asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br
2006,-0.020869798,1.019243643,1.164737575,0.184961426,-0.626403994,2019,2.83E-05,0.725391148,-0.202360084,-0.370192308,0.480769231
2007,-0.007790521,0.853333185,0.851537744,0.973524906,0.20013578,2017,1.17E-05,0.415053348,-0.123955893,-0.735751295,-0.515544041
2010,-0.02786721,0.99582493,0.45511523,-0.295654119,0.439733322,2016,1.36E-05,-0.216132861,-0.231645858,-0.460420032,-0.250403877
2010,-0.001205152,0.55097223,-0.014038321,-0.321630921,-0.26087658,2017,1.49E-05,-0.379676409,-0.216132861,-0.256476684,-0.194300518
2010,-0.01344204,0.385303101,-0.441377046,-0.499321627,0.30039612,2018,7.58E-06,-0.275750657,-0.379676409,-0.416666667,-0.941176471
2010,0.041567606,1.145332785,0.991362789,0.586838664,-0.396827313,2019,1.31E-05,0.412951476,-0.275750657,0.673076923,-0.15625
2011,-0.018514684,1.212402673,1.382675062,0.273361373,-0.785094869,2017,1.10E-05,-0.306767693,-0.443551989,-0.901554404,-0.621761658
2014,0.001587771,1.134828096,0.354685722,-0.333534929,0.452686694,2017,1.24E-05,0.264808697,-0.18914222,0.106217617,-0.39119171
2015,0.022416944,0.382455131,0.958037113,-0.281893772,0.160207632,2018,4.27E-05,-0.087944599,0.067804078,0.509803922,0.666666667
2015,-0.044216535,0.817115774,0.873016261,0.171279186,-0.184293092,2019,5.14E-05,0.718890569,-0.087944599,-0.692307692,0.814903846
2016,0.004779664,1.052291727,1.829379009,0.388558913,0.00899159,2017,1.36E-05,-0.432220556,0.65029473,0.484455959,-0.272020725
2017,0.038657295,1.210999552,1.477914184,0.015222669,-0.138234445,2016,1.34E-05,-0.448602613,-0.236769573,0.518578352,-0.273021002
2019,-0.007643359,1.117534567,0.423779651,0.160244423,0.083870413,2017,2.32E-05,-0.293533086,0.047641428,-0.730569948,0.124352332
2019,0.027979872,1.251614448,0.33596329,-0.682902434,-0.115064764,2018,4.81E-05,0.85718497,-0.293533086,0.607843137,0.735294118
2019,0.041135335,1.218188238,0.570119906,-0.262233552,-0.424019887,2019,2.14E-05,-0.258898125,0.85718497,0.65625,0.290865385
2023,0.046088715,0.971182704,0.306679405,-1.386782405,0.249492404,2016,1.12E-05,0.203060483,-0.410435025,0.612277868,-0.615508885
2027,-0.002760295,0.934620569,-0.183136075,-0.311624649,-0.508342813,2017,2.19E-05,-0.45599487,0.197834802,-0.414507772,0.059585492
2027,-0.006486304,1.493149905,-1.165907132,-0.888689893,-0.038041155,2018,2.10E-05,0.058240373,-0.45599487,-0.235294118,0.095588235
2027,0.0868104,1.229087648,-0.275212631,0.460042908,-1.046858883,2019,1.92E-05,0.684371498,0.058240373,0.920673077,0.125
2031,-0.022767542,1.009303748,1.23337334,-0.043673438,-0.328893394,2019,9.55E-06,-0.057051653,-0.122569397,-0.408653846,-0.625
2034,0.002543458,0.853902743,0.102705033,-1.094323302,-0.558600071,2017,1.02E-05,-0.141494956,-0.21775678,0.225388601,-0.75388601
2035,-0.004185701,0.839321915,1.305266157,1.728313316,-0.692341284,2017,1.17E-05,-0.233892189,-0.005566209,-0.546632124,-0.515544041
2035,0.033264875,1.30965515,-0.628427172,0.053652258,-0.150449515,2018,1.21E-05,-0.156995383,-0.233892189,0.683823529,-0.318627451
2037,-0.001782957,1.258981334,0.487971785,-0.818907771,0.210264304,2017,1.23E-05,-0.072059932,-0.402960708,-0.329015544,-0.406735751
2037,-0.044050714,1.143854095,-0.249812987,-1.173435218,0.714422882,2018,2.08E-05,-0.149398947,-0.072059932,-0.830882353,0.090686275
2037,-0.025855652,1.094390221,1.140213505,0.765718387,-0.389764501,2019,1.82E-05,-0.093867623,-0.149398947,-0.456730769,0.045673077
2040,0.025718926,1.45253236,0.876050275,-0.443859534,-0.21487637,2016,3.83E-05,-0.489722151,0.181731526,0.353796446,0.621970921
2040,0.034035223,0.514102654,1.825283457,-0.610086798,-1.310832791,2017,2.49E-05,0.209493482,-0.489722151,0.981865285,0.199481865
2041,0.000805837,0.833981944,0.173541613,-0.684866862,-0.006190682,2017,1.38E-05,0.580763225,-0.49057979,0.005181347,-0.25388601
2041,0.010527096,0.506628752,-0.209450518,-0.872105003,0.00609039,2018,1.46E-05,0.14449732,0.580763225,0.25,-0.120098039
2041,0.065227728,0.699407653,1.386612275,-0.48007784,-0.095371525,2019,1.29E-05,0.178893983,0.14449732,0.829326923,-0.170673077
2042,-0.00102499,1.214463879,1.327930135,0.570838981,0.223901791,2016,4.48E-05,0.072037131,0.027024703,-0.085621971,0.702746365
2042,0.000260827,1.149678509,0.888199217,0.651980364,0.078307934,2017,3.29E-05,0.010858064,0.072037131,-0.07253886,0.435233161
2042,0.024798878,0.952888964,0.709190259,0.004505443,0.22407429,2018,1.08E-05,-0.134046148,0.010858064,0.551470588,-0.544117647
2042,0.012104076,0.69938285,1.167679865,0.558267785,-0.022707197,2019,9.71E-06,-0.23708106,-0.134046148,0.25,-0.586538462
2043,-0.00633544,0.870799183,1.044091208,0.749222841,-0.029864962,2018,1.21E-05,0.391537214,-0.190359674,-0.227941176,-0.318627451
2045,0.003749518,1.041642346,1.932486303,0.950625564,-0.505442149,2017,1.10E-05,-0.241257245,-0.55374298,0.370466321,-0.621761658
2046,0.009353588,1.138770221,1.108904408,-1.163096997,-0.822139609,2017,1.09E-05,0.157518724,-0.40932369,0.725388601,-0.629533679
2047,0.091275504,1.095902486,0.373314621,-0.466006002,0.381794201,2016,0.000404733,-0.330567085,-0.144962402,0.844911147,1
2047,0.008159569,1.726648014,0.184661225,-0.074669201,-0.219911288,2017,0.000284434,-0.050501251,-0.330567085,0.68134715,1
2047,-0.010136331,0.473943985,0.839942108,-0.04031837,-0.289457324,2018,0.000143723,-0.107784134,-0.050501251,-0.330882353,0.992647059
2047,-0.008639875,0.546246073,0.530259169,0.540450188,-0.567471225,2019,0.000182636,-0.315137034,-0.107784134,-0.161057692,0.992788462
2051,0.096647675,1.137659237,0.986052592,0.359666182,0.548018162,2016,9.77E-05,-0.256132146,0.26376743,0.877221325,0.945072698
2051,0.025874988,1.363268397,1.108849182,0.485321946,-0.967296338,2017,0.000163301,-0.237813079,-0.256132146,0.958549223,0.984455959
2051,0.017156609,1.337107348,1.34351502,0.999347778,-0.196358278,2019,0.000221909,-0.12218531,-0.375202131,0.336538462,0.997596154
2053,-0.001361557,0.301926519,0.383823001,-1.238814072,-0.030043803,2017,8.67E-06,-0.223944221,-0.198190966,-0.284974093,-0.922279793
2053,0.036486947,0.886392322,1.522299777,0.532974296,-0.200761486,2019,6.58E-06,0.066841455,-0.107259779,0.615384615,-0.971153846
2057,0.005714938,1.250686276,1.611348633,-0.360705098,-0.040752449,2017,1.04E-05,1.892337693,-0.197614368,0.57253886,-0.712435233
2057,-0.019168592,1.191658113,1.796606699,0.237673161,-0.074464647,2018,1.02E-05,-0.489283584,1.892337693,-0.514705882,-0.656862745
2057,-0.032608631,1.489317509,1.850682969,1.246457954,0.240458635,2019,1.71E-05,0.004824405,-0.489283584,-0.560096154,0.002403846
2060,-0.005151058,1.098120189,1.118970422,-0.490162109,0.579314409,2016,1.61E-05,-0.304920945,0.209262121,-0.137318255,-0.075928918
2060,0.011638878,1.197644924,0.724729331,0.014878492,0.327424146,2017,3.12E-05,0.094284934,-0.304920945,0.795336788,0.388601036
2060,0.041094567,1.006654301,0.800289506,0.143684144,0.268883171,2018,1.46E-05,-0.097642013,0.094284934,0.774509804,-0.120098039
2060,-0.029798387,0.933264427,0.84186262,0.41841086,-0.155656227,2019,1.43E-05,0.210322555,-0.097642013,-0.53125,-0.108173077
2061,-0.004472464,1.368584719,1.016106852,0.463893898,0.061542936,2018,5.22E-05,-0.127392519,-0.427040181,-0.171568627,0.769607843
2061,0.018344806,1.131684642,1.096214204,0.430720064,-0.084124172,2019,3.30E-05,0.007530689,-0.127392519,0.355769231,0.581730769
2063,0.00446074,1.068833611,1.380786092,0.407651262,-0.668303466,2016,2.14E-05,-0.196555447,-0.335997481,0.001615509,0.134087237
2064,-0.011615951,1.165854808,1.230265941,0.710214299,0.229683228,2016,1.58E-05,-0.156093662,-0.006686405,-0.2180937,-0.092084006
2065,-0.004919289,0.727796733,0.028333572,-0.809428558,0.05884574,2017,2.05E-05,-0.190354692,-0.216809652,-0.616580311,-0.012953368
2065,0.023173411,0.875371834,0.27877977,-0.994438932,-0.144595392,2018,2.08E-05,0.792215693,-0.190354692,0.526960784,0.090686275
2067,-0.019740004,1.218979961,0.676591192,-0.124731803,0.10480265,2017,1.15E-05,-0.130811017,-0.334943954,-0.911917098,-0.544041451
2068,0.036104273,1.075055228,1.119192471,0.69881473,-0.0277061,2019,3.65E-05,0.78760908,-0.163298095,0.612980769,0.653846154
2073,-0.038900187,1.405652081,1.133500031,0.198809563,0.030032202,2018,2.37E-05,-0.344267932,0.000400569,-0.767156863,0.227941176
2073,-9.83E-05,0.970082181,1.276555959,-0.74597887,0.02050911,2019,2.33E-05,0.228013546,-0.344267932,0.052884615,0.367788462
2075,0.057092167,0.871027787,0.796760075,0.284724824,-1.243931841,2019,1.13E-05,-0.132206167,0.583065377,0.788461538,-0.274038462
2077,-0.178799024,0.985922504,0.379210147,-1.137219541,-0.210420816,2016,9.68E-06,-0.272610124,-0.507927802,-0.987075929,-0.822294023
2078,-0.037226227,0.961122612,1.118049474,-0.462782154,0.654218233,2016,8.87E-06,0.312059689,0.508038036,-0.560581583,-0.899838449
2078,-0.002504658,1.269345451,0.641386644,0.968391151,0.490670665,2017,8.36E-06,-0.297646433,0.312059689,-0.39119171,-0.943005181
2078,-0.032688217,1.658270239,1.038559669,1.460270373,-0.098541149,2018,5.55E-05,0.377507215,-0.297646433,-0.705882353,0.799019608
2078,0.050665515,1.413192405,0.560327508,0.756676334,-0.163272007,2019,3.78E-05,0.394227297,0.377507215,0.745192308,0.670673077
2079,-0.065413286,1.17113987,1.287284859,-0.289396672,-0.071975289,2016,1.14E-05,-0.156300968,-0.347741741,-0.806138934,-0.592891761
2079,-0.00475008,1.166530082,1.416762225,0.018318172,0.126267698,2017,2.29E-05,0.143220926,-0.156300968,-0.590673575,0.106217617
2079,0.013129701,1.126914021,0.795137889,-1.528445033,-0.531573176,2018,2.15E-05,0.79211591,0.143220926,0.31127451,0.107843137
2079,-0.05633394,1.031100861,0.871416258,-1.649521691,1.092916599,2019,1.96E-05,-0.05390702,0.79211591,-0.817307692,0.168269231
2080,-0.025010417,1.68234319,1.096288244,0.632094706,-0.200409757,2018,9.29E-06,0.723034209,0.394389339,-0.593137255,-0.781862745
2080,-0.051728935,1.333211552,0.686080203,0.299412143,0.147971558,2019,8.33E-06,0.694672782,0.723034209,-0.771634615,-0.829326923
2081,-0.028653169,1.369765146,0.553784031,0.708437893,-0.150014436,2016,1.99E-05,-0.082515716,0.095146192,-0.473344103,0.066235864
2081,-0.000454427,1.566417147,0.465644045,0.584756916,0.007413898,2017,3.56E-05,0.026347042,-0.082515716,-0.155440415,0.492227979
2081,0.004942671,1.46997107,-0.337626551,-0.053173553,-0.107371566,2018,1.80E-05,-0.230724744,0.026347042,0.078431373,-0.009803922
2083,-0.031842325,1.143253066,1.19302875,0.751395385,-0.087530403,2016,3.46E-05,-0.225711813,0.227044056,-0.508885299,0.544426494
2084,-0.004591132,1.13592197,1.550717084,0.340613934,0.298800564,2017,1.06E-05,-0.021202698,-0.463271592,-0.575129534,-0.689119171
2084,0.080836218,1.029062647,0.822157548,-0.272120065,0.319662427,2019,8.60E-06,-0.355309362,1.074624965,0.896634615,-0.802884615
2085,0.004770781,0.407392486,-0.025824202,-0.222013803,-0.041652506,2017,1.08E-05,-0.205867029,-0.511103224,0.481865285,-0.652849741
2085,-0.070573214,0.700337525,0.068140263,-0.169590228,0.800408312,2018,9.98E-06,-0.123373799,-0.205867029,-0.946078431,-0.681372549
2088,-0.003198635,1.259719661,1.295922469,0.010830286,-0.028267592,2017,1.27E-05,-0.167093731,0.28894721,-0.437823834,-0.360103627
2090,-0.002814232,0.626746822,1.47878851,0.282747997,-0.332428689,2017,1.08E-05,0.372539545,-0.395489318,-0.422279793,-0.652849741
2091,-0.001071472,0.894720166,0.927190685,-0.16603565,-0.365231671,2017,8.81E-06,-0.083348318,-0.324689461,-0.235751295,-0.898963731
2092,0.002436638,1.120433927,1.187049873,0.737734208,-0.281264732,2016,6.89E-06,-0.243449597,0.489644258,-0.030694669,-0.987075929
2092,0.006622841,1.179820537,0.973181573,0.292343352,-0.362894321,2017,3.17E-05,-0.169354107,-0.243449597,0.606217617,0.398963731
2092,-0.014337018,1.264198351,1.362647292,0.910084614,-0.394272274,2018,1.81E-05,-0.439866347,-0.169354107,-0.428921569,-0.007352941
2092,-0.04564021,1.321440597,1.097794329,0.814911433,-0.342232712,2019,5.77E-06,1.242797435,-0.439866347,-0.709134615,-0.990384615
2095,0.002316531,1.164810265,0.721569159,-0.372375018,0.620357261,2017,1.39E-05,-0.344654204,0.022957376,0.207253886,-0.248704663
2095,-0.02081544,1.194369235,0.607689417,-1.300475859,-0.164837459,2018,8.27E-05,-0.164452644,-0.344654204,-0.546568627,0.943627451
2095,-0.010626409,1.331707088,0.908272944,-0.520022397,-0.348555759,2019,3.63E-05,-0.32308804,-0.164452644,-0.192307692,0.649038462
2096,-0.000528484,0.912629522,1.117005515,-0.550299925,0.089228502,2017,1.05E-05,-0.072357885,-0.370047345,-0.170984456,-0.699481865
2097,0.010308512,1.087003308,1.955518936,1.319923256,-0.147660336,2016,5.31E-05,-0.261707388,-0.149128673,0.105008078,0.789983845
2097,0.004045976,1.061351149,0.784320577,-0.267735357,-0.052992999,2017,6.29E-05,-0.045314908,-0.261707388,0.422279793,0.810880829
2097,0.000497408,1.024192656,1.151010885,-0.080599839,-0.183549511,2018,1.16E-05,-0.042881105,-0.045314908,-0.039215686,-0.397058824
2097,-0.006465278,1.077703838,0.59133659,-0.028380863,0.02822783,2019,1.87E-05,0.433177012,-0.042881105,-0.100961538,0.088942308
2099,-0.023255555,1.106268764,1.103936515,-0.051286023,0.034543838,2016,1.31E-05,-0.226765138,-0.307977151,-0.395799677,-0.308562197
2103,0.011506837,1.081576507,2.451533897,1.136488479,-1.766275371,2019,9.73E-06,-0.352386683,0.379472013,0.240384615,-0.581730769
2104,0.040573595,1.264883867,1.358843858,0.21955163,-0.174538586,2016,1.29E-05,-0.285876476,-0.437780542,0.554119548,-0.331179321
2104,0.013582063,1.075223619,1.369032689,-0.151795454,0.342317561,2017,2.56E-05,0.040028697,-0.285876476,0.834196891,0.227979275
2104,-0.008702843,1.200952996,1.109913628,-0.771368062,0.078344238,2018,3.41E-05,0.165970847,0.040028697,-0.286764706,0.504901961
2104,-0.068838863,1.182229201,0.46873241,-1.363706302,0.750539488,2019,3.07E-05,-0.315390713,0.165970847,-0.872596154,0.548076923
2109,0.004184393,0.76709748,-0.424751123,-1.44222253,-0.013516624,2017,1.46E-05,-0.001971253,-0.305401259,0.437823834,-0.20984456
2109,-0.00635801,1.28853625,1.313832688,0.204333282,-0.009941652,2018,1.38E-05,-0.250646957,-0.001971253,-0.230392157,-0.166666667
2110,-0.102425671,1.359924582,-0.430142632,-0.814463261,0.823013675,2016,1.10E-05,0.368641339,1.092641547,-0.94184168,-0.634894992
2110,0.004280224,1.224427917,1.152028835,0.712479588,-0.313195128,2017,8.76E-06,-0.028591803,0.368641339,0.450777202,-0.909326425
2110,0.049073479,2.033218993,2.059062975,3.238818491,1.04433784,2018,1.68E-05,-0.268445882,-0.028591803,0.843137255,-0.041666667
2110,0.015420529,1.328403746,0.468448192,1.470670142,-0.294066241,2019,7.12E-06,0.062743132,-0.268445882,0.319711538,-0.956730769
2111,0.134597962,1.13796781,1.081775116,-0.234765444,0.152452278,2016,3.17E-05,-0.425902397,-0.321012278,0.961227787,0.483037157
2111,0.000811857,1.125232203,0.734772092,-0.720428068,0.214854796,2017,1.03E-05,0.193540697,-0.425902397,0.007772021,-0.730569948
2111,-0.013440819,1.197673637,0.534286706,-0.835660855,0.7735902,2018,9.61E-06,0.172708998,0.193540697,-0.414215686,-0.735294118
2112,0.03770642,0.997732199,1.893785383,1.097398885,-0.020809265,2018,5.18E-05,0.10249541,0.081433177,0.740196078,0.762254902
2112,-0.046732451,0.967227059,2.28555147,0.520785523,-1.026570829,2019,1.44E-05,-0.1408367,0.10249541,-0.716346154,-0.103365385
2114,-0.013310776,1.125561198,0.180062014,-1.648879828,0.182506014,2016,1.16E-05,-0.5973148,-0.285165772,-0.237479806,-0.55088853
2114,0.003901417,1.148405682,-0.260629397,-1.641969587,-0.12245132,2017,1.05E-05,-0.01511227,-0.5973148,0.398963731,-0.699481865
2116,0.040744476,1.131473403,0.44660806,-0.508273143,-0.095296746,2016,3.46E-05,-0.400378365,-0.158443936,0.557350565,0.544426494
2116,0.01339115,0.934922369,1.405001416,0.525584069,0.03675715,2017,2.31E-05,0.442812339,-0.400378365,0.823834197,0.119170984
2116,0.034774306,1.212788357,1.130666291,0.192542659,0.326796717,2018,3.47E-05,-0.328722174,0.442812339,0.710784314,0.512254902
2116,0.039472235,1.012666936,1.092737868,1.118056467,-0.241476495,2019,4.18E-05,-0.120840616,-0.328722174,0.641826923,0.733173077
2120,0.021174715,0.500147174,0.830033467,-0.248500905,0.574479174,2017,8.63E-06,-0.015543265,0.218191446,0.937823834,-0.92746114
2120,0.054441286,0.637450044,-0.359611083,-0.881566378,-0.163422062,2018,7.89E-06,0.022301512,-0.015543265,0.889705882,-0.919117647
2120,0.003260385,0.79399377,-0.204685814,-0.162012766,-0.009152399,2019,7.32E-06,-0.455541298,0.022301512,0.112980769,-0.944711538
2121,0.021901151,0.983441919,1.040877534,0.083796447,-0.32151619,2016,2.18E-05,-0.249402961,-0.27929179,0.295638126,0.147011309
2121,0.005307874,0.827664404,0.391591987,-0.704561402,-0.19034247,2017,6.78E-06,-0.255698196,-0.249402961,0.533678756,-0.989637306
2126,-0.007161106,0.901856927,1.309346947,0.429627814,-0.202683958,2017,8.75E-06,-0.182003854,-0.113244098,-0.707253886,-0.911917098
2131,-0.007030389,0.950641837,0.849735511,-0.760059399,0.446275328,2019,1.69E-05,-0.400929141,0.995200511,-0.117788462,-0.004807692
2135,0.060838626,0.996114451,1.26670376,-0.444038502,0.246157753,2016,8.67E-05,-0.36938839,0.006226582,0.705977383,0.928917609
2135,-0.021474169,1.020188914,0.586390483,-0.84260439,-0.305305769,2017,0.000107283,0.079468567,-0.36938839,-0.924870466,0.940414508
2135,0.030159202,1.111742905,1.114160635,-0.065991662,0.233208701,2018,8.54E-05,0.311097562,0.079468567,0.639705882,0.946078431
2135,0.008282118,0.854957295,0.361926358,-0.196224364,0.04911163,2019,5.45E-05,0.028851049,0.311097562,0.182692308,0.841346154
2140,-0.102823332,1.18295147,0.556594121,0.29508118,-0.011021656,2016,5.24E-05,-0.431011352,-0.151309644,-0.945072698,0.777059774
2140,-0.002142004,1.273267319,0.705206191,-0.217441907,-0.42566835,2017,8.82E-05,0.371685156,-0.431011352,-0.360103627,0.922279793
2140,0.011309531,1.052002206,1.179355686,-0.308940547,0.437002494,2018,0.000120799,-0.248616298,0.371685156,0.267156863,0.987745098
2140,0.308767671,1.036873812,0.841572368,-0.76239281,0.486096325,2019,0.000107126,0.124147065,-0.248616298,0.997596154,0.971153846
2146,0.031834198,1.192272027,0.569093272,0.18131514,0.655032061,2016,2.31E-05,-0.128880551,0.505142214,0.447495961,0.231017771
2146,-0.001612158,1.622005523,-0.229725234,-0.028502475,0.028792227,2017,1.86E-05,0.117056992,-0.128880551,-0.305699482,-0.080310881
2146,0.018011745,1.814196914,-0.10860085,0.900472287,0.801205158,2018,1.83E-05,-0.108723358,0.117056992,0.416666667,0.00245098
2149,-0.039412243,1.031201011,1.490983518,-0.283289652,0.358898161,2016,4.32E-05,-0.376900552,-0.294590198,-0.586429725,0.686591276
2149,0.003893182,0.65829076,0.230208168,-1.014453536,-0.522557094,2017,2.40E-05,0.340292517,-0.376900552,0.396373057,0.160621762
2149,0.026244168,1.27849584,1.846372359,0.323309674,0.029410994,2018,2.34E-05,-0.292795001,0.340292517,0.580882353,0.203431373
2149,-0.016570152,1.31463104,1.502262886,0.767094378,0.303253689,2019,1.04E-05,1.349623653,-0.292795001,-0.305288462,-0.466346154
2150,-0.001993919,0.916522438,0.759842473,-0.236671188,0.207903538,2019,1.31E-05,-0.150857635,0.280623802,0.007211538,-0.15625
2151,0.021952412,1.107385408,0.260339438,-0.413700989,0.083455093,2016,9.20E-06,-0.091762256,-0.179716364,0.302100162,-0.870759289
2151,0.003272485,1.122376585,0.285883355,-1.452644349,0.275383248,2017,8.57E-06,-0.107355396,-0.091762256,0.321243523,-0.932642487
2151,-0.03011445,1.027483006,-0.811147428,-2.375893561,0.054449514,2018,9.22E-06,0.358575845,-0.107355396,-0.669117647,-0.791666667
2151,-0.046828277,0.829420799,0.178954046,-1.715528891,0.812340252,2019,8.04E-06,0.324420561,0.358575845,-0.71875,-0.870192308
2152,-0.004067683,0.975022368,0.39073601,-1.067899155,-0.326813981,2018,9.06E-06,0.879984611,0.168400513,-0.151960784,-0.81127451
2152,-0.064656799,1.157264451,-0.155337267,-0.976125787,0.564491601,2019,1.09E-05,0.003800728,0.879984611,-0.858173077,-0.350961538
2155,-0.025891211,1.043219572,0.21541006,-0.207762951,0.467721639,2016,1.06E-05,-0.296224802,-0.280584844,-0.437802908,-0.689822294
2158,-0.0057877,1.252321509,1.051479386,-0.42705299,0.697608065,2018,1.18E-05,0.661326246,-0.043640399,-0.218137255,-0.352941176
2161,-0.041893367,0.074430951,0.741642397,-0.456741912,0.120896624,2018,1.14E-05,0.09907217,-0.271523585,-0.801470588,-0.431372549
2163,0.014192259,1.220881695,0.137827537,-1.731968536,0.440564674,2016,1.31E-05,-0.356029265,0.136537692,0.163166397,-0.308562197
2163,0.087233385,0.798881608,1.004696489,-0.377009852,0.575906953,2018,2.34E-05,0.720074619,-0.049904183,0.970588235,0.203431373
2163,-0.092229163,0.994133126,0.65184431,-0.634700467,0.157816282,2019,2.27E-05,0.883418398,0.720074619,-0.942307692,0.338942308
2164,0.003838534,0.94966538,1.40555657,-0.135429168,0.002136993,2017,3.24E-05,-0.271135209,-0.439535071,0.383419689,0.422279793
2164,-0.004297122,0.962729318,1.252902343,0.198134996,0.15046499,2018,6.48E-05,-0.28686289,-0.271135209,-0.166666667,0.867647059
2164,-0.035835336,1.0712772,2.30480875,1.440006881,-1.028466167,2019,2.06E-05,0.658747752,-0.28686289,-0.59375,0.240384615
2165,0.014560374,1.151008524,1.234579774,0.469910462,0.062397956,2016,2.44E-05,-0.343067482,-0.336404933,0.172859451,0.28917609
2165,0.001821304,1.065546112,0.772869606,-0.667964177,0.122458714,2017,2.52E-05,0.191628529,-0.343067482,0.14507772,0.204663212
2165,0.008062184,0.96108464,0.980057877,-0.077301139,0.218543494,2018,2.41E-05,-0.10429498,0.191628529,0.18627451,0.25245098
2165,0.028707395,0.871066363,1.418957354,1.007232504,-0.701239697,2019,9.28E-06,0.040634544,-0.10429498,0.507211538,-0.675480769
2169,0.02373069,0.890934854,0.978969696,-0.887381477,0.204417706,2019,8.19E-06,0.22740733,0.858392222,0.442307692,-0.853365385
2170,0.029191243,1.17706276,0.667891747,-0.718495951,0.087904988,2016,1.15E-05,-0.541735322,-0.1281972,0.392568659,-0.576736672
2171,-0.040146194,1.040397576,1.255592391,-0.280006487,-0.264566724,2016,1.98E-05,-0.088223037,-0.152321255,-0.605815832,0.053311793
2174,-0.025554491,1.091566015,0.813085867,-0.286268814,-0.048070515,2017,9.07E-06,-0.160509563,-0.381744457,-0.948186528,-0.862694301
2179,0.001573859,0.913605794,0.248605637,-0.10237196,-0.022111798,2017,1.19E-05,0.102141646,0.23571929,0.103626943,-0.492227979
2179,0.06665198,0.749326495,-0.474675684,-1.308213609,0.563143397,2019,9.88E-06,0.909310914,0.212675929,0.846153846,-0.552884615
2181,-0.003941513,0.734441601,0.832993929,-0.684512071,0.262338474,2017,1.89E-05,0.145221809,-0.251951689,-0.515544041,-0.062176166
2183,-0.030334543,1.163455731,0.932132833,-0.459529562,0.599438577,2018,6.66E-06,0.106946677,-0.284500584,-0.674019608,-0.980392157
2183,-0.02376303,1.128054526,0.922285346,-0.021554854,-0.217045704,2019,7.81E-06,0.058140131,0.106946677,-0.425480769,-0.908653846
2186,0.009412692,0.968183143,0.764179505,0.259580811,0.204009897,2016,1.35E-05,-0.29001047,0.030508087,0.066235864,-0.260096931
2186,-0.001356933,0.863259896,0.366425208,-0.313846489,0.231703496,2017,6.47E-05,-0.190283525,-0.29001047,-0.28238342,0.821243523
2186,-0.023299413,0.894601927,0.523113078,0.196596992,0.186877153,2019,1.09E-05,-0.058611908,-0.068281821,-0.423076923,-0.350961538
2189,-0.034953702,1.144977296,0.866200605,-0.663861446,0.034007838,2019,1.09E-05,-0.071016346,-0.249727541,-0.581730769,-0.350961538
2196,-0.009448498,1.013152311,1.528709589,0.12635169,0.207095878,2018,1.00E-05,-0.22213086,-0.139202403,-0.306372549,-0.678921569
2201,-0.09958573,1.008347375,0.046529042,-1.791066757,-0.031102633,2016,1.52E-05,-0.299384584,-0.15090314,-0.932148627,-0.117932149
2201,-0.008606098,1.034940171,0.550930739,-1.738351707,-0.045270344,2017,1.23E-05,-0.006176712,-0.299384584,-0.764248705,-0.406735751
2201,-0.052807488,0.983240077,1.081994507,-0.31918865,-0.17164323,2018,1.16E-05,0.953332195,-0.006176712,-0.882352941,-0.397058824
2202,-0.000825392,1.364795067,-0.377196758,-0.04331633,-0.21145034,2017,7.52E-06,0.079165452,0.060428537,-0.207253886,-0.979274611
2203,0.105567085,0.680312298,0.236112666,0.011746755,0.290458665,2019,9.30E-06,0.206410971,-0.197099958,0.944711538,-0.670673077
2204,-0.076693934,1.157389646,1.112604606,0.262841713,0.23720223,2016,3.76E-05,-0.027004919,-0.005230374,-0.877221325,0.612277868
2204,-0.00072763,1.156602941,0.176059258,-0.345776715,0.04023198,2017,3.31E-05,-0.100927672,-0.027004919,-0.196891192,0.440414508
2204,0.024108723,0.758487128,0.933146431,0.291103519,0.282383047,2018,1.04E-05,0.173385908,-0.100927672,0.544117647,-0.620098039
2204,-0.047968338,0.636786935,0.718491472,-0.801468743,0.268254273,2019,3.82E-05,-0.151571861,0.173385908,-0.740384615,0.682692308
2205,-0.063834673,1.116323984,0.428052693,-0.70412267,-0.391902667,2016,1.56E-05,-0.571836134,0.133989466,-0.79644588,-0.098546042
2205,-0.019418027,1.253861337,1.572876783,0.229582024,0.363236522,2018,1.22E-05,-0.254804065,0.612928351,-0.522058824,-0.301470588
2209,-0.172351244,1.163251905,0.58996276,0.289628974,-0.534954234,2016,1.08E-05,-0.466485683,-0.42691303,-0.983844911,-0.673667205
2209,-0.010802851,0.463405876,1.149486163,-1.116805064,0.338082194,2017,1.14E-05,-0.033338393,-0.466485683,-0.816062176,-0.551813472
2209,0.008930358,0.954088294,1.211358971,-0.10972408,0.106320028,2018,1.17E-05,-0.162242391,-0.033338393,0.208333333,-0.375
2212,-0.00581293,0.886862711,0.384316052,-1.027390804,0.123549564,2017,2.87E-05,0.139180045,-0.080467625,-0.655440415,0.323834197
2212,0.006517287,0.543668328,0.086498958,-1.314409417,0.243477206,2018,2.83E-05,0.912434317,0.139180045,0.125,0.401960784
2212,0.000308727,0.824439203,0.45581683,-0.108061458,-0.08442871,2019,2.48E-05,-0.267890085,0.912434317,0.0625,0.415865385
2213,0.000912325,0.727334938,-0.521321935,-1.193130764,0.41200165,2017,1.35E-05,-0.469719985,-0.371641861,0.033678756,-0.28238342
