asset,beta_bri,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br,compounded_xret_2014,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,lag_me
603696,0.009012301,2018,1.31e-05,0.349203136,-0.277132935,0.210784314,-0.218137255,-0.636524798,0.9461754,1.596197406,0.239490471,0.051152812,979102.9427272726
603727,0.010277967,2018,3.23e-05,0.077390759,0.06236185,0.240196078,0.485294118,-0.475228624,0.930256084,1.306034683,-0.034187604,0.511808588,1504559.1416666668
603777,-0.012459178,2018,9.26e-06,0.174215905,-0.238199133,-0.387254902,-0.789215686,-0.496635481,0.875777267,1.533707413,0.592090499,-0.217987173,1578099.9108333336
603803,-0.035316435,2018,4.61e-05,-0.100352398,-0.005108347,-0.730392157,0.715686275,-0.450664461,1.281609141,0.859945595,-0.909269938,0.428103166,2169019.239999999
603811,0.036442008,2018,1.01e-05,1.071202909,0.072019074,0.725490196,-0.671568627,-0.237663639,0.87739804,0.927653885,0.421558329,-0.289551081,1416465.7649999997
603822,0.043476923,2018,1.11e-05,-0.008479952,-0.173362247,0.786764706,-0.490196078,-0.335910103,1.08553721,0.816613135,0.111598181,0.258051506,1098062.0522222212
603828,-0.012922843,2018,6.69e-05,-0.470364268,0.737018157,-0.401960784,0.879901961,-0.012829177,0.632990415,-0.186473551,-0.801306537,0.753624326,2859809.22
603829,-0.084668651,2018,1.26e-05,-0.050056753,-0.292804639,-0.968137255,-0.257352941,-0.478717819,1.178562452,1.095958284,-0.005720938,-0.108426491,638514.6666666664
603843,-0.021722806,2018,2.13e-05,-0.166141614,-0.31544589,-0.56127451,0.102941176,-0.473429952,0.882763749,0.902971631,0.287373335,-0.506425124,1936505.3100000015
603856,0.055326233,2018,5.07e-05,0.415666305,-0.285928133,0.892156863,0.754901961,-0.208490318,0.767871914,0.435828167,-0.516982176,-0.489632241,1034257.5650000005
603860,-0.023603117,2018,2.45e-05,-0.041738022,-0.110784247,-0.571078431,0.267156863,-0.347446212,0.962546911,1.322624467,0.138573504,0.103624747,553632.9500000002
603861,-0.015268364,2018,4.22e-05,-0.20768487,-0.136166085,-0.43872549,0.656862745,-0.314271309,0.849851171,1.560793245,0.368516072,-0.194867021,1506704.8991666676
603889,-0.003598164,2018,2.38e-05,-0.170554854,-0.136365678,-0.12745098,0.230392157,-0.394209697,0.679487926,0.558938541,-0.179690702,-0.241795496,3962952.3991666646
603896,0.052502424,2018,9.1e-06,-0.091146251,-0.242724658,0.867647059,-0.803921569,-0.541912476,1.168408158,1.009427983,0.256767581,0.021272648,2082754.971666666
603909,0.015044152,2018,1.03e-05,-0.021071899,-0.335264345,0.345588235,-0.634803922,-0.222322445,0.545759998,0.868122104,0.093307365,-0.687291982,712125.0
603916,-0.11671897,2018,2.35e-05,0.943777414,-0.073373383,-0.992647059,0.218137255,-0.351257002,1.047920238,1.41099742,0.576701272,0.127713769,1183545.8333333326
603928,0.04365442,2018,3.49e-05,-0.211732975,-0.173303315,0.789215686,0.522058824,-0.057622223,1.097800819,0.939050252,0.004203664,0.099571944,935766.1391666667
603937,0.069097227,2018,2.82e-05,0.332513017,-0.410864748,0.946078431,0.394607843,-0.580031287,1.34713895,1.502008927,0.159720743,-0.057009352,950396.049166666
603963,0.03036786,2018,1.17e-05,0.003493914,-0.346530894,0.651960784,-0.375,-0.47120416,1.092594958,2.254969785,1.182610354,-1.436110701,797382.1874999999
603966,0.050046055,2018,5.88e-05,-0.05224606,0.063778616,0.850490196,0.830882353,-0.321038559,1.21876427,1.506481271,0.42516051,-0.143208676,919662.2383333336
603969,0.020233097,2018,3.69e-05,-0.059656402,0.090198536,0.460784314,0.566176471,-0.165864443,1.147187939,0.907496807,0.205153253,0.247644798,4087396.1358333323
603978,-0.063554804,2018,2.56e-05,-0.115797489,-0.335324359,-0.931372549,0.308823529,-0.59942013,1.165580261,0.641493595,-0.082553123,-0.444023772,1589054.9441666675
603979,0.011056009,2018,9.97e-06,0.216217416,-0.01929591,0.262254902,-0.68627451,-0.274476992,0.950137168,1.021297762,0.36017231,0.225087042,3589210.413333331
603987,0.044667838,2018,1.1e-05,1.393200509,-0.004659788,0.801470588,-0.504901961,-0.26310246,0.880474034,1.004970614,0.348183567,-0.423206445,1964800.2558333331
603988,-0.015259007,2018,7.09e-05,0.200133788,0.13727499,-0.43627451,0.897058824,-0.614495851,1.021193078,1.129721958,0.045454838,-1.183606403,2942304.0
603991,0.016686687,2018,4.59e-05,0.517743919,-0.143933035,0.399509804,0.713235294,-0.361570463,0.907787305,1.392233697,0.079834329,-0.135311714,804936.1191666668
603998,0.052525882,2018,9.91e-06,-0.096664451,-0.160278368,0.870098039,-0.691176471,-0.587829577,1.470996901,2.212762633,1.554836604,-0.663131364,3135825.8099999996
603999,0.046965959,2018,3.57e-05,0.048471093,-0.072396663,0.823529412,0.529411765,-0.376093048,1.30099993,0.632251878,-0.386081764,0.345503541,1552703.9999999993
55,0.016602331,2016,6.25e-05,-0.221132864,-0.411505827,0.205169628,0.838449111,-0.060741542,0.788629637,0.719976533,-0.266521724,0.297273996,6161204.514166668
151,-0.002421692,2016,4.82e-05,-0.363174933,0.09215488,-0.105008078,0.728594507,-0.191994965,0.999389846,1.047561381,-0.702449716,-0.179713192,4813339.804166664
404,0.00993412,2016,2.64e-05,-0.455425347,-0.104196813,0.095315024,0.373182553,0.062233101,1.2599306,0.957547285,-0.264853092,0.116773357,5109727.534999999
498,0.003749949,2016,3.49e-05,-0.413479064,0.223086522,-0.01453958,0.554119548,-0.129525016,1.515932545,0.418520699,0.034040896,-0.197991821,2351689.6833333317
507,0.020222995,2016,8.1e-05,-0.274035015,1.30933081,0.266558966,0.906300485,-0.162602011,0.939845052,1.46997417,-0.10357422,-0.986245954,4498380.954999999
546,0.120349258,2016,1.99e-05,0.2134332,0.068117913,0.948303716,0.066235864,-0.163279109,0.989101089,1.00488001,-0.034883147,-0.507320822,2878545.175000002
548,-0.01698834,2016,2.08e-05,-0.395909895,-0.07730007,-0.295638126,0.105008078,-0.339207912,1.126910915,0.97576156,-0.215755704,0.192059218,3983208.3483333304
551,-0.026059594,2016,6.58e-05,-0.375754322,-0.004169555,-0.441033926,0.851373183,-0.214364091,1.112768381,1.636880789,0.26471688,-0.297292031,3765090.010833334
552,0.01387303,2016,2.36e-05,-0.070912524,0.004918763,0.153473344,0.250403877,-0.255610203,1.44676595,-0.243304416,-0.433803219,0.220600803,5679437.337500005
560,-0.076173286,2016,1.64e-05,-0.175229362,-0.027119622,-0.873990307,-0.066235864,-0.187145524,0.875774198,-0.133047377,-1.232422001,0.511161299,2970899.5977777764
586,0.051805486,2016,4.94e-05,-0.45960285,-0.122478655,0.657512116,0.741518578,0.065515097,0.55352736,-0.007577099,-1.346752893,-0.263495889,4004046.7999999993
589,0.017991159,2016,1.5e-05,-0.416427742,0.041434339,0.231017771,-0.137318255,-0.188076431,0.976535691,0.79912293,-0.067793831,-0.133699903,4144464.343333334
628,0.003707782,2016,1.24e-05,-0.140390654,-0.28628208,-0.017770598,-0.43457189,-0.192795308,0.938380246,1.242383217,-0.429475057,0.033856209,2497768.0400000005
632,0.076273514,2016,1.43e-05,-0.067405924,-0.264090952,0.780290792,-0.192245557,-0.180648867,0.89628042,1.497255589,0.230139367,0.089134915,3950419.054166667
657,0.079190263,2016,1.69e-05,-0.185429603,-0.199194981,0.79644588,-0.04361874,-0.105073035,1.472066532,1.12101847,0.585816755,0.525029944,3910155.297272724
672,-0.060058401,2016,2.61e-05,-0.0073813,0.510017992,-0.773828756,0.350565428,0.437685616,0.73979403,-0.022526858,-1.656627752,-0.697803905,4442987.589166666
680,0.035994964,2016,8.54e-05,-0.378576991,0.089040159,0.476575121,0.925686591,-0.288372518,1.448788716,1.3430058,0.158355529,-0.317607072,5333491.9066666635
701,-0.013492008,2016,8.63e-06,-0.448493952,-0.30187346,-0.243941842,-0.922455574,-0.383020395,1.059241419,0.797976935,-0.374966703,0.083648213,4863235.170833335
735,-0.029123661,2016,1.11e-05,1.043528064,-0.04549528,-0.476575121,-0.618739903,-0.068450962,0.942800427,0.520912034,-0.040679661,0.014916623,5812616.2075
753,0.067541958,2016,1.08e-05,-0.375393827,0.031335634,0.747980614,-0.673667205,-0.236298369,0.737614426,0.858280759,-0.00274544,-0.189493664,3832534.3924999996
759,0.041512784,2016,2.61e-05,-0.185166704,0.263750991,0.560581583,0.350565428,0.061655619,0.999023139,-0.05110484,-0.314646002,0.368768601,5132075.369999998
779,-0.186966283,2016,1.86e-05,-0.048049674,-0.386501117,-0.996768982,0.021001616,-0.349018302,0.850003905,0.898139102,-1.133963099,-0.109227727,4037846.3908333345
785,-0.040121091,2016,1.24e-05,-0.308948756,-0.008838128,-0.602584814,-0.43457189,-0.138644877,1.231023042,0.891051756,0.101150591,1.228805975,3211279.151666665
789,0.004216486,2016,3.94e-05,0.562877424,0.161935198,-0.008077544,0.641357027,-0.051683832,1.374305899,1.497511205,0.411880762,-0.404040462,4189179.2983333287
837,0.025968196,2016,2.01e-05,-0.324949616,-0.158505264,0.363489499,0.0726979,-0.423677372,0.845244709,0.85462817,-0.638651214,-0.098416545,4140053.8374999985
851,-0.007961172,2016,7.63e-06,-0.183973328,-0.304084995,-0.163166397,-0.967689822,-0.264348802,1.215241111,1.005782773,-0.916831378,0.504109938,6567467.7266666675
852,0.01798474,2016,3.87e-05,-0.542791574,0.31459052,0.227786753,0.631663974,-0.35058409,0.857295593,0.158431255,-1.08262571,-0.046348811,6412079.643333337
877,-0.07428199,2016,1.37e-05,-0.470918766,1.026164512,-0.867528271,-0.243941842,-0.135404746,0.576898867,2.073704917,-0.396236308,-0.817767483,5704927.122500002
880,0.038347001,2016,1.59e-05,-0.38230784,-0.114002159,0.515347334,-0.088852989,-0.164984439,1.179532011,0.684718315,-0.381381926,-0.578730635,1848308.9624999997
881,-0.015867012,2016,1.91e-05,-0.48384773,-0.148594977,-0.276252019,0.030694669,0.386572959,0.696883442,-0.288887369,-1.544458147,-0.12108659,6512157.149999999
886,-0.072089413,2016,4.6e-05,-0.034862519,-0.240398141,-0.851373183,0.722132472,-0.283139199,0.782226471,0.989172422,-0.208363192,-0.35080362,5352880.905
903,-0.058717157,2016,2.41e-05,-0.446158971,0.129856653,-0.770597738,0.273021002,0.050624167,0.994835224,1.619486474,1.05659142,-0.254480066,5908716.219166669
905,0.013159523,2016,2.3e-05,-0.4055291,0.240191114,0.143780291,0.224555735,-0.236795677,1.058460567,1.768912792,0.43658011,-0.512805574,5414872.500000002
925,-0.111250365,2016,1.03e-05,-0.588800926,0.06013813,-0.954765751,-0.741518578,0.316512674,0.802949783,0.895879289,0.178258289,-0.195458786,6441372.595000003
928,0.01500509,2016,8.41e-05,-0.460247495,0.337674277,0.179321486,0.922455574,-0.024018733,1.113494089,2.350677641,0.752346816,-0.800022761,5706492.111666669
965,0.012399551,2016,1.7e-05,-0.446386964,0.443539203,0.134087237,-0.037156704,-0.042543568,1.135471404,1.425820347,0.005511698,-0.085736161,6020832.61
967,0.081917238,2016,1.04e-05,-0.200471169,0.086570406,0.809369952,-0.731825525,-0.230334184,0.841682783,0.621648372,-0.134839156,-0.266253615,5672576.448333335
2017,0.038657295,2016,1.34e-05,-0.448602613,-0.236769573,0.518578352,-0.273021002,-0.197326437,1.203438339,0.784679164,-0.69277293,0.248771516,4999859.139166668
2040,0.025718926,2016,3.83e-05,-0.489722151,0.181731526,0.353796446,0.621970921,0.341687515,0.514102654,1.825283457,-0.610086798,-1.310832791,3503676.000000004
2060,-0.005151058,2016,1.61e-05,-0.304920945,0.209262121,-0.137318255,-0.075928918,-0.171155398,1.197644924,0.724729331,0.014878492,0.327424146,4347513.1724999985
2077,-0.178799024,2016,9.68e-06,-0.272610124,-0.507927802,-0.987075929,-0.822294023,-0.117599609,0.902379124,-0.047447488,-1.908765722,0.254350628,4405878.870833335
2083,-0.031842325,2016,3.46e-05,-0.225711813,0.227044056,-0.508885299,0.544426494,-0.102328348,0.85654773,0.814790838,0.346799941,-0.017411922,5491254.684166666
2097,0.010308512,2016,5.31e-05,-0.261707388,-0.149128673,0.105008078,0.789983845,-0.187172996,1.061351149,0.784320577,-0.267735357,-0.052992999,5653370.949999998
2110,-0.102425671,2016,1.1e-05,0.368641339,1.092641547,-0.94184168,-0.634894992,0.839835389,1.224427917,1.152028835,0.712479588,-0.313195128,4159966.0000000056
2111,0.134597962,2016,3.17e-05,-0.425902397,-0.321012278,0.961227787,0.483037157,-0.302947009,1.125232203,0.734772092,-0.720428068,0.214854796,6441735.691666666
2114,-0.013310776,2016,1.16e-05,-0.5973148,-0.285165772,-0.237479806,-0.55088853,0.104513295,1.148405682,-0.260629397,-1.641969587,-0.12245132,2816235.912500003
2116,0.040744476,2016,3.46e-05,-0.400378365,-0.158443936,0.557350565,0.544426494,-0.24116426,0.934922369,1.405001416,0.525584069,0.03675715,5498341.946666663
2135,0.060838626,2016,8.67e-05,-0.36938839,0.006226582,0.705977383,0.928917609,-0.408037086,1.020188914,0.586390483,-0.84260439,-0.305305769,5217418.835000004
2140,-0.102823332,2016,5.24e-05,-0.431011352,-0.151309644,-0.945072698,0.777059774,-0.373418542,1.273267319,0.705206191,-0.217441907,-0.42566835,6624261.1175
2149,-0.039412243,2016,4.32e-05,-0.376900552,-0.294590198,-0.586429725,0.686591276,-0.014022636,0.65829076,0.230208168,-1.014453536,-0.522557094,4620127.699999998
2151,0.021952412,2016,9.2e-06,-0.091762256,-0.179716364,0.302100162,-0.870759289,-0.092298241,1.122376585,0.285883355,-1.452644349,0.275383248,6320619.734545461
2163,0.014192259,2016,1.31e-05,-0.356029265,0.136537692,0.163166397,-0.308562197,-0.087302436,1.142076951,-0.156656858,-2.097516026,-0.065705688,5653115.445
2165,0.014560374,2016,2.44e-05,-0.343067482,-0.336404933,0.172859451,0.28917609,-0.040541186,1.065546112,0.772869606,-0.667964177,0.122458714,4235535.399999997
2170,0.029191243,2016,1.15e-05,-0.541735322,-0.1281972,0.392568659,-0.576736672,-0.293683495,0.980148995,0.071986428,-0.353021105,0.688334071,5909316.041666668
2171,-0.040146194,2016,1.98e-05,-0.088223037,-0.152321255,-0.605815832,0.053311793,-0.348567361,1.073529594,0.716493637,-0.464902801,-0.008915536,5256845.564166666
2186,0.009412692,2016,1.35e-05,-0.29001047,0.030508087,0.066235864,-0.260096931,-0.047414215,0.863259896,0.366425208,-0.313846489,0.231703496,5621234.969166669
2201,-0.09958573,2016,1.52e-05,-0.299384584,-0.15090314,-0.932148627,-0.117932149,0.324621087,1.034940171,0.550930739,-1.738351707,-0.045270344,3913447.6199999982
2205,-0.063834673,2016,1.56e-05,-0.571836134,0.133989466,-0.79644588,-0.098546042,-0.238191392,1.00506043,1.715581935,-0.60443508,-0.467414355,2905155.5574999973
2209,-0.172351244,2016,1.08e-05,-0.466485683,-0.42691303,-0.983844911,-0.673667205,0.003769669,0.463405876,1.149486163,-1.116805064,0.338082194,3403782.5728571443
2218,-0.01645287,2016,7.97e-05,-0.378194658,-0.055363922,-0.28917609,0.899838449,-0.19113629,1.102541334,1.191421224,0.384014744,-0.085543173,5298814.871666665
2274,0.028762634,2016,1.21e-05,-0.246809663,-0.248331388,0.386106624,-0.476575121,-0.281238317,0.988471793,0.715561144,-0.943290844,-0.391816908,4632827.294166665
2296,-0.000423562,2016,6.4e-05,-0.417416273,-0.414889071,-0.075928918,0.844911147,-0.271433371,1.071626591,0.656802032,-0.519324715,0.471943428,4992420.030000001
2298,-0.068365122,2016,1.04e-05,-0.358108694,-0.351383928,-0.828756058,-0.731825525,-0.290950298,1.222352922,0.420561197,-0.584771906,0.206820184,5566497.864999996
2300,-0.020192107,2016,1.32e-05,-0.533394981,0.452830927,-0.337641357,-0.28917609,-0.040830016,0.871143918,0.890078671,-1.321983953,-0.679466663,4458228.007500005
2302,-0.000451877,2016,1.94e-05,-0.519520714,2.040065395,-0.079159935,0.037156704,-0.17247669,0.492396764,2.061627821,0.051944978,-0.953777816,5549245.768333334
2305,-0.000568881,2016,3.75e-05,-0.450530526,-0.04388037,-0.082390953,0.60904685,-0.200358967,1.155964492,0.507512334,0.841018412,-0.115132821,6185160.145
2307,-0.022054304,2016,1.83e-05,-0.518443207,1.276550271,-0.386106624,0.004846527,-0.26688821,1.121831612,2.881915946,1.256325981,-1.405555536,4611259.155833332
2320,0.054615955,2016,2.44e-05,0.725726793,-0.099616071,0.676898223,0.28917609,-0.439131371,1.173035291,1.856019403,0.444278182,-0.399573211,6530821.1175000025
2323,-0.025708146,2016,0.000124974,-0.51019286,-0.225651658,-0.43457189,0.980613893,0.197165503,0.608616192,1.277253017,-0.378950256,-0.78915011,3306612.8224999993
2341,0.018438927,2016,8.99e-06,0.408109695,-0.146334516,0.247172859,-0.890145396,0.247932783,0.79411594,0.05520212,-1.165475432,-0.140583641,5007009.650833331
2342,-0.039108654,2016,5.71e-05,-0.629737947,0.711831276,-0.583198708,0.812600969,-0.105002565,1.184230504,0.66772962,-0.938761667,-0.402496014,5078685.216666664
2352,0.031676892,2016,2.11e-05,-0.162489202,0.091183488,0.437802908,0.114701131,1.569109505,0.742829437,0.343106204,-0.652143776,0.020677667,4266439.984166667
2357,0.02493249,2016,1.09e-05,-0.094692509,-0.321591253,0.34733441,-0.654281099,-0.087336378,1.165562646,0.780040564,-0.29621806,-0.009439673,4398252.555833335
2360,-0.008670999,2016,1.44e-05,-0.332494722,-0.308049615,-0.169628433,-0.18901454,-0.031415001,0.841478286,0.953468732,-0.967513188,0.472663532,2941127.5866666655
2367,-0.021641568,2016,3.63e-05,-0.483376074,-0.242938869,-0.369951535,0.583198708,-0.213866493,0.717868811,0.298163974,-0.214458229,0.002375525,6564453.852500002
2380,0.011736629,2016,1.54e-05,-0.299277879,-0.468017643,0.121163166,-0.108239095,-0.292804318,0.864753548,1.324407588,-0.11922918,0.325912023,3335698.6150000007
2383,-0.041215629,2016,5.4e-05,0.0435101,0.297601058,-0.618739903,0.79644588,0.211611625,1.171518119,1.069463788,-0.265000052,0.277159664,5282937.550999994
2392,-0.066716256,2016,2.44e-05,-0.433318658,0.186467895,-0.812600969,0.28917609,-0.271169612,1.039984338,1.588664658,-0.190008714,-0.226472482,3290125.8566666692
2394,0.061331562,2016,2.06e-05,-0.27838036,-0.001592899,0.709208401,0.088852989,-0.028535001,1.175270737,0.911002439,0.579151772,0.129230623,5209142.25
2398,0.030097238,2016,1.87e-05,-0.210031625,-0.027394551,0.408723748,0.024232633,-0.19729914,1.03873023,1.410823888,0.214358082,-0.243897613,3250891.0900000017
2401,-0.039428436,2016,1.46e-05,-0.248958726,-0.290984122,-0.589660743,-0.166397415,-0.402974014,1.221300523,0.866438449,-1.025871956,-0.032302752,4925376.731666667
2438,-0.000350224,2016,9.78e-06,-0.298101695,-0.241067922,-0.0726979,-0.806138934,-0.268289209,1.0384309,0.537175811,-0.917018731,-0.55428511,2647717.1574999993
2443,-0.066269494,2016,4.23e-05,-0.273360287,-0.367311863,-0.809369952,0.66720517,-0.389962451,1.021965641,0.003719639,-2.572291593,0.27796165,5977040.569166667
2446,0.082486927,2016,1.28e-05,-0.443970908,-0.355056795,0.812600969,-0.340872375,-0.404502124,1.204273787,0.377412159,-0.562831921,0.136728591,4566551.948333331
2449,0.001905934,2016,1.15e-05,-0.160946523,0.244004739,-0.037156704,-0.576736672,-0.213865921,1.415334242,1.313916711,0.499889126,-0.305682389,4373433.785000001
2451,0.005170948,2016,1.47e-05,-0.52009776,0.639514486,0.011308562,-0.163166397,0.078698234,1.119105207,1.69202478,0.612815851,-0.138848709,4327087.1866666665
2452,0.131286241,2016,3.45e-05,-0.4133199,-0.433301771,0.954765751,0.537964459,0.017984964,1.262707207,0.719609359,-0.410991176,0.307937328,3442742.42583333
2455,-0.029182738,2016,1.62e-05,-0.389515706,-0.012777419,-0.479806139,-0.0726979,0.148623532,0.882402559,1.072958616,0.227078321,-0.640802687,2709560.347499999
2457,0.099353336,2016,1.04e-05,-0.554768401,0.709449012,0.886914378,-0.731825525,-0.145539671,1.352123155,1.034774643,-0.546571395,-0.464350428,2768067.7816666677
2459,0.006222743,2016,4.34e-05,-0.233376564,-0.054461765,0.024232633,0.689822294,-0.113034666,0.796316315,0.013193042,-2.070079222,-0.392091589,3296181.3233333323
2476,-0.023531824,2016,1.21e-05,-0.45609541,-0.046937807,-0.402261712,-0.476575121,0.03592651,1.313646049,1.557256498,-0.403753591,-0.176077955,5260476.794999999
2478,-0.007995019,2016,1.48e-05,-0.202201039,0.050534789,-0.166397415,-0.153473344,-0.071349379,1.053031127,-0.001686335,-1.290183058,0.660237911,3428189.8077777806
2483,0.045473889,2016,3.15e-05,-0.364621101,-0.091488624,0.602584814,0.476575121,0.009732693,1.146552106,0.546393998,-0.770837809,0.234516602,4256622.818000002
2487,-0.101841935,2016,1.5e-05,-0.425360514,-0.301295101,-0.938610662,-0.137318255,-0.372713497,1.104546318,0.608173594,-0.518773064,0.238869853,4773599.999999997
2497,0.047798432,2016,2.12e-05,0.072298478,0.2469895,0.628432956,0.121163166,-0.221210629,0.997425978,1.720842843,0.195250399,-0.50632472,5214619.4799999995
2514,0.112120108,2016,1.01e-05,-0.292315027,-0.349837196,0.935379645,-0.789983845,0.236782581,1.07241821,1.027680724,-0.025636894,-0.313910342,3671452.167500001
2523,-0.046366822,2016,2.88e-05,-0.16387873,0.082250336,-0.673667205,0.43457189,0.054372311,1.019675111,1.055054059,0.061018771,-0.109269227,3237015.368333332
2524,0.07121236,2016,5.43e-05,-0.478345906,0.165060005,0.770597738,0.806138934,-0.009107285,1.133994121,0.94762683,-1.013928772,0.475287442,4176448.8550000014
2526,0.012940499,2016,2.8e-05,-0.271682036,-0.238381507,0.140549273,0.418416801,-0.138234593,0.751704736,2.103729702,0.546518103,0.067849858,3681702.817500001
2529,-0.030454533,2016,1.24e-05,-0.38066915,-0.158866281,-0.49273021,-0.43457189,-0.189902627,1.060121471,0.609569681,-0.574600534,-0.157007452,3724666.6666666665
2535,0.111096868,2016,1.05e-05,-0.298788402,-0.356655774,0.925686591,-0.709208401,-0.321051107,0.877204179,0.73072144,-0.768014219,-0.430889978,3321153.721666667
2540,-0.009541592,2016,1.34e-05,-0.266667153,-0.195496212,-0.192245557,-0.273021002,-0.220802303,1.020524975,0.493345733,-0.032963924,-0.005047382,5483119.030833333
2542,0.009507894,2016,5.22e-05,-0.564572575,0.571959193,0.075928918,0.767366721,-0.112924349,1.136595874,1.179180033,-0.38278988,-0.491216587,4918844.330000002
2543,0.079380427,2016,2.94e-05,-0.225677713,0.387026669,0.799676898,0.441033926,-0.017789486,1.053056928,0.262503562,0.169306581,-0.002238556,5418646.794166666
2545,-0.051987233,2016,1.32e-05,-0.516085939,0.35330636,-0.728594507,-0.28917609,0.017992823,1.170327651,0.230070262,-0.767917136,-0.437837101,2891884.8958333316
2552,0.147485854,2016,1.34e-05,-0.456517233,-0.197430322,0.977382876,-0.273021002,-0.058979573,0.52221752,1.893981865,-1.19657465,-0.012038354,2754193.049166667
2554,0.018372739,2016,2.85e-05,-0.472269398,-0.193012167,0.240710824,0.424878837,0.256601736,0.780047303,0.577660253,-1.598503126,-0.330315089,3816810.1583333346
2578,-0.037489384,2016,4.24e-05,-0.121710098,-0.087745229,-0.570274637,0.670436187,0.15567875,0.726468241,1.536438267,0.864398818,-0.491627056,2567853.4699999997
2593,-0.068176065,2016,2.24e-05,-0.361322131,-0.320344024,-0.822294023,0.182552504,-0.40526079,1.15179281,0.735791283,-0.640039763,0.139319601,3395899.670833333
2613,0.066992397,2016,1.28e-05,-0.383476539,-0.185927034,0.744749596,-0.340872375,-0.065402727,0.83818833,1.454447403,-0.205721122,-0.2341494,2873237.6016666642
2620,0.199936959,2016,1.19e-05,-0.570997559,0.070633741,0.993537964,-0.49273021,0.377017492,0.923539293,2.435491677,0.586551111,0.340281839,3812211.687500005
2623,-0.068432752,2016,2.29e-05,-0.375478293,-0.255059888,-0.831987076,0.221324717,-0.134114388,0.950542724,2.528731134,0.445136593,0.14159778,5786433.434999996
2639,-0.02471931,2016,1.29e-05,-0.301294694,-0.231037597,-0.424878837,-0.331179321,0.00944032,0.652753583,0.690375528,-1.386521741,-0.202031052,4014188.8491666676
2644,0.063072331,2016,1.59e-05,0.094615009,-0.181885069,0.731825525,-0.088852989,-0.343607681,1.072736061,0.547220338,-0.19302437,0.255560921,5709475.484999999
2659,0.014764577,2016,8.35e-05,-0.124275781,-0.148200145,0.176090468,0.919224556,-0.080649935,0.797389736,1.501622841,0.738086363,-0.275093788,5811967.733636363
2667,-0.056054341,2016,1.31e-05,-0.447521058,-0.398583851,-0.764135703,-0.308562197,-0.629650998,0.915976881,0.175601584,-1.104099462,0.570120948,3263049.495833333
2688,0.011331951,2016,1.03e-05,-0.417008808,-0.207916937,0.114701131,-0.741518578,0.075606096,1.065755949,0.929286765,0.29139888,-0.375143833,5266225.510833333
2715,0.039555935,2016,1.15e-05,-0.506754107,-0.117220362,0.541195477,-0.576736672,-0.112345042,0.884896603,0.901566527,-0.022498215,-0.159211448,1684272.7441666655
2724,0.045083832,2016,1.18e-05,-0.549678428,0.002967818,0.592891761,-0.518578352,-0.088473532,1.24642888,1.111513752,-0.013501375,0.211681772,1338959.018333332
2738,0.015284678,2016,8.18e-05,0.068612231,-0.002746144,0.182552504,0.91276252,0.10097175,0.852267556,1.734700823,0.03362888,-0.231654076,1905484.2925000011
2743,-0.043723685,2016,3.54e-05,-0.438282798,-0.150341852,-0.628432956,0.563812601,-0.169546172,1.60932157,1.023734028,-0.474656961,0.248469488,1561021.2333333315
2755,-0.017478347,2016,1.5e-05,-0.504001818,-0.157016098,-0.308562197,-0.137318255,-0.089555767,1.559828871,1.992101752,-0.50710607,-0.181244195,1266561.216666666
2767,0.03345568,2016,1.65e-05,-0.426657795,-0.285312624,0.460420032,-0.059773829,0.502611894,1.033092963,1.490900026,-0.483079356,0.314565643,1230468.7500000002
2769,0.137097085,2016,7.99e-05,-0.185885859,-0.584159054,0.964458805,0.903069467,-0.36073089,1.157835725,1.638796176,-0.374150684,0.495569373,3735759.6908333343
300004,0.047219855,2016,2.62e-05,-0.677697209,-0.395790443,0.621970921,0.357027464,-0.468875452,1.201602332,0.969912662,-0.12813602,0.089453568,5980339.866666664
300008,-0.150374518,2016,1.12e-05,-0.425727316,-0.386136831,-0.980613893,-0.615508885,-0.097109914,0.790990076,1.025085265,-1.398457811,0.224389814,4533075.733333334
300018,-0.04901878,2016,2.48e-05,-0.420586881,-0.315292954,-0.699515347,0.308562197,-0.34125266,1.175279437,1.193767908,-0.56547913,-0.249008207,3693528.1691666637
300019,0.015523239,2016,1.38e-05,-0.342607774,-0.437674925,0.192245557,-0.231017771,-0.079876645,1.07232195,1.860427771,-0.721253973,0.380648415,2933024.2050000005
300021,0.018772961,2016,1.16e-05,-0.378856785,0.07752239,0.253634895,-0.55088853,0.123244682,0.65323726,0.724636381,-0.801668045,-0.671135599,2862479.0825
300036,-0.030704381,2016,5.65e-05,0.234504377,-0.340638801,-0.495961228,0.809369952,-0.119560374,1.279045205,1.305022188,-0.125657992,-0.256799095,5917375.041666667
300041,0.016808398,2016,1.22e-05,-0.257632333,-0.117280317,0.208400646,-0.460420032,-0.072097156,1.20573827,0.952332213,0.168386431,-0.75412023,2970375.8866666644
300045,0.014036317,2016,1.1e-05,-0.103542897,-0.475342116,0.15993538,-0.634894992,-0.465536211,1.135258296,0.64229976,-1.205516238,0.20680103,5437919.28545455
300048,0.095869482,2016,1.64e-05,-0.424366915,-0.380694943,0.870759289,-0.066235864,-0.234180752,1.045505023,1.183909528,-0.923494606,-0.497138621,5524968.850833332
