asset,date,br,start_date,end_date,compounded_xret,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta
600326,2019,1.47e-05,2020/7/1,2021/6/30,-0.059191621,1.150642775,0.444899754,0.680714327,0.387266259
600327,2014,0.0,2015/7/1,2016/6/30,-0.286864362,1.174663142,0.095655824,1.159816819,0.182232616
600327,2015,0.0,2016/7/1,2017/6/30,-0.073195318,0.975442615,0.214045937,0.931979623,0.172096946
600327,2016,0.0,2017/7/1,2018/6/30,-0.214939331,1.0199737,0.253008667,0.916968986,0.263912857
600327,2017,0.0,2018/7/1,2019/6/30,-0.050354905,0.917121309,0.074780079,0.666126147,0.214893082
600327,2018,0.0,2019/7/1,2020/6/30,0.063894213,1.133798466,-0.150004357,0.810529367,0.402526145
600327,2019,0.0,2020/7/1,2021/6/30,1.532532413,0.924419974,0.159513183,0.945762582,0.20265114
600328,2014,0.0,2015/7/1,2016/6/30,-0.236407777,1.067522532,0.355966872,1.027953431,-0.347440561
600328,2015,0.0,2016/7/1,2017/6/30,-0.046149944,0.986053305,0.102804579,0.60980037,-1.405026232
600328,2016,0.0,2017/7/1,2018/6/30,-0.21834333,1.661800841,0.510325623,1.072260881,0.190043343
600328,2017,0.0,2018/7/1,2019/6/30,-0.080624208,1.291259877,0.093377828,1.122471159,0.68884697
600328,2018,0.0,2019/7/1,2020/6/30,-0.131856553,0.90022011,0.172924208,0.314439021,0.21295921
600328,2019,6.96e-06,2020/7/1,2021/6/30,1.01125769,1.045536807,0.146640254,0.932372888,1.055092882
600329,2014,0.0,2015/7/1,2016/6/30,-0.325856366,1.099893469,-0.122294384,1.116927382,0.563266728
600329,2015,0.0,2016/7/1,2017/6/30,0.04743365,0.925182302,0.216109162,0.729846287,0.30405352
600329,2016,0.0,2017/7/1,2018/6/30,0.042408762,0.996414372,-0.078238813,0.39639697,-0.087221857
600329,2017,9.73e-06,2018/7/1,2019/6/30,-0.252531813,1.049484232,-0.455114685,-0.187292611,-0.700080145
600329,2018,0.0,2019/7/1,2020/6/30,0.233999694,0.935832019,-0.085892698,0.570515143,0.514347143
600329,2019,0.0,2020/7/1,2021/6/30,0.619110304,0.659846636,-0.390512379,0.154529201,0.116229473
600330,2014,0.0,2015/7/1,2016/6/30,-0.193922956,1.101328439,-0.181532018,0.693122723,-0.67414443
600330,2015,0.0,2016/7/1,2017/6/30,-0.376320178,0.965908189,-0.394128556,1.784498349,-0.15926719
600330,2016,0.0,2017/7/1,2018/6/30,-0.071936136,1.397259449,-0.548442497,1.457168527,-0.302432713
600330,2017,0.0,2018/7/1,2019/6/30,0.137384354,1.168117491,0.278417508,1.144300396,-0.511677163
600330,2018,0.0,2019/7/1,2020/6/30,0.255779022,1.178228472,0.031447453,0.886034445,-0.998126752
600330,2019,3.16e-05,2020/7/1,2021/6/30,-0.025628731,1.396211006,0.250442739,0.716293188,-0.837577277
600331,2014,0.0,2015/7/1,2016/6/30,-0.499073572,1.168254037,0.195081965,0.570839122,-0.843139441
600331,2015,1.22e-05,2016/7/1,2017/6/30,-0.012474629,1.561059101,-0.034397289,-0.058885193,-0.267146394
600331,2016,0.0,2017/7/1,2018/6/30,-0.533195152,1.432926392,0.017179215,1.669118673,0.81675684
600331,2017,0.0,2018/7/1,2019/6/30,0.220985921,1.301998067,0.003302862,0.995832257,-0.521263281
600331,2018,0.0,2019/7/1,2020/6/30,-0.368248421,1.218434619,0.692386024,0.78902785,-0.291587323
600331,2019,0.0,2020/7/1,2021/6/30,-0.025052473,1.2671957,-0.149289866,1.591427247,0.493385049
600332,2014,0.0,2015/7/1,2016/6/30,-0.290556494,1.186523989,0.138747065,0.402033905,0.669808231
600332,2015,0.0,2016/7/1,2017/6/30,0.174892719,1.230529819,0.200452426,0.46138395,1.410641332
600332,2016,0.0,2017/7/1,2018/6/30,0.307823606,0.970227037,0.220644592,-1.192372626,-0.676794728
600332,2017,0.0,2018/7/1,2019/6/30,0.070599881,1.214049628,-0.210252778,-0.728412464,-0.564019213
600332,2018,0.0,2019/7/1,2020/6/30,-0.214731637,0.866315502,0.055929471,0.284348481,0.44496772
600332,2019,6.11e-06,2020/7/1,2021/6/30,0.06741888,0.805794119,-0.023370858,0.146843144,0.310106955
600333,2014,0.0,2015/7/1,2016/6/30,-0.242712747,1.126929261,-0.115927316,0.293722221,-0.068566232
600333,2015,0.0,2016/7/1,2017/6/30,-0.261323592,1.237080286,0.104719613,1.039180637,0.028603919
600333,2016,0.0,2017/7/1,2018/6/30,-0.265775611,1.012051436,-0.079901703,0.649345779,-0.047956782
600333,2017,0.0,2018/7/1,2019/6/30,0.039172008,0.808655251,-0.094385802,1.738283237,0.808373059
600333,2018,0.0,2019/7/1,2020/6/30,-0.303845027,0.751879042,0.309727508,0.719516885,0.262248695
600333,2019,0.0,2020/7/1,2021/6/30,0.236426692,0.830632825,-0.334466906,1.095029765,0.65570398
600335,2014,0.0,2015/7/1,2016/6/30,-0.558676174,1.142094853,-0.002006592,0.604528209,0.066331663
600335,2015,0.0,2016/7/1,2017/6/30,0.063979918,1.182366338,0.413911201,0.969739319,0.158007368
600335,2016,1.29e-05,2017/7/1,2018/6/30,-0.130681151,1.107219324,-0.066299885,1.043875813,-0.105890626
600335,2017,6.33e-05,2018/7/1,2019/6/30,-0.328662542,1.454314276,0.559077504,0.845126092,-0.447599369
600335,2018,7.82e-05,2019/7/1,2020/6/30,-0.342723231,1.139832643,0.102753034,0.795890101,0.131237413
600335,2019,1.98e-05,2020/7/1,2021/6/30,0.307459833,1.033140866,0.085582992,0.735725656,0.18910205
600336,2014,0.0,2015/7/1,2016/6/30,-0.237441641,1.122643363,-0.545402939,0.622716287,-0.111439333
600336,2015,0.0,2016/7/1,2017/6/30,-0.188399086,0.83543245,-0.304531329,1.14629001,0.168931185
600336,2016,0.0,2017/7/1,2018/6/30,-0.334006968,1.207238876,0.321778161,1.098467922,0.156899501
600336,2017,0.0,2018/7/1,2019/6/30,0.129348242,1.224886009,-0.178273773,1.382827495,0.737427059
600336,2018,1.14e-05,2019/7/1,2020/6/30,0.361179188,1.162536191,-0.759391546,1.534618393,0.998281168
600336,2019,0.0,2020/7/1,2021/6/30,-0.077507389,0.88902114,-0.536833441,0.999842786,0.525441884
600337,2014,0.0,2015/7/1,2016/6/30,-0.122012423,1.027949271,-0.381441343,0.752172433,0.534275232
600337,2015,0.0,2016/7/1,2017/6/30,0.007101261,0.677858498,-0.048739438,0.508081421,1.044046512
600337,2016,0.0,2017/7/1,2018/6/30,0.021692013,0.998155019,-0.119890859,1.262263699,0.578232317
600337,2017,0.0,2018/7/1,2019/6/30,-0.260179604,0.9157904,0.137430786,0.655110046,0.506600946
600337,2018,0.0,2019/7/1,2020/6/30,0.056796267,1.078762507,0.013777612,0.599782995,0.066954505
600337,2019,0.0,2020/7/1,2021/6/30,-0.062200921,0.605855089,0.558748707,-0.004288948,0.411074449
600338,2014,2.83e-05,2015/7/1,2016/6/30,0.0044689,0.985645011,0.116256491,0.793545645,-1.112015099
600338,2015,1.36e-05,2016/7/1,2017/6/30,0.273680375,1.249761858,0.03743969,-0.159908322,-1.08769455
600338,2016,2.53e-05,2017/7/1,2018/6/30,-0.456255615,1.132449955,0.309006156,1.254669732,0.766396077
600338,2017,4.94e-05,2018/7/1,2019/6/30,0.201137883,1.042777004,0.381349821,0.517954738,-0.250139912
600338,2018,4.98e-05,2019/7/1,2020/6/30,-0.437007647,1.021616494,1.019917848,0.717071033,-0.502184373
600338,2019,4.49e-05,2020/7/1,2021/6/30,0.439437929,1.371723115,-1.044061253,0.673757081,-0.473565502
600339,2014,0.0,2015/7/1,2016/6/30,-0.430410383,1.217629844,-0.660700496,0.666190567,-0.306409004
600339,2015,0.0,2016/7/1,2017/6/30,-0.136018846,,,,
600339,2016,0.0,2017/7/1,2018/6/30,-0.317761686,0.750066512,0.491140328,0.911018873,0.212631315
600339,2017,3.95e-05,2018/7/1,2019/6/30,-0.066533844,0.935710957,-0.4743127,1.343416536,0.834599288
600339,2018,2.86e-05,2019/7/1,2020/6/30,-0.463311681,0.886637136,0.792025845,0.851107613,-0.018729967
600339,2019,1.87e-05,2020/7/1,2021/6/30,0.253648648,0.982108119,0.293416678,0.637658715,0.77542976
600340,2014,1.52e-05,2015/7/1,2016/6/30,-0.194437889,1.004467803,-0.120924724,-0.47353129,0.16476693
600340,2015,0.000120891,2016/7/1,2017/6/30,0.383146451,1.141683576,-0.132949296,-0.136323607,0.766213188
600340,2016,3.58e-05,2017/7/1,2018/6/30,-0.220744966,1.494015654,0.312713505,-0.622677671,0.242357644
600340,2017,1.85e-05,2018/7/1,2019/6/30,0.246290232,1.24944947,0.322150118,0.018855571,1.005260671
600340,2018,3.92e-06,2019/7/1,2020/6/30,-0.281697978,1.258315896,0.613065641,0.099573772,0.789907088
600340,2019,0.0,2020/7/1,2021/6/30,-0.690362865,0.905762051,0.599461606,0.04366788,0.619942012
600343,2014,0.0,2015/7/1,2016/6/30,-0.308818046,1.199754649,0.320536301,-0.199088199,-1.847520609
600343,2015,1.15e-05,2016/7/1,2017/6/30,-0.282019966,1.301558645,0.360465449,0.081294976,-0.933614595
600343,2016,3.13e-05,2017/7/1,2018/6/30,-0.478907577,0.928173488,0.485368444,-0.14079181,-1.348778903
600343,2017,6.96e-05,2018/7/1,2019/6/30,0.09993594,1.027414879,1.024112414,0.400963761,-1.422991723
600343,2018,1.9e-05,2019/7/1,2020/6/30,-0.251068405,0.926855289,0.55839659,1.102663657,-0.638519115
600343,2019,2.47e-05,2020/7/1,2021/6/30,0.255305537,1.199519393,-0.253581693,1.050564448,-0.416956918
600345,2014,0.0,2015/7/1,2016/6/30,-0.037786599,1.174229765,-0.572880958,1.271068089,0.286142434
600345,2015,0.0,2016/7/1,2017/6/30,-0.039206168,1.132479928,-0.05407957,1.42204108,-0.34449471
600345,2016,0.0,2017/7/1,2018/6/30,0.316931502,1.709615388,-0.463956463,1.135464218,-0.62889494
600345,2017,1.39e-05,2018/7/1,2019/6/30,0.005623464,1.170450233,0.465124201,0.960125245,-1.067029849
600345,2018,1.44e-05,2019/7/1,2020/6/30,-0.267713609,1.005104384,0.769418065,1.367447387,-1.073906912
600345,2019,0.0,2020/7/1,2021/6/30,-0.224472184,0.910880352,0.707708927,0.692494434,-0.275472116
600346,2014,0.0,2015/7/1,2016/6/30,0.086800771,0.705424,-0.04937038,3.278136968,0.25796088
600346,2015,0.0,2016/7/1,2017/6/30,-0.000338944,1.895366925,0.305193989,-0.036142472,-0.151386757
600346,2016,1.11e-05,2017/7/1,2018/6/30,0.762353102,1.398424118,-0.372513589,0.93192113,0.540607597
600346,2017,2.17e-05,2018/7/1,2019/6/30,0.182450109,1.132556527,0.130662914,0.399687166,0.24335387
600346,2018,9.01e-06,2019/7/1,2020/6/30,0.16756343,1.069525406,0.28945529,0.485011654,0.483065771
600346,2019,0.0,2020/7/1,2021/6/30,0.89901181,1.330272864,-0.175033134,-0.295912826,0.438426156
600348,2014,0.0,2015/7/1,2016/6/30,-0.389108767,1.213498368,0.505075566,-0.69305423,-0.953694669
600348,2015,0.0,2016/7/1,2017/6/30,0.048556206,1.508883478,0.000781782,-0.522994874,-0.830090147
600348,2016,0.0,2017/7/1,2018/6/30,0.038854664,1.755458495,-0.171002818,0.948803389,1.276231472
600348,2017,9.01e-06,2018/7/1,2019/6/30,-0.173632271,1.14339451,0.161946233,0.581745288,0.855257282
600348,2018,0.0,2019/7/1,2020/6/30,-0.198558797,1.011680436,0.396220114,0.546913638,0.521476757
600348,2019,0.0,2020/7/1,2021/6/30,0.732518238,1.110228429,-0.339078806,0.877968629,1.228917482
600350,2014,4.14e-05,2015/7/1,2016/6/30,-0.376304205,1.102568871,0.098332894,0.708596095,0.413541891
600350,2015,0.0,2016/7/1,2017/6/30,0.190758494,1.498758916,-0.363311461,-0.015435175,0.60152534
600350,2016,3.35e-05,2017/7/1,2018/6/30,-0.309549174,0.997440415,0.168068574,0.256191821,0.208453039
600350,2017,0.0,2018/7/1,2019/6/30,0.167724448,0.853673278,0.17961886,0.41836822,0.251963521
600350,2018,0.0,2019/7/1,2020/6/30,0.324778655,0.819639968,0.319711825,-0.101909922,0.393590399
600350,2019,0.0,2020/7/1,2021/6/30,0.04654708,0.445629659,0.210586629,0.167519566,0.851896698
600351,2014,0.0,2015/7/1,2016/6/30,-0.264262492,1.027321655,-0.10514223,1.230994372,0.718687137
600351,2015,9.68e-06,2016/7/1,2017/6/30,-0.230247335,1.022967563,0.294724651,0.51426504,0.37951675
600351,2016,9.48e-06,2017/7/1,2018/6/30,-0.072760395,0.790325868,0.109328225,0.718636532,0.042313865
600351,2017,9.94e-06,2018/7/1,2019/6/30,-0.131380014,0.956601196,-0.305657867,0.575280922,0.062102687
600351,2018,0.0,2019/7/1,2020/6/30,-0.184982358,0.948888859,0.071612655,0.561122821,0.202404094
600351,2019,0.0,2020/7/1,2021/6/30,0.108976957,0.764269273,-0.198761539,0.547218863,-0.332712277
600352,2014,0.0,2015/7/1,2016/6/30,-0.39184151,1.217966374,0.571496964,0.315002401,-0.038109953
600352,2015,0.0,2016/7/1,2017/6/30,0.112779315,0.993017522,0.130776063,-0.055707493,0.153816069
600352,2016,0.0,2017/7/1,2018/6/30,0.259722423,1.220270369,-0.590144137,0.61678541,0.707652682
600352,2017,0.0,2018/7/1,2019/6/30,0.32097872,1.269897019,-0.041354195,0.530325685,0.717877462
600352,2018,0.0,2019/7/1,2020/6/30,-0.201363201,1.397528676,0.0309994,0.855619941,0.760680155
600352,2019,0.0,2020/7/1,2021/6/30,0.077041433,1.312460172,0.05838299,0.398159728,0.584800618
600353,2014,0.0,2015/7/1,2016/6/30,-0.303959484,1.106081123,0.183907209,1.136441125,-0.115648052
600353,2015,2.84e-05,2016/7/1,2017/6/30,-0.09662018,1.047752279,0.006056052,1.545254992,-0.376302697
600353,2016,2.66e-05,2017/7/1,2018/6/30,-0.343218237,1.36362451,0.268272821,2.178495662,0.389661759
600353,2017,4.06e-05,2018/7/1,2019/6/30,0.05693728,1.045347958,0.261280367,1.045813091,-0.270767152
600353,2018,2.5e-05,2019/7/1,2020/6/30,0.156386872,1.136398504,0.83051277,0.505566994,-0.925476195
600353,2019,2.25e-05,2020/7/1,2021/6/30,-0.125384123,0.993115769,0.642783812,1.170071589,-0.208460757
600354,2014,0.0,2015/7/1,2016/6/30,-0.306325982,1.015583192,0.079641026,1.084664485,-0.337863084
600354,2015,0.0,2016/7/1,2017/6/30,-0.081252413,1.027788908,-0.236372898,1.511701632,-0.044756422
600354,2016,2.21e-05,2017/7/1,2018/6/30,-0.326980643,1.061197617,0.144903644,1.610863962,0.853442389
600354,2017,1.09e-05,2018/7/1,2019/6/30,0.242913382,0.61911004,0.713557629,0.460136717,-0.833487992
600354,2018,0.0,2019/7/1,2020/6/30,-0.286256231,0.11155331,0.496508131,1.270956933,-1.11046866
600354,2019,0.0,2020/7/1,2021/6/30,0.411082379,,,,
600355,2014,0.0,2015/7/1,2016/6/30,-0.282976345,1.080379501,0.427752717,1.029259317,-0.538382459
600355,2015,0.0,2016/7/1,2017/6/30,0.143555313,0.941475906,-0.457932599,1.365515954,-0.068175612
600355,2016,0.0,2017/7/1,2018/6/30,-0.54514722,0.710821445,0.170466517,0.233426756,0.230190761
600355,2017,0.0,2018/7/1,2019/6/30,-0.041855812,1.281723334,0.127712056,1.528299477,-0.14961316
600355,2018,0.0,2019/7/1,2020/6/30,-0.275974649,1.280901465,0.289765968,1.100001641,-0.785294108
600355,2019,0.0,2020/7/1,2021/6/30,-0.001734172,1.101121123,0.659689147,1.626355604,0.209432191
600356,2014,0.0,2015/7/1,2016/6/30,-0.048215515,1.04075996,0.054708699,0.728245737,0.569507198
600356,2015,0.0,2016/7/1,2017/6/30,-0.075824474,1.069145087,0.292850922,1.527650849,-0.068091317
600356,2016,0.0,2017/7/1,2018/6/30,-0.38393864,1.18924038,0.126988102,1.505654749,0.512364995
600356,2017,0.0,2018/7/1,2019/6/30,0.175328267,0.825332015,-0.053077771,1.66113355,0.888925443
600356,2018,0.0,2019/7/1,2020/6/30,-0.08471557,1.004678103,0.15653935,1.143804618,0.649949878
600356,2019,0.0,2020/7/1,2021/6/30,0.128924739,0.738477763,0.098559882,0.664373668,0.275051684
600358,2014,0.0,2015/7/1,2016/6/30,-0.219330352,1.04834872,0.351910549,1.129723707,-1.221779588
600358,2015,0.0,2016/7/1,2017/6/30,-0.488354935,0.676732468,-0.92399119,2.498723516,1.696979565
600358,2016,0.0,2017/7/1,2018/6/30,-0.217656913,0.711989664,0.589045986,0.248435109,-1.414093063
600358,2017,0.0,2018/7/1,2019/6/30,-0.221540899,1.002023859,-0.07402378,1.014365702,0.137847456
600358,2018,0.0,2019/7/1,2020/6/30,-0.407481057,1.01846376,-0.154100429,1.008580576,0.17031815
600358,2019,0.0,2020/7/1,2021/6/30,-0.103219807,,,,
600359,2014,0.0,2015/7/1,2016/6/30,-0.463668857,0.820245625,0.264019279,0.983004766,-0.57545007
600359,2015,1.3e-05,2016/7/1,2017/6/30,-0.296992635,0.869826795,-0.175603262,0.519294285,-0.819626378
600359,2016,0.0,2017/7/1,2018/6/30,-0.415388733,0.699189414,-0.157892027,1.229148578,0.091310901
600359,2017,0.0,2018/7/1,2019/6/30,0.571064821,0.54023995,0.304084594,0.593391016,-0.636737093
600359,2018,0.0,2019/7/1,2020/6/30,0.25258421,0.484579937,0.240337264,1.681734452,-0.460621918
600359,2019,0.0,2020/7/1,2021/6/30,-0.175655094,1.070997349,-0.392702812,0.889909244,-0.183984493
600360,2014,0.0,2015/7/1,2016/6/30,0.211062603,1.028442218,-0.033827315,1.206827534,-0.252052535
600360,2015,0.0,2016/7/1,2017/6/30,-0.394643729,0.880817435,-0.111078952,1.064262073,-0.413956042
600360,2016,0.0,2017/7/1,2018/6/30,-0.142705685,0.826918691,-0.653701554,1.082003608,-1.002944676
600360,2017,0.0,2018/7/1,2019/6/30,0.135832933,0.995316341,0.898434421,0.484150236,-1.64586687
600360,2018,0.0,2019/7/1,2020/6/30,0.322458117,0.962330629,0.73893891,-0.068874504,-2.651845168
600360,2019,0.0,2020/7/1,2021/6/30,0.034440471,1.323343454,1.186937997,0.59151932,-1.288069396
600361,2014,0.0,2015/7/1,2016/6/30,-0.421984999,1.152427408,0.00797556,1.339553285,0.360461935
600361,2015,0.0,2016/7/1,2017/6/30,-0.017207776,1.09399522,0.0400979,0.936467511,-0.115504712
600361,2016,0.0,2017/7/1,2018/6/30,-0.307581224,1.024758176,-0.081106699,1.335392371,0.042773432
600361,2017,0.0,2018/7/1,2019/6/30,-0.012511144,1.041379239,0.567648614,0.932381666,-0.237595382
600361,2018,0.0,2019/7/1,2020/6/30,0.175408653,1.119783463,0.434329928,0.869572516,0.239537041
600361,2019,0.0,2020/7/1,2021/6/30,-0.246778493,0.91476377,0.021318755,0.899153515,0.315657609
600362,2014,0.0,2015/7/1,2016/6/30,-0.376480667,1.261710182,0.753527357,-0.401474592,-1.232315651
600362,2015,1.82e-05,2016/7/1,2017/6/30,0.240519012,1.663198614,-0.213174738,-0.973021483,-0.997257808
600362,2016,1.84e-05,2017/7/1,2018/6/30,-0.065884144,1.539867064,-0.16906619,0.685597781,1.215648534
600362,2017,8.88e-06,2018/7/1,2019/6/30,-0.00923284,1.077858934,0.259815854,-0.198328318,0.123216863
600362,2018,6.92e-06,2019/7/1,2020/6/30,-0.146512657,1.094959249,0.323504715,0.148852694,0.283344716
600362,2019,5.45e-06,2020/7/1,2021/6/30,0.648833254,1.763377901,-0.42224474,0.603777632,1.14937212
600363,2014,0.0,2015/7/1,2016/6/30,0.011253014,1.220999215,-0.212192942,1.399809114,0.034213289
600363,2015,2.16e-05,2016/7/1,2017/6/30,-0.224113481,1.196886521,0.033426851,1.297268481,0.305870538
600363,2016,2.27e-05,2017/7/1,2018/6/30,-0.349007467,1.019275338,-0.024070195,0.909035464,-0.643437332
600363,2017,1.2e-05,2018/7/1,2019/6/30,0.438597924,0.926914777,0.244728502,0.289129651,-1.420860602
600363,2018,0.0,2019/7/1,2020/6/30,0.142181854,0.866970051,-0.401887457,0.65085232,-0.283112894
600363,2019,0.0,2020/7/1,2021/6/30,0.780240864,1.090905732,-0.67071173,0.296236567,-0.567353175
600365,2014,0.0,2015/7/1,2016/6/30,-0.130606494,0.764128017,-0.088175122,2.198083726,1.925184795
600365,2015,0.0,2016/7/1,2017/6/30,-0.346912191,0.79227494,0.340197633,1.047312632,-0.119471993
600365,2016,0.0,2017/7/1,2018/6/30,-0.499935031,0.579382037,0.407381712,0.367849762,0.147037968
600365,2017,0.0,2018/7/1,2019/6/30,0.269918669,1.126223733,0.17314697,0.652395399,-0.211713223
600365,2018,0.0,2019/7/1,2020/6/30,-0.267172557,1.30402626,0.135908688,0.426814422,-0.023555691
600365,2019,0.0,2020/7/1,2021/6/30,-0.196594,0.86837308,-0.170000935,0.946526811,-0.061767875
600366,2014,1.47e-05,2015/7/1,2016/6/30,-0.323876185,1.087224831,-0.264826287,0.3264812,-0.101384831
600366,2015,1.2e-05,2016/7/1,2017/6/30,-0.26383174,1.101021911,-0.517959412,-0.430999647,-0.30690196
600366,2016,1.28e-05,2017/7/1,2018/6/30,-0.374670016,1.187980529,-0.081723996,0.941103167,-0.047239459
600366,2017,1.26e-05,2018/7/1,2019/6/30,0.482964211,1.172297715,0.270930029,1.355994324,-0.122137614
600366,2018,1.11e-05,2019/7/1,2020/6/30,-0.381347811,0.704474836,0.318629283,0.871822923,-0.791291007
600366,2019,0.0,2020/7/1,2021/6/30,0.18253481,1.090464439,-0.176052171,1.132930441,-0.119643775
600367,2014,0.0,2015/7/1,2016/6/30,-0.001361678,1.094463294,-0.016203991,1.097890486,-0.476383338
600367,2015,0.0,2016/7/1,2017/6/30,-0.226876485,1.027123877,-0.23558744,0.275433576,-1.529465893
600367,2016,0.0,2017/7/1,2018/6/30,-0.249832861,1.394317386,-0.138831818,1.858666907,0.631368947
600367,2017,0.0,2018/7/1,2019/6/30,0.02646946,1.13196647,0.129525529,0.955917747,0.15125705
600367,2018,0.0,2019/7/1,2020/6/30,-0.207435183,1.017743215,-0.099510691,0.755874933,0.334471394
600367,2019,0.0,2020/7/1,2021/6/30,0.284179613,0.998740584,-0.475384318,0.991124714,0.401203119
600368,2014,0.0,2015/7/1,2016/6/30,-0.369403712,1.114766399,-0.140472685,0.786575838,0.200919789
600368,2015,8.2e-06,2016/7/1,2017/6/30,0.137071156,0.947437976,-0.42059995,1.20680172,0.042551263
600368,2016,7.56e-06,2017/7/1,2018/6/30,-0.244427201,1.140005978,-0.187604283,1.179695198,0.300866849
600368,2017,5.03e-05,2018/7/1,2019/6/30,0.475300551,0.995897589,-0.204270347,1.16314046,0.785662062
600368,2018,6.34e-05,2019/7/1,2020/6/30,-0.263640286,1.146963216,0.238094798,1.015393752,0.861980101
600368,2019,4.82e-05,2020/7/1,2021/6/30,0.037272951,0.740328075,0.009821171,0.667732993,0.654156647
600370,2014,0.0,2015/7/1,2016/6/30,-0.093838452,1.04659001,-0.32866576,1.46866022,0.042296244
600370,2015,1.52e-05,2016/7/1,2017/6/30,-0.137579864,1.068732935,-0.043039905,0.728506828,-0.939623457
600370,2016,0.0,2017/7/1,2018/6/30,-0.372494566,0.77109877,0.368786394,1.153107428,0.126605296
600370,2017,0.0,2018/7/1,2019/6/30,0.051697233,0.749772814,0.117499664,1.00866067,0.118849733
600370,2018,2.89e-05,2019/7/1,2020/6/30,0.06731906,0.785744057,0.215886729,0.694396872,0.280971756
600370,2019,1.28e-05,2020/7/1,2021/6/30,-0.068465274,0.53751259,0.111196937,0.849185578,0.121207749
600371,2014,0.0,2015/7/1,2016/6/30,-0.350270693,0.919481166,-0.057731888,0.924986941,-0.521542142
600371,2015,0.0,2016/7/1,2017/6/30,-0.271827693,1.086097135,-0.164267277,0.776074738,-0.470152297
600371,2016,0.0,2017/7/1,2018/6/30,-0.31037149,1.030855512,0.555404558,0.466014646,-0.619986275
600371,2017,1.39e-05,2018/7/1,2019/6/30,0.373862157,0.795200991,0.279975905,0.776859029,-0.133793932
600371,2018,0.0,2019/7/1,2020/6/30,0.264091475,0.325340202,0.123552773,1.215733547,-0.572339625
600371,2019,0.0,2020/7/1,2021/6/30,-0.013581975,0.848209262,-0.36362624,0.778218191,-0.695949707
600372,2014,0.0,2015/7/1,2016/6/30,-0.451129867,1.140757139,0.329465776,-0.722286765,-1.860143525
600372,2015,2.44e-05,2016/7/1,2017/6/30,-0.119229063,1.032817274,0.244252961,-0.582819826,-1.393093998
600372,2016,0.0,2017/7/1,2018/6/30,-0.254009712,0.920221897,0.275232588,0.131194502,-1.326541782
600372,2017,0.0,2018/7/1,2019/6/30,0.119408421,0.937723654,0.56018201,0.386357045,-1.042186059
600372,2018,1.09e-05,2019/7/1,2020/6/30,-0.113084742,0.862006377,0.477261189,0.459017385,-0.730578484
600372,2019,2e-05,2020/7/1,2021/6/30,0.227256628,1.048787218,-0.136807383,0.350432945,-0.703543903
600373,2014,0.0,2015/7/1,2016/6/30,-0.139525544,1.109392695,0.030302595,0.623386081,0.668133106
600373,2015,0.0,2016/7/1,2017/6/30,0.122588659,0.994307124,0.06621791,0.449559928,0.626467856
600373,2016,2.77e-05,2017/7/1,2018/6/30,-0.447897758,0.976199311,0.184277029,0.678899118,-0.390162448
600373,2017,1.91e-05,2018/7/1,2019/6/30,0.001855904,1.06542367,0.372111597,0.99148691,0.203206988
600373,2018,1.87e-05,2019/7/1,2020/6/30,-0.037039061,1.077683809,-0.272298833,0.477435545,-0.377342845
600373,2019,2.62e-05,2020/7/1,2021/6/30,-0.13194133,0.997079494,0.462632364,0.846328018,0.66323122
600375,2014,0.0,2015/7/1,2016/6/30,-0.526204995,1.127001316,0.094803279,0.897749441,-0.395042727
600375,2016,0.0,2017/7/1,2018/6/30,-0.414020947,1.020750634,-0.03616306,1.239486101,0.25361136
600375,2017,2.26e-05,2018/7/1,2019/6/30,0.02859426,0.693203344,-0.035840171,0.204154565,-1.039455096
600375,2018,2.2e-05,2019/7/1,2020/6/30,0.469504127,0.918521732,0.463019696,1.201311614,-0.610348929
600375,2019,2.92e-05,2020/7/1,2021/6/30,0.523408521,0.693338425,-0.212998532,0.845030834,-0.257914228
600376,2014,1.1e-05,2015/7/1,2016/6/30,-0.433523787,1.194040208,-0.142193976,0.148000614,0.171173285
600376,2015,2.3e-05,2016/7/1,2017/6/30,0.065482198,1.655421239,0.091802045,-0.379720318,1.042927937
600376,2016,0.0,2017/7/1,2018/6/30,-0.345646142,1.235851808,0.543574903,0.039496198,0.388597361
600376,2017,0.0,2018/7/1,2019/6/30,0.25166599,1.022793685,0.687677736,0.182944984,0.32545266
600376,2018,0.0,2019/7/1,2020/6/30,-0.27675741,1.040045888,0.199300389,0.685611186,1.102571556
600376,2019,0.0,2020/7/1,2021/6/30,-0.059058606,0.764025752,0.567590369,0.14721892,1.036905048
600377,2014,0.0,2015/7/1,2016/6/30,-0.068922366,0.852177035,-0.163427798,0.308716806,0.622630249
600377,2015,0.0,2016/7/1,2017/6/30,0.157771749,0.656153019,-0.046287433,-0.204256012,0.300832093
600377,2016,0.0,2017/7/1,2018/6/30,-0.046908983,0.535002309,0.041493013,-0.148410038,-0.080414835
600377,2017,0.0,2018/7/1,2019/6/30,0.223395892,0.411778148,0.059460635,-0.068768294,0.080242111
600377,2018,0.0,2019/7/1,2020/6/30,-0.060375315,0.399921603,0.02663389,-0.441566258,0.158887079
600377,2019,0.0,2020/7/1,2021/6/30,0.02638485,0.221892568,0.099267829,0.107271298,0.479730045
600378,2014,0.0,2015/7/1,2016/6/30,-0.271712594,1.130453096,0.786452434,1.174425602,-0.321978905
