asset,beta_bri,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br,compounded_xret_2014,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,lag_me
35,-0.044088777,2019,4.22e-05,-0.119732565,-0.162974964,-0.6875,0.737980769,0.168921865,0.880254317,0.461869486,0.184743018,-0.118744539,7079087.074999999
40,-0.007105717,2019,8.59e-06,-0.058998452,-0.559088849,-0.125,-0.805288462,-0.424078553,1.328340525,1.161461231,-0.593982035,0.570679777,6450405.464166671
59,0.011299721,2019,2.76e-05,0.797015222,-0.270647977,0.235576923,0.471153846,0.049027013,0.759056049,0.744656154,0.348140473,0.207102384,10003158.584999997
60,-0.025697404,2019,1.63e-05,0.219126756,-0.202874188,-0.454326923,-0.024038462,0.087808098,1.038944835,0.378242624,0.072111151,0.63195508,15857872.823333329
65,0.027258252,2019,0.000201098,0.176098413,-0.165083947,0.485576923,0.995192308,0.119552605,1.152670802,1.312577542,0.66865216,0.206596327,5575060.955833334
70,-0.038285549,2019,9.36e-06,-0.177640255,-0.211873373,-0.615384615,-0.663461538,0.812377142,1.094529175,0.934007774,-1.940608237,0.714502809,8656908.269166667
88,-0.007109237,2019,1.23e-05,0.004991045,0.071539667,-0.129807692,-0.221153846,0.11473949,0.873974529,0.714505359,0.10385963,0.552707188,11238863.999999993
89,0.012665202,2019,3.15e-05,-0.001212601,-0.134802545,0.257211538,0.5625,0.247556702,0.998358653,-0.186977708,-0.158410699,0.475640554,19401988.530833345
90,0.026089545,2019,2.03e-05,-0.161159567,0.467283144,0.463942308,0.223557692,0.532767432,1.010675029,0.452543556,0.135468989,0.475873939,9491692.595833335
157,-0.011493436,2019,5.74e-05,0.454091323,0.101317382,-0.204326923,0.860576923,0.933056151,1.23706099,0.303200528,1.026768508,-0.166283794,33820838.99833334
158,-0.022846063,2019,1.9e-05,0.083579196,0.89826548,-0.413461538,0.112980769,0.287330648,1.196460151,0.562977995,-1.759998839,-0.342939137,9374546.47416666
301,0.040315672,2019,2.27e-05,2.730486664,0.018157155,0.649038462,0.338942308,-0.048919586,0.809511698,0.333898352,0.284626676,-0.038475551,6475941.9025000045
338,0.009920071,2019,1.49e-05,0.305767557,0.139016629,0.211538462,-0.081730769,1.106099651,1.486973092,-0.118118885,0.738557576,-0.094171511,50296987.1958333
400,-0.06829824,2019,1.2e-05,-0.048095781,0.442173909,-0.870192308,-0.233173077,0.199933244,1.191473642,1.12581476,0.331522427,0.105837409,9634957.245833335
401,-0.057961521,2019,7.13e-06,-0.213769501,-0.077951312,-0.834134615,-0.954326923,0.387234675,1.266182275,0.558056774,0.95136596,0.233890304,21296116.817499988
403,0.029181008,2019,1.19e-05,-0.257120631,1.737904854,0.512019231,-0.240384615,0.263986706,0.827453466,-0.306582967,0.029573899,-0.364084409,8039154.30999999
413,0.031216181,2019,6.67e-06,-0.23316809,-0.481808607,0.540865385,-0.96875,-0.254798784,1.117293341,1.360957317,-0.878726201,0.334716031,24361304.198333353
425,-0.002439183,2019,2.48e-05,0.071627698,0.305635281,-0.004807692,0.415865385,0.691645455,1.337247257,0.524598144,0.895595868,-0.066820759,30936999.217499997
488,-0.011187325,2019,8.13e-06,0.668631987,-0.047311389,-0.197115385,-0.860576923,-0.062104303,0.935087069,0.502493746,0.362422159,0.457529036,9012977.360833334
498,0.1445407,2019,3.56e-05,0.137111844,-0.085778958,0.975961538,0.634615385,-0.076550628,1.284701676,1.192679645,1.073331602,0.588292636,4815097.169166665
507,-0.004245769,2019,6.96e-05,0.148525821,-0.15547455,-0.038461538,0.913461538,-0.077409344,0.867911105,0.768152515,0.089321462,0.662187474,4964884.48666667
528,0.008837966,2019,3.25e-05,0.325326927,-0.045058657,0.192307692,0.574519231,0.151893642,1.162131454,0.544032586,0.820062614,0.172196972,9828859.999999998
541,0.002723257,2019,1.09e-05,0.127667571,0.006453279,0.100961538,-0.350961538,-0.042498233,0.644977347,0.411173157,-0.089942483,0.459565319,5688698.456666663
600,-0.047545419,2019,9.16e-06,-0.020667165,-0.232547616,-0.735576923,-0.704326923,-0.040533881,1.063090917,0.936542087,0.699081331,0.090608629,6662894.72
625,-0.015812869,2019,9.68e-06,1.354312929,0.639003183,-0.28125,-0.596153846,0.503444008,1.350836029,-0.431726534,-0.72169084,0.255014198,30245456.43666667
672,-0.000990973,2019,0.000133611,-0.240530007,0.961340189,0.03125,0.985576923,1.209335562,1.543948536,0.685006455,1.603699786,-0.350130174,10364412.465833342
681,-0.018851464,2019,9.63e-06,-0.314221279,-0.051582489,-0.341346154,-0.605769231,-0.270441508,0.95014017,-0.009665667,0.101533273,-0.777116269,8916413.994166661
690,-0.005574631,2019,9.51e-06,0.11869248,-0.248946015,-0.072115385,-0.637019231,-0.160796751,0.797771047,0.616986613,0.241637972,0.532925564,13422602.358333332
703,0.063054063,2019,6e-05,0.289104169,-0.115338817,0.817307692,0.875,0.218563665,0.842120173,0.139791602,0.399654933,0.458140265,31041876.31
708,-0.05704033,2019,1.54e-05,0.234031823,1.33839116,-0.824519231,-0.060096154,1.74426279,1.003144334,0.511238065,0.68234154,-0.748452272,6769589.738333342
709,0.009605987,2019,1.94e-05,0.187690261,-0.304057467,0.206730769,0.146634615,-0.072939528,0.892355878,0.462263044,0.524451356,0.475065596,30488176.58666669
719,0.01076101,2019,9.56e-06,0.014935884,-0.034453346,0.228365385,-0.622596154,-0.073463972,0.984137389,0.408774347,0.474935389,-0.650259578,4985815.971666665
723,0.026239136,2019,1.4e-05,0.18943578,-0.41039774,0.473557692,-0.115384615,1.896459974,1.401031055,1.336010818,-0.52926683,0.764789337,17839747.466666657
751,0.022285345,2019,1.02e-05,0.232941982,-0.280373247,0.418269231,-0.497596154,0.116523121,0.955393115,0.698909746,0.14900223,0.603783369,4661958.321666663
758,-0.016177048,2019,3.64e-05,0.119071919,-0.248038631,-0.295673077,0.651442308,0.18583794,0.906267464,0.189930852,-1.269847838,1.007831097,9145209.568333331
761,-0.019554771,2019,1.01e-05,0.42225771,-0.25851004,-0.355769231,-0.519230769,0.16913018,0.997132714,0.378369678,0.392702514,0.517582865,12984953.168333322
777,0.003407966,2019,9.98e-06,0.039864426,-0.184968454,0.120192308,-0.53125,0.20294469,1.057275323,0.98374199,0.053627654,0.265868963,5015596.698333331
778,0.028124615,2019,1.86e-05,0.156651865,-0.202708904,0.497596154,0.072115385,-0.001099899,0.873887573,0.511914238,0.362722323,0.507814184,17004765.059166662
786,-0.033807772,2019,5.89e-06,0.835137473,0.163334389,-0.572115385,-0.987980769,0.869532447,1.149296562,0.438090856,1.191114149,0.072660105,28440871.432499964
797,-0.044553617,2019,9.38e-05,-0.185568009,0.005495058,-0.694711538,0.959134615,-0.081399403,0.983857183,0.65334143,0.29185536,0.714621962,5989758.4916666625
801,-0.047064706,2019,9.95e-06,0.146702568,-0.04928779,-0.723557692,-0.540865385,0.232737367,0.903857507,0.75194382,-0.13938478,0.260519579,5887104.586666661
807,0.031659084,2019,1.49e-05,1.689884546,-0.084425896,0.545673077,-0.081730769,0.305321187,1.264039808,0.550365135,0.309634195,0.538870706,11441258.945000002
825,0.020572614,2019,1.83e-05,1.276028292,-0.172361323,0.391826923,0.052884615,-0.003096976,0.945392828,0.644865612,0.269243328,0.477309935,24170315.55916667
829,0.009224349,2019,1.78e-05,0.248005345,0.113366237,0.194711538,0.03125,0.101003171,0.975481074,1.095763721,-1.057987881,0.12577063,5404062.714166668
830,-0.007489888,2019,2.45e-05,1.555179421,-0.280033511,-0.137019231,0.401442308,0.101640626,1.241467516,0.746916739,0.466802417,0.446610561,16594474.861666672
860,0.024638533,2019,2.86e-05,-0.269808464,0.206646265,0.449519231,0.495192308,1.123059495,1.171683428,-0.316623725,0.045411163,0.308298986,33308333.412499998
863,-0.015540049,2019,9.36e-06,-0.07506969,-0.20627289,-0.274038462,-0.663461538,0.16921408,0.909246119,0.601499138,0.30584568,0.619313499,5181654.6675
869,0.082509093,2019,1.56e-05,0.092517738,0.067583211,0.908653846,-0.043269231,0.10856529,0.995867783,0.367020855,0.81379229,-0.303697119,13267129.356666675
877,0.048599496,2019,1.94e-05,-0.124049233,0.331815729,0.725961538,0.146634615,0.701793622,1.219934867,1.080862186,1.617087857,-0.372113099,9239529.615833329
878,-0.039449114,2019,6.06e-06,0.199359736,-0.016917354,-0.632211538,-0.985576923,0.697880512,1.43345517,0.242692583,0.527605114,0.442961608,14913426.970833333
885,0.027466671,2019,2.16e-05,0.040896959,-0.107515356,0.487980769,0.298076923,0.545453449,1.170100221,0.411834217,0.344807043,0.223270382,4918318.148333338
898,-0.020029583,2019,2.98e-05,0.823951591,-0.348811741,-0.360576923,0.53125,-0.126551681,0.983502231,0.365449383,0.462409111,0.562997311,29160065.756666664
903,-0.034831626,2019,2.66e-05,-0.2829627,0.883964197,-0.576923077,0.454326923,0.063119518,0.881931572,0.814304259,-0.788122769,0.904648372,4789199.88
917,-0.016824902,2019,2.02e-05,-0.233671207,-0.112295439,-0.314903846,0.213942308,-0.038185621,1.14350773,0.981250832,-0.362347865,0.453704279,8905873.629999997
930,0.060892882,2019,9.1e-06,0.311461882,-0.105508348,0.810096154,-0.716346154,-0.121047705,0.56753246,0.835240933,0.627699689,-0.792226386,5930601.139999997
932,-0.027680499,2019,1.9e-05,0.766723254,-0.171157808,-0.487980769,0.112980769,0.087883267,1.061565534,0.642779563,0.861459056,0.356489348,19900271.295000017
935,-0.044658263,2019,9.42e-06,0.063088229,-0.203563207,-0.699519231,-0.646634615,0.080111566,1.216584043,1.110640615,0.622900563,0.463683261,11775418.759166658
960,0.010591682,2019,7.92e-06,0.84522652,-0.245429948,0.225961538,-0.891826923,0.078088496,1.133245058,0.381079943,0.131868155,0.478386832,17328932.895833332
969,-0.010309015,2019,2.13e-05,0.286705823,-0.230006459,-0.185096154,0.286057692,0.442436299,1.096356456,0.786946307,-0.625066664,0.457011284,6781007.128333341
998,0.068229482,2019,1.08e-05,-0.051466034,0.149319212,0.850961538,-0.387019231,-0.00671012,1.069720109,0.924894015,0.630426038,-0.677260692,13331480.685000008
1965,-0.001303348,2019,6.82e-06,0.124273493,-0.179658295,0.028846154,-0.966346154,0.10947326,0.896239312,0.271610791,0.406949568,0.545503513,4643495.106666667
1979,-0.027814736,2019,1.38e-05,-0.313169577,-0.195609705,-0.495192308,-0.129807692,0.17181473,1.0516567,0.050786394,0.804501857,0.340678884,102210088.2033335
2010,0.041567606,2019,1.31e-05,0.412951476,-0.275750657,0.673076923,-0.15625,0.07117201,1.078695616,1.001965169,0.338073323,-0.008377547,24185501.98000003
2019,0.041135335,2019,2.14e-05,-0.258898125,0.85718497,0.65625,0.290865385,0.508312941,1.308353192,0.299331538,0.744564956,-0.673788706,10373504.199166672
2027,0.0868104,2019,1.92e-05,0.684371498,0.058240373,0.920673077,0.125,0.200984686,1.282026212,-0.091911311,-0.015835864,0.539567479,84250615.86000003
2041,0.065227728,2019,1.29e-05,0.178893983,0.14449732,0.829326923,-0.170673077,0.760820186,0.756299165,1.517126466,-0.187695079,-0.178342376,6890631.752499999
2042,0.012104076,2019,9.71e-06,-0.23708106,-0.134046148,0.25,-0.586538462,0.401037264,0.707233661,0.328617787,0.091506074,-0.195285179,10450993.879166672
2047,-0.008639875,2019,0.000182636,-0.315137034,-0.107784134,-0.161057692,0.992788462,-0.166749026,0.892626724,0.910079856,0.130430941,0.542555845,7676266.049166662
2051,0.017156609,2019,0.000221909,-0.12218531,-0.375202131,0.336538462,0.997596154,-0.114190891,1.104890869,0.934449371,0.377860657,0.779216535,12503722.293333339
2075,0.057092167,2019,1.13e-05,-0.132206167,0.583065377,0.788461538,-0.274038462,-0.233633469,0.795574137,1.523591647,-0.068316625,0.427389031,17141091.5825
2078,0.050665515,2019,3.78e-05,0.394227297,0.377507215,0.745192308,0.670673077,0.727296479,1.231312558,0.230258982,0.505330592,0.229953142,19327284.48999998
2079,-0.05633394,2019,1.96e-05,-0.05390702,0.79211591,-0.817307692,0.168269231,1.510117589,1.032852961,0.494568892,-2.08294173,0.087292588,5440888.466666665
2080,-0.051728935,2019,8.33e-06,0.694672782,0.723034209,-0.771634615,-0.829326923,1.005980365,1.512293517,-0.192748989,0.295821558,-0.51760721,14108924.995833313
2092,-0.04564021,2019,5.77e-06,1.242797435,-0.439866347,-0.709134615,-0.990384615,-0.030936431,0.99005148,0.743735514,0.208601661,0.312443342,15889713.35666669
2095,-0.010626409,2019,3.63e-05,-0.32308804,-0.164452644,-0.192307692,0.649038462,0.117597625,1.390079454,1.07871494,-0.365347857,0.297481518,5963193.66166667
2097,-0.006465278,2019,1.87e-05,0.433177012,-0.042881105,-0.100961538,0.088942308,0.060251138,1.116857597,1.425635471,0.823898514,-0.041701292,5265973.390833327
2110,0.015420529,2019,7.12e-06,0.062743132,-0.268445882,0.319711538,-0.956730769,0.225750024,1.195859492,0.475723713,0.87557321,0.401665526,13932107.102499994
2120,0.003260385,2019,7.32e-06,-0.455541298,0.022301512,0.112980769,-0.944711538,0.425315087,0.736810526,-0.327824085,-0.239485515,-0.250446668,21115595.129999984
2131,-0.007030389,2019,1.69e-05,-0.400929141,0.995200511,-0.117788462,-0.004807692,0.991657185,1.031354453,0.313434922,-0.972480168,-0.294739649,9564070.769166665
2135,0.008282118,2019,5.45e-05,0.028851049,0.311097562,0.182692308,0.841346154,0.0854913,1.239512857,0.800059357,0.057222442,0.705991477,5408657.467500003
2151,-0.046828277,2019,8.04e-06,0.324420561,0.358575845,-0.71875,-0.870192308,0.181780272,0.956379196,0.282113644,-1.088433605,0.120073069,7598352.417499997
2152,-0.064656799,2019,1.09e-05,0.003800728,0.879984611,-0.858173077,-0.350961538,0.718843692,1.1607852,0.981862324,-1.003119311,-0.01310728,17306959.37833332
2179,0.06665198,2019,9.88e-06,0.909310914,0.212675929,0.846153846,-0.552884615,0.490452667,0.724351518,-0.147953356,-0.612860321,0.130476525,36691049.333333276
2183,-0.02376303,2019,7.81e-06,0.058140131,0.106946677,-0.425480769,-0.908653846,-0.1690635,1.286445896,1.056226109,0.111870229,0.044734782,9992049.022500003
2203,0.105567085,2019,9.3e-06,0.206410971,-0.197099958,0.944711538,-0.670673077,0.29301073,0.809106058,0.000971542,0.14587862,0.131507801,16518039.883333338
2204,-0.047968338,2019,3.82e-05,-0.151571861,0.173385908,-0.740384615,0.682692308,0.075815309,0.882929233,1.286036983,-0.020558359,0.763865551,6719558.235000002
2212,0.000308727,2019,2.48e-05,-0.267890085,0.912434317,0.0625,0.415865385,0.685082513,1.086022744,-0.035371451,-0.814586552,-0.379847709,13130066.59750001
2217,-0.006170292,2019,3.15e-05,-0.326631405,-0.057133856,-0.09375,0.5625,0.178225535,1.403571998,0.910724905,-1.1186014,0.165835815,15212353.444999995
2226,-0.025212914,2019,1.7e-05,0.242372111,0.056440567,-0.444711538,0.0,0.060601737,1.087697454,1.050698948,0.035494645,0.447822575,5204538.609999997
2230,-0.062279327,2019,7.87e-06,0.785227407,0.115667283,-0.841346154,-0.899038462,0.382918621,1.245269592,-0.089704595,-0.640567914,-0.620135369,60028580.97999997
2249,0.020824046,2019,7.84e-06,0.432692587,-0.180908512,0.396634615,-0.90625,0.15229271,1.217899806,0.880024404,-0.964104821,0.993715686,8143299.151666671
2266,0.01549198,2019,2.11e-05,0.283103888,-0.195957928,0.322115385,0.276442308,-0.000639972,0.879429773,0.470524472,-0.014876339,0.243800907,7469952.313333337
2276,-0.023042091,2019,1.39e-05,-0.075293345,0.297015925,-0.418269231,-0.120192308,0.630877318,1.226215179,0.775477951,-0.421256058,0.005113936,6380356.848333332
2292,0.001807926,2019,1.74e-05,-0.242545183,0.294168734,0.086538462,0.016826923,0.729195405,1.266792909,1.175974568,0.276206198,-0.435204839,5707195.3708333345
2294,0.034862482,2019,8.5e-06,0.092356427,0.33991376,0.596153846,-0.817307692,-0.030936528,0.84958226,0.069832822,0.0325737,-0.313637653,22710180.29166664
2303,0.023196842,2019,5.46e-05,-0.179693709,-0.049734182,0.432692308,0.84375,0.166367801,1.201640265,1.46761297,-0.0908386,0.053589686,7592694.43833333
2307,0.055839021,2019,8.17e-06,-0.253517654,-0.126557851,0.786057692,-0.855769231,0.088411684,1.253887107,1.294494773,0.566600102,0.67293321,5649731.1375
2312,-0.047384491,2019,8.95e-06,0.849527093,0.318588175,-0.730769231,-0.740384615,0.325383709,1.093776154,0.830022886,-0.33883302,0.617353279,4499719.888333332
2340,0.003369572,2019,7.14e-06,0.856789288,0.046358221,0.117788462,-0.951923077,0.257964176,1.153460941,0.179199861,-0.102955624,-0.298877256,17652734.81916666
2341,0.0322668,2019,8.51e-06,-0.02551476,-0.171307772,0.564903846,-0.814903846,-0.527121608,0.141045777,1.871146332,0.649004402,-1.597312004,5037028.569166671
2352,-0.030487223,2019,1.42e-05,0.225161239,0.596471035,-0.540865385,-0.110576923,0.125498772,0.49792341,0.186447496,0.152879653,-0.628542177,56031291.1383333
2353,-0.012955627,2019,1.77e-05,0.433163608,0.322030657,-0.235576923,0.024038462,1.443526334,1.198310147,-0.517988321,0.037728312,-0.597301483,17163788.014999997
2366,-0.036430118,2019,1.12e-05,-0.171692124,-0.553287741,-0.600961538,-0.293269231,-0.266070752,1.144832335,1.500421194,-0.138491776,0.172773145,4886439.088333336
2372,0.002839646,2019,3.51e-05,0.788415012,-0.314588608,0.105769231,0.627403846,0.036760492,1.135836712,0.87650792,0.900624298,-0.04001783,21338927.01916666
2375,0.030306422,2019,1.68e-05,-0.234772827,0.717401087,0.53125,-0.009615385,0.142478304,1.191478427,0.526283293,0.10918237,0.297525502,7064144.8991666725
2376,-0.00761372,2019,1.89e-05,-0.092573725,-0.143652174,-0.139423077,0.103365385,-0.210812364,1.003648829,0.998605248,-0.157206106,-0.2150058,8328472.990833336
2383,-0.057411111,2019,1.3e-05,-0.198507227,-0.159990985,-0.826923077,-0.165865385,-0.22422545,0.754864767,0.762857,-1.408556217,0.262479096,5394216.231666665
2424,-0.015497411,2019,1.09e-05,-0.127008241,-0.150648995,-0.271634615,-0.350961538,-0.012110614,0.208100642,0.867274142,0.598345258,-0.616734029,7026984.542500004
2425,-0.029456039,2019,1.03e-05,-0.528778495,1.701966916,-0.521634615,-0.480769231,-0.064471179,1.208575955,1.074748995,0.440688647,-0.610716411,5084173.557500003
2449,0.014669737,2019,1.04e-05,-0.137566012,-0.116715593,0.300480769,-0.466346154,0.240114109,1.315997277,0.215142789,-1.184293211,0.295694141,7306121.134166668
2467,0.259570721,2019,4.1e-05,-0.366149248,0.136242856,0.992788462,0.725961538,0.798643301,0.778257626,0.734418806,-1.03155916,-1.131821662,5774984.560000003
2468,-0.008624938,2019,1.07e-05,-0.543235252,-0.348396281,-0.158653846,-0.408653846,0.191801137,1.151629308,0.073304856,0.580822088,-0.154744469,9321658.705
2498,0.03679558,2019,1.02e-05,-0.23619229,0.562321248,0.625,-0.497596154,0.509657709,0.955609206,0.795618768,-0.258004657,0.46563246,9570083.159999995
2505,-0.014706382,2019,9.62e-06,-0.019723831,0.125143357,-0.269230769,-0.608173077,0.064135342,0.81813977,0.970908417,0.583771584,0.020714249,10431349.466666657
2506,0.023154153,2019,8.63e-06,0.313229523,-0.615730545,0.430288462,-0.788461538,0.164556013,0.459698518,0.050517265,-0.705994161,0.095180678,30891792.057500005
2534,0.01868788,2019,3.96e-05,0.852524499,0.245699628,0.360576923,0.699519231,0.467261133,0.96644984,0.715067416,0.149085866,0.366888424,4905936.735
2537,-0.052776703,2019,8.63e-06,-0.074849023,-0.241439438,-0.78125,-0.788461538,-0.32098326,1.32594297,1.517381847,-0.668913397,-0.007459119,10620913.177499998
2542,-0.001783447,2019,1.87e-05,-0.120726673,-0.254157151,0.016826923,0.088942308,-0.139324832,0.929051434,0.587673229,-0.206029378,0.670929871,4852226.417499997
2543,-0.000923173,2019,3.45e-05,-0.029512458,-0.191257519,0.033653846,0.620192308,-0.015681778,1.009284731,0.480528971,0.037797117,0.28654449,6340259.450000003
2544,-0.104721867,2019,8.88e-06,0.001157305,-0.001220989,-0.963942308,-0.757211538,0.243283269,1.286665759,1.246591352,-1.053070837,0.106761438,6597703.929166663
2545,-0.00189815,2019,7.76e-05,-0.026696449,0.210696081,0.014423077,0.927884615,0.293937851,0.973558487,1.197284583,0.609927219,0.42121723,5707453.12
2573,0.084317315,2019,3.89e-05,-0.051627834,-0.313812338,0.913461538,0.689903846,-0.109112737,1.084971081,1.122421434,0.22393569,0.5214284,7917438.703333337
2583,-0.01657794,2019,1.47e-05,-0.345070601,-0.109172634,-0.307692308,-0.091346154,0.05449877,1.041510554,0.494051483,-1.547069736,0.563137544,9878466.451666674
2596,0.032744669,2019,8.34e-06,-0.284798942,-0.188441319,0.576923077,-0.824519231,0.069936018,1.126886222,2.029648286,0.160197187,0.581641294,6327986.890833333
2603,-0.023182624,2019,8.74e-06,-0.079476316,1.698001181,-0.420673077,-0.764423077,0.180721519,-0.225119173,1.012628096,0.617752229,-1.422422599,11459825.091666674
2611,0.220919089,2019,4.7e-05,-0.01106962,0.179621125,0.985576923,0.778846154,0.116472433,1.015105074,0.584955365,-0.735900239,-0.057662047,4672795.517500002
2640,0.010070207,2019,9.04e-06,-0.466568423,-0.228629256,0.21875,-0.725961538,-0.292287434,1.109735554,2.012409123,0.004554909,0.25820684,9299836.050833328
2664,-0.005868711,2019,1.07e-05,0.17540182,-0.005262516,-0.079326923,-0.408653846,0.317896084,1.072043697,0.783310781,-0.235135781,0.259572624,4944653.287499994
2672,0.046358845,2019,8.2e-06,-0.169140251,-0.207320443,0.711538462,-0.850961538,-0.215105248,1.054528549,0.718804257,0.337497805,-0.211420578,6907687.873333334
2683,-0.027128876,2019,1e-05,-0.206383126,1.941437315,-0.478365385,-0.526442308,1.288711723,1.289534724,0.419805091,-0.978828925,-0.921789949,7744522.8775
2737,0.011334528,2019,1.97e-05,0.098585512,0.00584188,0.237980769,0.175480769,0.041903615,0.225565777,0.591873213,0.358788533,-0.57424667,8043359.398333334
2831,0.052831157,2019,1.02e-05,0.073231631,0.428667899,0.762019231,-0.497596154,0.455472129,1.078364011,-0.152413169,-0.253108043,-0.016770554,6118121.112500001
2912,0.02034104,2019,1.05e-05,-0.604279281,0.717485413,0.387019231,-0.439903846,0.543685192,1.244422886,-0.7172029,-1.714558713,-0.388779259,5249080.594999998
300017,-0.108567009,2019,1.62e-05,-0.320737766,-0.221698128,-0.973557692,-0.028846154,0.201763906,1.484500218,0.977457303,-0.933406027,0.369463922,21545178.96666668
300024,-0.020444155,2019,8.45e-06,-0.231679448,-0.116030032,-0.365384615,-0.819711538,0.043223797,1.121595754,0.58737707,-0.537870586,0.308014196,23048813.05666667
300034,0.0897197,2019,2.1e-05,0.709503957,0.245480561,0.925480769,0.269230769,0.846496678,0.936994332,0.359254489,-0.836757952,-0.616802102,6039468.090833339
300058,0.144513525,2019,1.78e-05,-0.229160196,0.812403618,0.973557692,0.03125,0.29126371,1.229671833,0.974170169,-0.508761561,-0.31156825,10337482.165833332
300070,0.018833682,2019,4.48e-05,-0.106920557,0.035224466,0.362980769,0.766826923,-0.03535445,1.215699509,1.229193009,0.625306372,0.112053295,16770990.67166665
300079,-0.115942076,2019,6.67e-05,0.599938813,-0.176454636,-0.987980769,0.903846154,0.776702854,1.320342708,1.048746876,-1.240555949,0.448838605,6584682.645
300101,-0.065401385,2019,8.7e-06,0.596924639,0.061898801,-0.862980769,-0.776442308,-0.092040438,1.250922745,0.484583339,-1.467941473,0.203686687,5472409.975833332
300114,0.013366502,2019,1.02e-05,0.321314892,0.207457453,0.276442308,-0.497596154,0.583211756,1.269170627,0.561310298,-0.832263479,0.181101432,5865267.1549999975
300118,-0.070786511,2019,3.06e-05,0.289885308,0.460079917,-0.884615385,0.545673077,1.413697222,1.217867756,0.630925222,-0.775155541,-0.324141978,7654624.871666666
300130,-0.06234841,2019,1.47e-05,-0.164054544,-0.131603796,-0.846153846,-0.091346154,0.534903056,1.2810322,1.290897853,-0.8936556,0.126581703,5480418.390833334
300176,-0.137749307,2019,2.09e-05,0.306977642,-0.644041967,-0.995192308,0.259615385,-0.767630989,1.049604405,1.473454359,-0.078630953,0.088432348,7429187.404166669
300188,0.001810444,2019,1.58e-05,-0.129871952,0.100444,0.088942308,-0.038461538,0.300192521,0.971920458,0.184305258,-0.753303554,-0.534654165,8926820.80083333
300197,0.026490998,2019,6.35e-06,0.190371718,-0.300266718,0.478365385,-0.978365385,-0.201407563,1.001891193,0.998871322,-0.393982784,1.226067323,5731509.389999992
300208,-0.022547062,2019,0.000121682,0.593425648,-0.207330639,-0.403846154,0.983173077,0.236960237,0.98459563,1.086665286,-0.262788996,0.280809107,4463684.508333336
300212,0.044081806,2019,1.45e-05,-0.430518679,1.253558225,0.697115385,-0.100961538,0.919461076,1.234557145,-0.08641562,-1.651502726,-0.217132332,13458794.49416666
300226,0.012897094,2019,2.9e-05,-0.252726407,0.241385052,0.264423077,0.504807692,0.685193398,1.235031781,-0.195561843,-1.019936229,-0.07912501,11230206.803333329
300267,0.128906942,2019,3.79e-05,-0.03816845,-0.291802671,0.966346154,0.673076923,0.319620124,0.64500335,1.01651403,0.283392361,-0.866187094,7420836.279999997
300284,0.024532506,2019,1.78e-05,-0.209533705,-0.190992905,0.444711538,0.03125,-0.057099393,0.953395352,1.090468852,0.653607772,0.326162711,5857103.119166665
300297,-0.012532694,2019,7.41e-06,0.040940578,-0.341697757,-0.228365385,-0.9375,0.117482418,1.360721913,1.686205274,-0.87109476,-0.017117871,5324169.431666665
300308,-0.003966886,2019,9.2e-06,-0.395699076,0.826870463,-0.036057692,-0.692307692,0.773523612,1.445388715,-0.904041984,-1.361095694,-0.438178116,12881913.931666667
300324,-0.04529668,2019,1.54e-05,-0.3705881,0.141265113,-0.706730769,-0.060096154,-0.016817341,1.403718032,0.460635562,-1.629159472,0.034897447,6260456.052500003
300349,-0.041663174,2019,2.37e-05,-0.202721461,-0.138300979,-0.663461538,0.382211538,-0.040200608,1.093412618,0.484547355,-0.35524565,0.110799779,6170830.551666663
300352,-0.051769345,2019,9.4e-06,-0.027982641,0.125988579,-0.774038462,-0.65625,1.187989957,1.007511688,0.983693374,-1.547229316,-1.176159964,6558841.387500004
300365,-0.054711196,2019,3.31e-05,-0.208636893,-0.374629694,-0.798076923,0.584134615,-0.082637528,1.086189465,0.756768644,-0.773037155,0.13657972,4801606.172499997
300376,-0.004660434,2019,2.23e-05,0.530767148,0.044628535,-0.048076923,0.324519231,0.077508119,0.864184388,0.779256161,-0.724542915,0.230524403,11083109.061666666
300406,0.064067223,2019,9.7e-06,-0.151278341,0.515179318,0.824519231,-0.59375,0.645906655,1.023314942,0.0361236,-0.508535008,-0.796772419,4958437.650833335
300450,-0.073956041,2019,1.11e-05,1.065440579,0.354848376,-0.901442308,-0.319711538,0.545757662,1.058773353,-0.478677314,-1.337159942,-0.21226933,24999973.61166665
300454,-0.027947383,2019,1.38e-05,0.241836459,1.322001564,-0.5,-0.129807692,0.260039024,0.736245872,-1.226301638,-1.548242322,-0.767393791,16047458.604999995
300470,0.026103851,2019,2.07e-05,0.214004115,0.256944657,0.46875,0.247596154,0.204961719,1.045669325,0.398343038,0.194140364,-0.412108956,4581127.500000003
300523,-0.021428341,2019,1.23e-05,-0.487764716,0.2902849,-0.387019231,-0.221153846,0.11851341,0.918336867,0.266424209,-0.62269153,-0.043261689,5899242.17166667
300527,-0.044627193,2019,4.03e-05,-0.002369429,-0.149513517,-0.697115385,0.711538462,0.718977095,0.860984401,0.989001359,-0.742511527,0.821520294,6237881.604166668
300601,0.035391447,2019,1.08e-05,-0.094198649,2.059240039,0.600961538,-0.387019231,1.42925635,0.687062134,-0.440540167,-0.120684184,-0.831644131,16139921.831666673
