Stkcd,Trdmnt,beta_bri
300063,201802,-3.2713972984157067
300063,201803,-17.696194367294908
300063,201804,-2.545314246445656
300063,201805,20.62136844518025
300063,201806,12.151361193662725
300063,201807,-5.993593228404109
300063,201808,-11.84101336327666
300063,201809,-30.13514023788258
300063,201810,-21.326206832080288
300063,201811,-25.196763214965983
300063,201812,-33.475086333898986
300063,201901,-57.82847017348698
300063,201902,-69.80286367456983
300063,201903,-42.17560983132188
300063,201904,-20.22005861979978
300063,201905,-49.36721961380093
300063,201906,-24.33957272536832
300063,201907,-22.813315577734592
300063,201908,-12.829030046166366
300063,201909,-12.603528318579166
300063,201910,-16.363536383950343
300063,201911,-21.50369185426543
300063,201912,-5.579945968931448
300063,202001,-12.607003843530473
300063,202002,-11.138681649363718
300063,202003,0.5074991194137262
300063,202004,23.409419955913165
300063,202005,-59.40759191815431
300063,202006,-144.68368011673573
300063,202007,-161.19760334685918
300063,202008,-188.51750212824072
300063,202009,-243.7809690252108
300063,202010,-242.68035013276423
300063,202011,-195.99029070872643
300063,202012,-268.71454360063694
300063,202101,-152.5966476498431
300063,202102,-143.95244374637826
300063,202103,-7.182048668140283
300063,202104,-118.90677242962715
300063,202105,117.6844376423072
300063,202106,232.6635518211741
300063,202107,196.04604061139696
300063,202108,213.61769046787128
300063,202109,215.66327663075447
300063,202110,209.52951011668392
300063,202111,130.69758820428694
300064,201512,-68.07226829401753
300064,201601,-50.36696812374786
300064,201602,-26.741122366088103
300064,201603,-8.22670022300813
300064,201604,7.340507791146081
300064,201605,43.35430084090335
300064,201606,62.30351301042859
300064,201607,54.58882496571093
300064,201608,50.57893756088461
300064,201609,39.716367184047655
300064,201610,53.622208577691936
300064,201611,44.82695592480604
300064,201612,31.75452592457772
300064,201701,19.859275341334268
300064,201702,-9.36507038366965
300064,201703,-14.940307425652009
300064,201704,-21.5368985507108
300064,201705,6.846793292207916
300064,201706,6.171940989095459
300064,201707,6.400443629343258
300064,201708,6.074164922504346
300064,201709,7.170248856866666
300064,201710,7.389527558575359
300064,201711,8.048456833877989
300064,201712,7.239092721122418
300064,201801,8.886529449691688
300064,201802,10.521582154364982
300064,201803,11.459234320540329
300064,201804,10.953705723197132
300064,201805,76.21527795821186
300064,201806,58.93961043443235
300064,201807,63.446274090689016
300064,201808,82.01449125638385
300064,201809,75.44273066279328
300064,201810,64.58975683714968
300064,201811,41.71278302261746
300064,201812,52.34789934848212
300064,201901,20.035192483397
300064,201902,-5.660149535076528
300064,201903,-23.068070456995457
300064,201904,-15.904248262293024
300064,201905,-17.45651485461876
300064,201906,26.8970749444673
300064,201907,5.162046825241722
300064,201908,13.798695265023888
300064,201909,-13.688694137963026
300064,201910,-25.83202254469777
300064,201911,-29.60198713486521
300064,201912,-28.121925043482392
300064,202001,-20.49094610169217
300064,202002,-7.672228949799162
300064,202003,-3.265193700952466
300064,202004,32.283694135807195
300064,202005,2.488202146236972
300064,202006,-44.61661725923068
300064,202007,-13.63151326667321
300064,202008,-8.160552513015347
300064,202009,-95.77130795963512
300064,202010,90.26467939695908
300064,202011,138.0146107959406
300064,202012,266.39047075350345
300064,202101,374.8690438889344
300064,202102,300.26111106281473
300064,202103,163.03425489496794
300064,202104,377.1474316065505
300064,202105,831.8334061802288
300064,202106,1301.988852975106
300064,202107,1841.0013792379632
300064,202108,
300064,202109,
300064,202110,
300064,202111,
300065,201512,27.806167061382357
300065,201601,84.56535067702524
300065,201602,79.43495364962438
300065,201603,75.76005359815609
300065,201604,66.92896729798417
300065,201605,32.9569962870984
300065,201606,-23.616138044357637
300065,201607,-33.37927281501349
300065,201608,-52.54272594464929
300065,201609,-40.13884127891969
300065,201610,-65.77973303881663
300065,201611,-65.18039915507376
300065,201612,-28.67262235244501
300065,201701,-74.54364717217501
300065,201702,-68.28008263144244
300065,201703,-97.47022455826983
300065,201704,-98.4173889838956
300065,201705,-140.64689754186668
300065,201706,-199.8332394440883
300065,201707,-91.6547924373226
300065,201708,-65.8669652582814
300065,201709,-100.1535310303181
300065,201710,-51.575358889433545
300065,201711,-47.18704204235832
300065,201712,-64.79897153390203
300065,201801,-48.36071238331897
300065,201802,-36.023818572809034
300065,201803,-25.7417943115874
300065,201804,-19.456595815569983
300065,201805,-7.015286630058739
300065,201806,-1.7080189799755772
300065,201807,7.539962198943613
300065,201808,9.15216871351501
300065,201809,30.81571320738722
300065,201810,19.86491711295598
300065,201811,23.45209873126575
300065,201812,38.27030110065844
300065,201901,53.04224989105376
300065,201902,24.612965189202804
300065,201903,30.43484276903245
300065,201904,-26.62059913840676
300065,201905,-55.65466904252152
300065,201906,-63.35209482285328
300065,201907,-57.86396217570804
300065,201908,-43.31242327728295
300065,201909,-53.17755339975943
300065,201910,-48.61456559867631
300065,201911,-47.97183136544659
300065,201912,-39.58104743661634
300065,202001,-46.30836460399793
300065,202002,-37.93749916501011
300065,202003,-32.523264588984404
300065,202004,25.86346609149064
300065,202005,25.035311885452217
300065,202006,46.01547804223921
300065,202007,90.7770432971054
300065,202008,115.04089186737234
300065,202009,118.59220320559038
300065,202010,171.31367053336407
300065,202011,296.8458209768672
300065,202012,322.6137278098988
300065,202101,283.7612214555987
300065,202102,264.381977047439
300065,202103,273.38316514665223
300065,202104,313.9886303862
300065,202105,327.48536007966186
300065,202106,302.18399498759265
300065,202107,206.8854134382736
300065,202108,14.752638720135138
300065,202109,81.11031996972656
300065,202110,47.51981792986156
300065,202111,-60.81352316968128
300066,201512,28.757402457231592
300066,201601,39.31531146507231
300066,201602,70.64921101051783
300066,201603,122.53661281288107
300066,201604,123.9643119572834
300066,201605,65.4016532659636
300066,201606,39.690175957771245
300066,201607,24.9457400678034
300066,201608,4.802284336498786
300066,201609,34.88442340247778
300066,201610,56.40747558767001
300066,201611,59.28880154368977
300066,201612,6.962410004293645
300066,201701,-4.7576481895562885
300066,201702,-7.923351626593739
300066,201703,1.2285857756274936
300066,201704,-14.601791966662972
300066,201705,11.107021110912113
300066,201706,11.430122167201125
300066,201707,10.983242751060097
300066,201708,11.230038926309213
300066,201709,8.644386435064732
300066,201710,8.118835576566577
300066,201711,7.815860499287976
300066,201712,7.378033317542703
300066,201801,7.421530080620539
300066,201802,7.165161546669878
300066,201803,3.591538707627804
300066,201804,4.834950441547543
300066,201805,-63.20323599455188
300066,201806,-54.4603794118682
300066,201807,-60.68530775945585
300066,201808,-68.14819578179257
300066,201809,-51.46886802303132
300066,201810,-51.78323951873813
300066,201811,-51.63286973375621
300066,201812,-52.308658269633895
300066,201901,-64.67489250521811
300066,201902,-72.38099624037974
300066,201903,-13.877445665714166
300066,201904,-7.09807095363676
300066,201905,-26.254428435509155
300066,201906,-52.52567973781922
300066,201907,-19.71743787624041
300066,201908,-22.52160406805737
300066,201909,-27.09371089168667
300066,201910,-20.895787955878035
300066,201911,-30.2244446482956
300066,201912,-28.060973558242125
300066,202001,-15.38127577338983
300066,202002,-17.57724869536211
300066,202003,11.74194159208691
300066,202004,-12.649974195245337
300066,202005,18.34079634496012
300066,202006,76.03730413724416
300066,202007,7.238602224220493
300066,202008,51.6121878392492
300066,202009,114.15160698274684
300066,202010,171.73794323702168
300066,202011,216.04423599890384
300066,202012,356.4386364707016
300066,202101,270.041937423573
300066,202102,299.33639417200965
300066,202103,214.8126638984776
300066,202104,171.57851601684564
300066,202105,204.93578001239496
300066,202106,275.1216698112299
300066,202107,262.7379963975585
300066,202108,202.5981003774858
300066,202109,76.31215213600035
300066,202110,69.33359725173898
300066,202111,126.019723454452
300067,201512,-96.4099132118318
300067,201601,-74.71002846208043
300067,201602,-46.64567069807924
300067,201603,-90.92187285369909
300067,201604,-96.91604985455288
300067,201605,-71.5491388558595
300067,201606,-63.35110699447978
300067,201607,-32.72627723095587
300067,201608,-38.597235584706
300067,201609,-43.21614718098572
300067,201610,-40.039302633637206
300067,201611,-41.835890402294616
300067,201612,-22.797219876721968
300067,201701,-24.49880222749566
300067,201702,1.8426921440354391
300067,201703,47.20784517469548
300067,201704,41.975171829868174
300067,201705,8.132479725304071
300067,201706,7.626229364518025
300067,201707,8.989182717204535
300067,201708,10.085000840267762
300067,201709,9.3980853507291
300067,201710,9.329235932125306
300067,201711,8.460511141581648
300067,201712,8.330766084610493
300067,201801,7.261708878729088
300067,201802,6.338095361143652
300067,201803,6.11337191741748
300067,201804,6.583612949312654
300067,201805,10.121393710244092
300067,201806,44.15483250144788
300067,201807,59.63750691992451
300067,201808,26.37572638542511
300067,201809,26.9866951082103
300067,201810,43.02917428735819
300067,201811,35.80598537692021
300067,201812,38.45790846637601
300067,201901,78.14936671458764
300067,201902,75.16874777479877
300067,201903,71.20907028176754
300067,201904,38.32790080659661
300067,201905,22.611939834116864
300067,201906,10.627660343020665
300067,201907,-11.554298663006172
300067,201908,-7.11965125885342
300067,201909,2.636176326383349
300067,201910,-26.29037368863516
300067,201911,-6.493174396231083
300067,201912,-8.596986008440421
300067,202001,-14.312548543673165
300067,202002,-8.278398901573528
300067,202003,-12.937702283040466
300067,202004,-7.129521452794066
300067,202005,-24.476840306442767
300067,202006,-9.800297078748628
300067,202007,5.4436425099403145
300067,202008,0.3538039274814366
300067,202009,-40.551152993784456
300067,202010,99.63016275506492
300067,202011,-44.48259137903102
300067,202012,-121.31454299168686
300067,202101,-142.8829821956061
300067,202102,-195.2814180799869
300067,202103,-323.8196573181141
300067,202104,-283.7640566659062
300067,202105,-201.13870402816644
300067,202106,-168.79857652815565
300067,202107,-150.39805842681213
300067,202108,-221.8326221453992
300067,202109,-247.23891595358543
300067,202110,-316.6001302110872
300067,202111,-145.97484289837666
300068,201512,97.35988244412152
300068,201601,98.73287603071252
300068,201602,97.7100128989756
300068,201603,119.98056542904396
300068,201604,112.51752923982232
300068,201605,105.52374293118268
300068,201606,59.00507529526801
300068,201607,48.8040246540614
300068,201608,34.37372865909944
300068,201609,48.93216393822665
300068,201610,69.74815492256481
300068,201611,76.65375023427714
300068,201612,58.3499816310614
300068,201701,53.84577248928008
300068,201702,56.72804309386804
300068,201703,41.78945252556517
300068,201704,66.70859722056382
300068,201705,-8.058209892935228
300068,201706,-7.736471636897221
300068,201707,-8.667413847273437
300068,201708,-7.414660165118203
300068,201709,-6.888800718091806
300068,201710,-7.538960952206899
300068,201711,-7.581086289927448
300068,201712,-7.796145381142162
300068,201801,-7.854275958723957
300068,201802,-7.971777889862425
300068,201803,-7.633464085884642
300068,201804,-9.264330617928977
300068,201805,6.973691341722434
300068,201806,7.5021127993824095
300068,201807,15.226745404228978
300068,201808,-7.27585149719512
300068,201809,-19.957986221658416
300068,201810,-20.47053497199565
300068,201811,-31.938754892039533
300068,201812,-39.39490222891611
300068,201901,-48.75484187888144
300068,201902,-62.34294533968093
300068,201903,-74.85274392820527
300068,201904,-97.68339148278288
300068,201905,-85.20686188366955
300068,201906,-53.28616587080626
300068,201907,-48.2948074381911
300068,201908,-54.33993020099139
300068,201909,-56.35487069583543
300068,201910,-39.007058609622206
300068,201911,-27.888038476387266
300068,201912,-10.344379424645313
300068,202001,-1.980729599527827
300068,202002,-2.934927967560398
300068,202003,-1.5884635784397003
300068,202004,4.848800978128125
300068,202005,47.49588194309611
300068,202006,37.03241243658917
300068,202007,30.1481376448873
300068,202008,103.82050319484192
300068,202009,122.18897338844198
300068,202010,122.10191999403185
300068,202011,74.39890619937614
300068,202012,-9.110539297428204
300068,202101,-64.80785514789778
300068,202102,-111.76863733744304
300068,202103,-92.1780869350854
300068,202104,-79.76866845122228
300068,202105,-179.033767759392
300068,202106,-224.4887499808056
300068,202107,-242.9211035641003
300068,202108,-289.8267102166807
300068,202109,-233.71134440607568
300068,202110,-185.0385493094302
300068,202111,-59.80308010923403
300069,201512,61.77413568481914
300069,201601,70.02890275469613
300069,201602,81.03860832201077
300069,201603,59.000707745053816
300069,201604,-9.047347025565044
300069,201605,-60.70283620208508
300069,201606,-27.266271611295597
300069,201607,-18.36557298889774
300069,201608,-5.694422780899856
300069,201609,-12.2863680713957
300069,201610,52.40556498625281
300069,201611,34.20922706634522
300069,201612,36.74974558751356
300069,201701,37.413497865002455
300069,201702,-34.278143196721985
300069,201703,-2.774334220994671
300069,201704,1.5027839965085044
300069,201705,6.233712649284847
300069,201706,5.614669325400777
300069,201707,4.460095524397361
300069,201708,2.952853256397804
300069,201709,4.444494134210315
300069,201710,5.040933474394018
300069,201711,3.011830562232488
300069,201712,1.9242375431519685
300069,201801,0.2041910197739556
300069,201802,1.911990412595956
300069,201803,2.153590625795387
300069,201804,0.8883148090435835
300069,201805,26.21884591100269
300069,201806,20.52919009921925
300069,201807,-13.416694064077774
300069,201808,-1.4957241572134308
300069,201809,-71.60339297178515
300069,201810,-68.81941263041145
300069,201811,-34.20152429563862
300069,201812,-32.586551203955736
300069,201901,-48.78197863206347
300069,201902,-57.96133876372241
300069,201903,-123.3173400182278
300069,201904,-92.06864600922634
300069,201905,-100.96234526420145
300069,201906,-100.6746058952965
300069,201907,-59.7255475011425
300069,201908,-52.996392071872265
300069,201909,18.910038215647347
300069,201910,31.221874985176072
300069,201911,-6.062436806593755
300069,201912,-33.37602657179177
300069,202001,-16.67285201872589
300069,202002,-31.459013574915787
300069,202003,-34.37604851392975
300069,202004,9.04414750550744
300069,202005,-118.15505846743902
300069,202006,-140.4653083159603
300069,202007,-260.77752093010133
300069,202008,-225.96806817947856
300069,202009,-246.37770475797453
300069,202010,-377.490080890424
300069,202011,-327.5810459452508
300069,202012,-335.95056843387806
300069,202101,-234.07620821987587
300069,202102,-281.03167327500216
300069,202103,-178.05821727204471
300069,202104,-245.94917596308568
300069,202105,-33.94545882492592
300069,202106,-16.625681891769446
300069,202107,15.173925610630818
300069,202108,75.63597787100161
300069,202109,97.13464613948918
300069,202110,120.32487738804684
300069,202111,267.04120923341804
300070,201512,-135.92547899988085
300070,201601,-115.76772568432256
300070,201602,-118.83163660379802
300070,201603,-103.80752671548886
300070,201604,-112.21034831866272
300070,201605,-112.57794589051451
300070,201606,-132.49984628398846
300070,201607,-127.97527247474802
300070,201608,-72.39208530978887
300070,201609,-56.40476826280298
300070,201610,-56.23163012178156
300070,201611,-8.434324452634701
300070,201612,-20.02854469352978
300070,201701,-7.221637556015349
300070,201702,-8.428810900482283
300070,201703,-7.782548305847879
300070,201704,-10.108565234170358
300070,201705,1.1040626451912403
300070,201706,-0.5475599813383378
300070,201707,1.4930231033356676
300070,201708,1.6995924260631927
300070,201709,1.2559053393266848
300070,201710,1.1497335069622108
300070,201711,1.5133293167749384
300070,201712,1.511331792718448
300070,201801,0.2213576219739224
300070,201802,0.0051703364728217
300070,201803,0.8582080996074506
300070,201804,2.053739844948474
300070,201805,-26.42507767237305
300070,201806,-29.83919563920544
300070,201807,-56.751408258889214
300070,201808,-61.32872818404721
300070,201809,-38.00103751185972
300070,201810,-35.31968115764124
300070,201811,-24.037212367144733
300070,201812,-22.06997899498916
300070,201901,-0.5611836092932663
300070,201902,-2.709738701313924
300070,201903,-9.59312520558376
300070,201904,15.639644567923298
300070,201905,15.37444778894698
300070,201906,18.83368163667017
300070,201907,36.02863911351873
300070,201908,45.36612156029943
300070,201909,34.023498049545054
300070,201910,24.46240017449099
300070,201911,15.151470249485786
300070,201912,22.622165969521305
300070,202001,18.63053636066843
300070,202002,18.021953565528584
300070,202003,20.22189565727068
300070,202004,6.015653070885065
300070,202005,64.1670520258919
300070,202006,67.78170786783336
300070,202007,62.40629900802551
300070,202008,85.33800862238735
300070,202009,139.59847229688037
300070,202010,201.15998048093732
300070,202011,289.3664233090807
300070,202012,305.364263477229
300070,202101,303.24765314495846
300070,202102,300.65981584744
300070,202103,314.5924747900589
300070,202104,285.8294190697884
300070,202105,183.4422630185541
300070,202106,213.4764810794587
300070,202107,177.9275228600679
300070,202108,211.0282134468769
300070,202109,-9.637402183428009
300070,202110,-39.37903982579769
300070,202111,-134.7266231227362
300071,201512,-56.104832846841305
300071,201601,-47.08610334708519
300071,201602,-11.28741482193618
300071,201603,-18.750417758728112
300071,201604,-141.95322414466227
300071,201605,-97.31620127061484
300071,201606,30.36247618728447
300071,201607,19.28578889071173
300071,201608,-2.3229560887880893
300071,201609,34.88541725537431
300071,201610,23.85200680086268
300071,201611,-26.02077639050887
300071,201612,14.11561323364171
300071,201701,-17.861390986969226
300071,201702,-20.420411206747083
300071,201703,-35.68263642039278
300071,201704,-21.64189184347985
300071,201705,17.60559252314896
300071,201706,18.2386070425948
300071,201707,14.816347555728012
300071,201708,14.829253631856544
300071,201709,13.970153160196368
300071,201710,14.155106084897133
300071,201711,13.805824746114784
300071,201712,13.040050898418528
300071,201801,12.277442308975024
300071,201802,12.561984022480347
300071,201803,14.162119241813445
300071,201804,12.9297357539719
300071,201805,-92.89299381736186
300071,201806,-129.39300318416275
300071,201807,-61.59093277489899
300071,201808,-66.76911630942311
300071,201809,-161.85300517605106
300071,201810,-151.59958012510162
300071,201811,-157.7217677056309
300071,201812,-172.73902663913475
300071,201901,-178.05978545955833
300071,201902,-189.1164968253485
300071,201903,-231.33328949044457
300071,201904,-150.1013934498704
300071,201905,-129.0411455788842
300071,201906,-111.7660121705309
300071,201907,-107.71301531363872
300071,201908,-128.26303736295506
300071,201909,-111.3621305983354
300071,201910,-126.21041817314034
300071,201911,-122.6563364981537
300071,201912,-129.340168054314
300071,202001,-124.1444490466598
300071,202002,-135.33176441663522
300071,202003,-89.29322949973239
300071,202004,-135.28615189441766
300071,202005,-175.924947453858
300071,202006,-256.78634102879494
300071,202007,-336.09261900365107
300071,202008,-312.61238136095966
300071,202009,-266.7145251902361
300071,202010,-202.99045759051927
300071,202011,-262.3221220540616
300071,202012,-216.7890772172374
300071,202101,-142.09637353879583
300071,202102,-83.90070609371517
300071,202103,111.4836874020056
300071,202104,207.4997679569695
300071,202105,389.232031240412
300071,202106,510.4549994625109
300071,202107,575.204656813607
300071,202108,641.4174829971979
300071,202109,406.59215385968673
300071,202110,369.90773701290937
300071,202111,462.7468320478072
300072,201512,-50.92424415564718
300072,201601,-73.46697055530913
300072,201602,-75.29884013880331
300072,201603,-70.86825485260275
300072,201604,-32.480309158989805
300072,201605,-36.23564716325139
300072,201606,-22.224288487578093
300072,201607,-46.54556740107783
300072,201608,-59.35829779208612
300072,201609,-78.58060726442375
300072,201610,-96.65696409599812
300072,201611,-113.21440276958116
300072,201612,-115.46029461291305
300072,201701,-67.93346294638664
300072,201702,-75.14360109721557
300072,201703,-45.48883509679503
300072,201704,-69.65843135193951
300072,201705,-6.593119131314821
300072,201706,-4.862881783717861
300072,201707,-3.5814374257440216
300072,201708,-2.735599058789753
300072,201709,-2.137219556472858
300072,201710,-1.7524297640898383
300072,201711,-1.975560691410151
300072,201712,-2.02635021627281
300072,201801,-1.9389869368304145
300072,201802,-0.5629865123010713
300072,201803,-0.4713273092341588
300072,201804,1.944955683812374
300072,201805,10.642895829507944
300072,201806,-4.625608764656903
300072,201807,-10.392021122683945
300072,201808,5.874672756763204
300072,201809,21.060134823382494
300072,201810,22.84064707621033
300072,201811,24.37799744734147
300072,201812,20.13447152347399
300072,201901,29.281401541709897
300072,201902,44.40099699343554
300072,201903,96.26423370276822
300072,201904,55.5639072627464
300072,201905,31.54023166218107
300072,201906,50.1062462770271
300072,201907,37.77254348117
300072,201908,6.245266310532685
300072,201909,4.808446261129674
300072,201910,-18.402288893770447
300072,201911,-16.03256918118649
300072,201912,-22.345747634763725
300072,202001,-26.240850010450664
300072,202002,-30.434730312810743
300072,202003,-44.61073011687705
300072,202004,-15.85503674346512
300072,202005,36.36114628465072
300072,202006,37.98147812226313
300072,202007,48.986586084371794
300072,202008,67.92398596931949
300072,202009,108.34431869645474
300072,202010,123.5760324763918
300072,202011,95.61293049989644
300072,202012,106.2699801325736
300072,202101,95.21046798556348
300072,202102,68.93645648974683
300072,202103,37.32938501391072
300072,202104,47.593786888246655
300072,202105,58.94762278379324
300072,202106,17.47683881047965
300072,202107,67.96705152813203
300072,202108,33.52120435286574
300072,202109,-56.13625843068451
300072,202110,-129.34923835011318
300072,202111,-98.0684249981985
300073,201512,198.77379326263812
300073,201601,213.75144348863256
300073,201602,222.27316377152613
300073,201603,223.14925154625428
300073,201604,155.53047744803
300073,201605,127.31083305346628
300073,201606,127.18159941875147
300073,201607,114.3699678993226
300073,201608,121.64532491988064
300073,201609,155.1921508807414
300073,201610,146.30144233613834
300073,201611,129.6252890835364
300073,201612,124.17996350224108
300073,201701,85.89694295567978
300073,201702,50.775909551133466
300073,201703,14.36054895250571
300073,201704,7.694679481629514
300073,201705,45.120695945582064
300073,201706,49.28130820022419
300073,201707,45.485433871596086
300073,201708,44.11049791540155
300073,201709,44.53043440030404
300073,201710,43.64029331985124
300073,201711,42.12481067361212
300073,201712,41.60067978992538
300073,201801,42.28646135299648
300073,201802,42.51843158327109
300073,201803,39.05410616760267
300073,201804,39.72198295194327
300073,201805,-88.19121975678422
300073,201806,-116.40966118757837
300073,201807,-80.17814252343275
300073,201808,-65.06939463386597
300073,201809,-94.94416620564746
300073,201810,-82.3083720354356
300073,201811,-78.99021635623922
300073,201812,-95.1454244816438
300073,201901,-93.21980090201534
300073,201902,-114.19384772244258
300073,201903,-72.3282391170883
300073,201904,-51.44902575323469
300073,201905,-22.50896985025384
300073,201906,-17.262920844140396
300073,201907,-21.38358119684146
300073,201908,-41.78378490187575
300073,201909,-84.31223214870033
300073,201910,-67.61624163876249
300073,201911,-85.41011615644476
300073,201912,-65.03672564196047
300073,202001,-64.53956266314174
300073,202002,-58.94314221462826
300073,202003,-40.02089608211484
300073,202004,-64.97286545962656
300073,202005,-58.33261797207224
300073,202006,-78.72258315893473
300073,202007,-114.454805829312
300073,202008,-84.08510540990056
300073,202009,2.426591770494838
300073,202010,-65.47644477973961
300073,202011,37.27602838666121
300073,202012,-58.03678382178941
300073,202101,-85.76054134143533
300073,202102,-137.4075822611294
300073,202103,-54.96938138870178
300073,202104,-20.49292387609717
300073,202105,-94.6739621768006
300073,202106,-105.48186997240909
300073,202107,-116.29265115307136
300073,202108,-101.3457497012946
300073,202109,6.226707356453744
300073,202110,-35.58673898448012
300073,202111,45.948323938898056
300074,201512,26.492308161840995
300074,201601,38.7572271193057
300074,201602,72.56758272932468
300074,201603,20.03548712429938
300074,201604,58.187365566768136
300074,201605,49.59647405264268
300074,201606,64.46441371695761
300074,201607,100.40902718997704
300074,201608,68.03111037911836
300074,201609,69.46670189298064
300074,201610,37.39035268596518
300074,201611,13.733418379376072
300074,201612,31.681744242537405
300074,201701,5.457391275823763
300074,201702,-5.81660018429657
300074,201703,-9.0691424004373
300074,201704,-16.052963907367882
300074,201705,-1.5488541060314418
300074,201706,-1.6455519916836003
300074,201707,-1.9459047378925811
300074,201708,-1.4602260132429628
300074,201709,-1.5339926094884415
300074,201710,-1.6471695720199282
300074,201711,-0.836330389589456
300074,201712,-2.17652052686166
300074,201801,-3.628887553593705
300074,201802,-4.362481994714516
300074,201803,-3.736844387653182
300074,201804,-3.859340711128548
300074,201805,-17.00387556381049
300074,201806,14.175264954436273
300074,201807,10.052526471507548
300074,201808,9.4812128251111
300074,201809,2.203435803951777
300074,201810,6.269945462679061
300074,201811,-1.1872220287946649
300074,201812,8.163414734391026
300074,201901,25.09916068388557
300074,201902,12.398429445059335
300074,201903,36.52026614399186
300074,201904,-21.15493143378244
300074,201905,-16.649526002952143
300074,201906,-46.87344694071207
300074,201907,-45.43721955209836
300074,201908,-49.25980664245085
300074,201909,-44.426302128784044
300074,201910,-57.802719947344976
300074,201911,-82.8904866374923
300074,201912,-83.77502106328102
300074,202001,-90.42671767622116
300074,202002,-77.78588778574172
300074,202003,-81.24097491798611
300074,202004,-6.909768879080978
300074,202005,1.0505540823594828
300074,202006,27.307745172119404
300074,202007,21.38983280697
300074,202008,24.742134634671835
300074,202009,83.77920946895375
300074,202010,198.01799786999297
300074,202011,223.9153767259716
300074,202012,263.5632023708736
300074,202101,331.28351549975605
300074,202102,309.759194692522
300074,202103,262.72562100565904
300074,202104,246.5731615797535
300074,202105,240.903338800395
300074,202106,269.8013248292329
300074,202107,338.1876699697765
300074,202108,336.2028510460177
300074,202109,204.04515575851676
300074,202110,166.7928831146654
300074,202111,123.64097883641205
300075,201512,-86.48364218225717
300075,201601,-41.10858766167458
300075,201602,-30.785371544107367
300075,201603,24.75233619110366
300075,201604,20.737581033094983
300075,201605,21.112572790145123
300075,201606,68.67268037032701
300075,201607,62.53531668143867
300075,201608,37.649912828432406
300075,201609,59.2806492723068
300075,201610,52.336475683699206
300075,201611,43.24222503469968
300075,201612,50.65057438044919
300075,201701,56.98870585191344
300075,201702,25.064637394972024
300075,201703,-1.228973534391045
300075,201704,-23.95004514195133
300075,201705,-11.695652283933068
300075,201706,-12.348583728870317
300075,201707,-13.7720965778261
300075,201708,-14.102546475082686
300075,201709,-15.012147680854264
300075,201710,-15.067688018904644
300075,201711,-14.763612048194393
300075,201712,-15.566340438979775
300075,201801,-17.24467831752841
300075,201802,-17.098118969146658
300075,201803,-13.587402276444884
300075,201804,-7.632833153266674
300075,201805,29.98225685694761
300075,201806,29.81213753920619
300075,201807,50.35970310001744
300075,201808,51.68732738773562
300075,201809,56.269584915283886
300075,201810,61.83918566138501
300075,201811,71.59103611023754
300075,201812,74.83831293535515
300075,201901,102.76214157122116
300075,201902,110.2416830581557
300075,201903,81.15139546047061
300075,201904,45.10500629082051
300075,201905,25.33768841684275
300075,201906,21.50853294991533
300075,201907,14.87240676610802
300075,201908,23.068453301451328
300075,201909,12.88882974802162
300075,201910,2.547618351500418
300075,201911,-24.17197358656953
300075,201912,-20.050294497211755
300075,202001,-15.344760567562195
300075,202002,-25.42954599603572
300075,202003,-1.1296707829981605
300075,202004,-89.58889759516953
300075,202005,-56.0653059585513
300075,202006,-62.21931318581302
300075,202007,-59.70396494455922
300075,202008,-79.78455500987369
300075,202009,-36.94488662864096
300075,202010,13.002429869738192
300075,202011,30.2015771788148
300075,202012,64.25635965130004
300075,202101,-4.269884046740771
300075,202102,41.758848944958
300075,202103,-44.50531743448789
300075,202104,-56.07085485418872
300075,202105,24.9014241551306
300075,202106,39.53854200159989
300075,202107,82.0572927335221
300075,202108,41.45431020438434
300075,202109,-99.44459870260393
300075,202110,-131.12367342356143
300075,202111,-102.53367379323946
300076,201512,-165.42729013806962
300076,201601,-117.61086362331048
300076,201602,-89.37059865611755
300076,201603,-33.727070392655776
300076,201604,-40.20203821318681
300076,201605,-43.099818668413775
300076,201606,-44.7908561282739
300076,201607,-59.50804018968158
300076,201608,-49.61165470589279
300076,201609,-57.17218687014855
300076,201610,-43.41878090866028
300076,201611,1.0605277488778455
300076,201612,16.544577310116644
300076,201701,-12.018004901036107
300076,201702,-24.95635115188125
300076,201703,-94.51988309943158
300076,201704,-82.47963439500859
300076,201705,10.947133012656725
300076,201706,12.967919666211776
300076,201707,13.920343066957422
300076,201708,13.529741269968715
300076,201709,13.525606372861862
300076,201710,12.545499396946106
300076,201711,12.307315007658156
300076,201712,11.721494136950028
300076,201801,11.417778283302235
300076,201802,10.632787364797602
300076,201803,9.520170739895512
300076,201804,10.607933529501942
300076,201805,-2.3127835122269147
300076,201806,-5.922542768552745
300076,201807,-13.923993632505656
300076,201808,-29.90610879068575
300076,201809,-50.35881059578864
300076,201810,-38.797393480373415
300076,201811,-39.25427840081569
300076,201812,-32.66592062427924
300076,201901,-46.68757112808123
300076,201902,-45.20195929406012
300076,201903,-32.350603064091615
300076,201904,-19.30967230364701
300076,201905,-60.712832840710746
300076,201906,-65.80232645703168
300076,201907,-54.124762214941526
300076,201908,-38.674891288891175
300076,201909,-7.659149834662244
300076,201910,-40.2136300503856
300076,201911,-33.404966258967605
300076,201912,-32.891299326315746
300076,202001,-21.547684024658476
300076,202002,-20.775546031605916
300076,202003,25.554861974070118
300076,202004,19.91792064877797
