asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br
2354,-0.0112050048382062,0.99948153859971,1.1433508480179801,-0.39128208103513995,0.1307749499705,2017,8.08e-06,-0.628465939,-0.576214138,-0.8341968911917098,-0.9559585492227979
2354,-0.0304834055024675,1.2007744411243602,0.86918499986622,-0.5521242575909601,0.36673428511164,2018,8.42e-06,-0.502488971,-0.628465939,-0.6764705882352942,-0.8897058823529411
2354,-0.0422315141454483,1.31576754568257,1.7151867677348502,-0.21446389310306999,-0.36917455764761004,2019,1.58e-05,0.066634113,-0.502488971,-0.6682692307692308,-0.038461538461538436
2357,0.0249324899434339,1.2271389317542,1.04715197940779,-0.39160592225037993,0.18200379534139,2016,1.09e-05,-0.094692509,-0.321591253,0.3473344103392568,-0.654281098546042
2358,-0.0094837830585319,1.02514692555164,0.16511281322302002,-0.19050923982447,-0.43360082139277,2016,4.24e-05,-0.119127177,0.097737384,-0.18901453957996772,0.6704361873990308
2358,-0.0041123565022879,0.65718401598878,-0.01612209468161,-0.23290729723403,0.21282380967305997,2018,3.86e-05,-0.511292455,-0.336004012,-0.16176470588235292,0.6102941176470589
2360,-0.0086709987621773,0.8088703673786,1.38551452599471,-0.55096123405664,-0.23249677506872002,2016,1.44e-05,-0.332494722,-0.308049615,-0.1696284329563813,-0.18901453957996772
2360,0.0123519947983276,0.92833464419175,0.76715521726804,-0.08452359816341,-0.12098865106282,2019,1.05e-05,0.545160577,-0.059477824,0.25240384615384626,-0.43990384615384615
2361,0.0098989612862404,1.32597396932438,0.42905362496145005,-1.3415821457064099,-0.11454104406184999,2017,1.36e-05,-0.005603726,-0.455313619,0.7461139896373057,-0.272020725388601
2361,-0.0007170514769083,1.0899520483571001,0.65572043146146,-0.53246799983422,0.64916882768409,2018,2.45e-05,0.06435699,-0.005603726,-0.05882352941176472,0.267156862745098
2361,-0.0425300277857554,0.89601193330302,0.9914160142688999,-0.25052332000873,-0.07279482079419,2019,3.71e-05,0.139781147,0.06435699,-0.6706730769230769,0.6634615384615385
2362,-0.0060082480871653,1.21369124674495,1.8195538512640002,0.32402065429092003,0.051999159371489995,2017,1.21e-05,-0.26107552,-0.024214227,-0.6632124352331606,-0.44041450777202074
2362,0.001789034842547,1.05753411412715,0.412781531733,-1.48065583374438,0.7236609516836799,2019,1.99e-05,0.137803766,0.163274784,0.08413461538461542,0.19471153846153855
2366,0.1121570118312145,0.86244825880711,0.32144288448983,-0.30187930393398,-0.48147159673570994,2016,4.01e-05,-0.397472904,-0.132520111,0.938610662358643,0.6478190630048466
2366,-0.0038606252806674,0.50586979090006,0.45070844051304004,-0.25172775448969,0.21063197550446,2017,6.25e-05,-0.345377145,-0.397472904,-0.4948186528497409,0.7979274611398963
2366,0.0748820710374625,0.9562546378177401,0.017756669804759997,-0.74872368179158,-0.44930859913081,2018,1.22e-05,-0.553287741,-0.345377145,0.9534313725490196,-0.30147058823529416
2366,-0.0364301178288433,1.18634864965011,0.52715921095098,-0.30547650091305,-0.46804652890781995,2019,1.12e-05,-0.171692124,-0.553287741,-0.6009615384615384,-0.2932692307692307
2367,-0.0216415679596115,1.1302941493506902,-0.35105836663848,-0.63838618289049,-0.34108870654106,2016,3.63e-05,-0.483376074,-0.242938869,-0.369951534733441,0.5831987075928917
2367,-0.0009363744434933,0.7178688110254,0.29816397381085,-0.21445822874588003,0.0023755251567651,2017,3.89e-05,0.450566251,-0.483376074,-0.22538860103626945,0.572538860103627
2367,-0.0086376166731404,1.11340703699824,1.28280386170407,0.16314563753757,0.16053483059163,2018,2.12e-05,0.229459172,0.450566251,-0.2818627450980392,0.0980392156862746
2367,-0.0790153688089786,1.12962395276803,1.2121221986083401,-0.43598454537525,0.08150598206546,2019,4.19e-05,0.054152835,0.229459172,-0.9158653846153846,0.7355769230769231
2372,-0.0021110728661796,1.09056316534674,0.82815512515893,0.25053686337673,0.30340410032393,2016,3.09e-05,0.242061592,0.716544411,-0.10177705977382878,0.46365105008077534
2372,0.0026631265790821,1.0326767409576398,0.53672250454681,0.7823154861631101,0.31759003509487,2017,2.52e-05,0.201208866,0.242061592,0.23316062176165797,0.20466321243523322
2372,0.0337836684839707,1.04112534658387,-0.12984999681684,-0.07058244533345,0.25241701867193,2018,1.32e-05,-0.314588608,0.201208866,0.696078431372549,-0.21078431372549022
2372,0.0028396462960987,1.06435473592565,-0.18135365511784998,0.3751044958312,0.06441617350067999,2019,3.51e-05,0.788415012,-0.314588608,0.10576923076923084,0.6274038461538463
2373,0.0044453067339612,0.84961331562994,0.97198781675348,-0.86753521858817,0.01169217584967,2017,8.8e-06,0.295325491,-0.048946225,0.46632124352331616,-0.9015544041450777
2373,-0.0492570007241568,0.8979831330511899,2.07883477326532,-0.23991821602822,-0.30984556537852,2018,8.35e-06,0.382251942,0.295325491,-0.857843137254902,-0.8946078431372549
2375,-0.0468388225184856,1.3781730921909299,-0.042201893262770004,0.5913655198160099,-0.56972019207067,2016,4.24e-05,-0.407287282,-0.219565869,-0.6801292407108239,0.6704361873990308
2375,-0.0038738329991695,1.07484494331804,0.86681352844526,0.08942643325586,0.22279640582641,2017,0.000154338,0.098816252,-0.407287282,-0.49740932642487046,0.9818652849740932
2375,-0.0042307649926087,1.2414280975346,0.61678998178149,-0.29670830142550997,0.34037230667322,2018,3.23e-05,0.717401087,0.098816252,-0.16421568627450978,0.4852941176470589
2375,0.0303064224866583,1.2087947714898901,0.89063219783379,0.6004282132286299,0.08529205517696001,2019,1.68e-05,-0.234772827,0.717401087,0.53125,-0.009615384615384581
2376,-0.0423068663592643,0.9429197404217,0.53958030582909,-1.13431666785038,-0.64062335428561,2018,5.19e-05,-0.143652174,-0.277273801,-0.8088235294117647,0.7647058823529411
2376,-0.0076137199192614,1.11888396216492,-0.6663216144444,-1.60505947470048,0.30183276369011,2019,1.89e-05,-0.092573725,-0.143652174,-0.13942307692307687,0.10336538461538458
2378,0.0621873543614655,1.09551001819378,-0.5405601449117,-2.29260227336442,0.40637326616929,2016,1.31e-05,-0.279657398,-0.147090653,0.7189014539579968,-0.308562197092084
2378,0.0063518029332826,1.61850800023088,0.72199411241245,-0.05217580527663,0.64567727011395,2017,2.47e-05,0.10623188,-0.279657398,0.5854922279792747,0.19430051813471505
2380,0.0117366285271667,1.0167921911654398,1.85446696994983,0.05736637949152001,-0.07939622005546,2016,1.54e-05,-0.299277879,-0.468017643,0.12116316639741509,-0.10823909531502418
2381,0.007790132277154,0.69471791824356,1.21646320025384,-0.53405458583858,0.06287058183171,2017,5.34e-05,0.254340744,-0.272889534,0.6632124352331605,0.733160621761658
2383,-0.0412156294106045,1.03420702329255,0.48045035165190997,-1.35814155961238,0.24783678996289,2016,5.4e-05,0.0435101,0.297601058,-0.6187399030694669,0.7964458804523424
2383,0.0003396148066249,1.17151811920372,1.0694637880617202,-0.26500005178641,0.27715966373745,2017,6.86e-05,-0.324245631,0.0435101,-0.051813471502590636,0.854922279792746
2383,0.0048638664267457,0.6948930266519701,-0.36956640338592,-2.10965125165685,0.12950199608092,2018,4.13e-05,-0.159990985,-0.324245631,0.07352941176470584,0.6397058823529411
2383,-0.0574111105195203,0.97269044452091,0.03723984592464,-1.90482649157444,0.76835531027128,2019,1.3e-05,-0.198507227,-0.159990985,-0.8269230769230769,-0.16586538461538458
2386,-0.0411776479715277,1.44719819566815,1.73760644904098,0.37409562404216,0.44397975733253003,2018,1.08e-05,-0.190803733,-0.15605751,-0.7916666666666666,-0.5441176470588236
2386,0.0126643509744946,1.18509593250006,1.53166447501333,0.97145116275488,-0.22081997597887,2019,2e-05,1.075484198,-0.190803733,0.2548076923076923,0.20192307692307687
2389,-0.0212131467747611,0.84653271166392,-0.9547986099539,-2.51803164182981,0.58879928274728,2017,8.97e-06,-0.186101186,-0.365618636,-0.9222797927461139,-0.8808290155440415
2392,-0.0667162563047226,0.9338980605317101,1.05250221453533,-0.39632848409686006,0.22091714363797,2016,2.44e-05,-0.433318658,0.186467895,-0.8126009693053312,0.2891760904684977
2392,-0.0037259200526777,1.03998433770972,1.58866465826847,-0.19000871404491,-0.22647248215409999,2017,2.32e-05,0.022205957,-0.433318658,-0.4870466321243523,0.12435233160621761
2392,0.0267887780685166,1.0094173062163,2.11548997138701,0.47266053398999,0.0062105398273402,2018,2.34e-05,0.12587199,0.022205957,0.5906862745098038,0.20343137254901955
2394,0.0613315621166262,1.14628842045839,1.17518938644287,0.84744589711643,-0.12126863760371001,2016,2.06e-05,-0.27838036,-0.001592899,0.7092084006462036,0.08885298869143776
2394,-0.0017769515467731,1.17527073693047,0.9110024392236399,0.57915177208035,0.12923062331074,2017,1.03e-05,-0.000404997,-0.27838036,-0.32383419689119175,-0.7305699481865284
2394,-0.0056451124503542,0.8024898141700401,0.77370703312121,0.49758566466999,0.26715264875510003,2018,1.95e-05,-0.049459897,-0.000404997,-0.21323529411764708,0.04656862745098045
2394,-0.0058511603087354,0.60171994852188,0.39691859678859,0.10555603385789,0.04862488113431,2019,2.18e-05,-0.035015308,-0.049459897,-0.07692307692307687,0.30528846153846145
2398,0.030097238141333,1.09230226046777,0.9729902177160601,-0.21645314679664,0.042158490568630004,2016,1.87e-05,-0.210031625,-0.027394551,0.40872374798061384,0.024232633279483107
2398,0.0060312661395412,1.03873023005915,1.4108238880812,0.21435808213832003,-0.24389761325489998,2017,4.88e-05,0.267413589,-0.210031625,0.5829015544041452,0.6865284974093264
2398,-0.0270343685478864,0.79431363637098,1.61380704520646,0.75787059391144,-0.07333973432248,2018,2.76e-05,0.634814912,0.267413589,-0.6299019607843137,0.37745098039215685
2398,0.0158343522163179,1.17059258777237,1.12491651921797,0.53198141351144,-0.06559348347815,2019,2.3e-05,-0.328590933,0.634814912,0.32692307692307687,0.35576923076923084
2401,-0.0394284355449822,1.20529948941704,1.64306570192865,-0.01593672234202,-0.21698658277233998,2016,1.46e-05,-0.248958726,-0.290984122,-0.5896607431340872,-0.16639741518578355
2401,-0.0629528113483141,1.6179722900373599,1.92119122177172,-0.05973136569371,-0.0957314925147,2018,1.3e-05,0.354596438,0.148722602,-0.9264705882352942,-0.2230392156862745
2401,-0.0126380788590754,0.98050351109976,0.11156092231614,-1.1478195584892799,-0.0880798204598,2019,2.47e-05,-0.266698004,0.354596438,-0.23317307692307687,0.40865384615384626
2405,-0.2143464251257139,1.16778236072051,0.39778041551693,-1.25035453837169,-0.5334275923642,2016,1.09e-05,0.009484862,-0.207319807,-1.0,-0.654281098546042
2405,-0.0012432265526879,1.2405737406183301,0.75507605216386,-0.28149606188160997,-0.12509741473548,2017,3.66e-05,0.178064355,0.009484862,-0.2642487046632125,0.5155440414507773
2409,0.1297483855107196,1.31632861312202,-0.73361246635905,-3.32773251498206,0.20157283521820998,2018,1.08e-05,2.442106559,-0.239917212,0.9877450980392157,-0.5441176470588236
2409,0.027662273287126,1.13070070664319,0.22956077535596,-1.7754581375717602,1.07965972724556,2019,9.89e-06,0.533728645,2.442106559,0.4903846153846154,-0.5480769230769231
2410,-0.0735129009624189,1.2415861497749698,0.34138954435137,-0.29300069349089003,-0.06070971877963,2016,1.24e-05,0.467349367,0.321396641,-0.8610662358642973,-0.43457189014539577
2410,-0.0219220920953527,0.9950492910855001,1.40375804057284,0.90629389100139,-0.63143474481004,2017,1.19e-05,0.176871135,0.467349367,-0.927461139896373,-0.49222797927461137
2410,0.0473031317468251,0.78938482982712,-0.23717294357203997,-1.85746037648921,-0.62022369490092,2018,1.03e-05,1.093157654,0.176871135,0.8308823529411764,-0.6348039215686274
2416,0.0018644269953709,1.40401040599357,0.9133954203004601,-0.7957986915922,-0.10229426300443,2017,1.83e-05,0.088984167,-0.330444102,0.15025906735751304,-0.09585492227979275
2421,-0.0053373624433366,1.16605110328877,0.73412082534273,-0.1667637281705,0.50455493864351,2017,1.15e-05,-0.092920247,-0.344134393,-0.6347150259067358,-0.544041450777202
2424,-0.0154974107545013,1.0594209878988898,1.06196771605009,0.07311903119231,0.24455323381027003,2019,1.09e-05,-0.127008241,-0.150648995,-0.2716346153846154,-0.35096153846153844
2425,-0.0294560385244621,0.9869378294120801,1.14716488081067,0.35334679773502004,0.040156179031449996,2019,1.03e-05,-0.528778495,1.701966916,-0.5216346153846154,-0.4807692307692307
2430,0.0070572351269742,1.1853097477198,1.5712007818449398,0.58290031669341,0.23886948867977,2016,2.2e-05,0.614615904,-0.069047591,0.037156704361873905,0.15993537964458815
2434,-0.1051203368027111,1.0464849883103,1.61308963155259,0.5964127199435499,-0.29790349589939,2016,1.09e-05,-0.447423033,0.451588071,-0.9483037156704361,-0.654281098546042
2435,0.0229931168746545,0.9587503435193699,1.31247933568055,0.67495735311356,-0.36772033400266,2019,1.25e-05,0.521054616,-0.206640634,0.4278846153846154,-0.21153846153846156
2438,-0.0003502244365726,0.96040858368857,1.0235062718974401,0.73143956396688,-0.69446106579936,2016,9.78e-06,-0.298101695,-0.241067922,-0.0726978998384491,-0.8061389337641357
2443,-0.0662694939806178,1.18312098540371,0.58706131720409,-0.5841235756598,-0.41572533611184,2016,4.23e-05,-0.273360287,-0.367311863,-0.8093699515347335,0.6672051696284329
2443,0.0400355929361555,1.02196564052931,0.0037196385840104003,-2.57229159294948,0.27796164981969,2017,3.75e-05,0.062872962,-0.273360287,0.9948186528497409,0.5466321243523315
2443,-0.0213387047642942,0.63442787313905,0.84978968428104,0.07371557430728,-0.14108891530476,2018,3.81e-05,-0.040794376,0.062872962,-0.5514705882352942,0.5980392156862746
2443,-0.0300926902974021,0.95122027655834,0.86731755815275,-0.25161924517521,0.28378083394213,2019,4.9e-05,-0.049171266,-0.040794376,-0.5384615384615384,0.7908653846153846
2446,0.0824869269400958,1.15248965027956,1.32253112655462,0.57583274925586,-0.81014086713485,2016,1.28e-05,-0.443970908,-0.355056795,0.8126009693053311,-0.34087237479806143
2449,0.0019059337260137,1.1309237977348299,1.40610757880146,-0.19546029338504,0.24632431911693,2016,1.15e-05,-0.160946523,0.244004739,-0.037156704361874016,-0.5767366720516962
2449,0.0051984179698584,1.41533424236079,1.31391671118828,0.49988912573278,-0.30568238931506003,2017,3.6e-05,0.256220425,-0.160946523,0.5181347150259068,0.5
2449,-0.0341459192921008,0.9250974867438999,0.84112332610652,-0.78510092375786,-0.14338975832682,2018,1.12e-05,-0.116715593,0.256220425,-0.7181372549019608,-0.4681372549019608
2449,0.0146697372122231,1.11771793403231,-0.0014861792172684001,-0.70160331576302,0.23347359507615,2019,1.04e-05,-0.137566012,-0.116715593,0.30048076923076916,-0.46634615384615385
2451,0.0051709479769511,1.0003880851715399,1.20921906644429,-0.48295868564717004,0.03597082749531,2016,1.47e-05,-0.52009776,0.639514486,0.011308562197092087,-0.1631663974151858
2451,0.0283837990911883,0.95385826048937,1.09826078167017,-0.54598613202449,-1.7439352591942798,2019,1.06e-05,-0.118227494,-0.304059576,0.5024038461538463,-0.42067307692307687
2452,0.1312862405629818,0.93865140101217,2.5699980907028,1.2252095783832,-0.16610324542124,2016,3.45e-05,-0.4133199,-0.433301771,0.9547657512116317,0.5379644588045234
2452,-0.003207934635278,1.26270720726066,0.7196093592891399,-0.41099117588295997,0.30793732811744,2017,1.1e-05,-0.012531484,-0.4133199,-0.44041450777202074,-0.6217616580310881
2455,-0.0291827382786196,1.3352867642735,0.43414319224071,-0.65480146286362,0.10201002904585,2016,1.62e-05,-0.389515706,-0.012777419,-0.4798061389337641,-0.0726978998384491
2455,-0.0036396724035049,1.20111390347572,1.09935208209942,-0.3666333466667,0.49648585264089995,2018,1.46e-05,-0.22941396,0.046715421,-0.1299019607843137,-0.12009803921568629
2455,-0.0120113239856286,1.01601058796607,0.9240341418765501,-0.08722960167162,0.11856722129141001,2019,1.27e-05,0.633811407,-0.22941396,-0.21875,-0.18990384615384615
2457,0.0993533362122432,1.0967356011368,0.60968152773966,-0.8417865685976199,0.0631125511314,2016,1.04e-05,-0.554768401,0.709449012,0.8869143780290791,-0.7318255250403878
2457,-0.0044989957335047,1.35212315465119,1.03477464310864,-0.5465713953199199,-0.46435042800911003,2017,2.18e-05,0.056594822,-0.554768401,-0.5673575129533679,0.04922279792746109
2457,0.0626209768411489,1.26642192587502,0.36140337310345,-1.2923786349456101,0.4826552229358,2018,2.19e-05,-0.078448907,0.056594822,0.9191176470588236,0.13725490196078427
2457,0.0556128298903829,1.14051929330723,0.91577598977505,0.32902351744455,0.04637104927667,2019,1.86e-05,0.184433077,-0.078448907,0.7836538461538463,0.07211538461538458
2459,0.0062227426867928,0.9492844433791401,1.16312396126024,-0.11164982642464,0.24629944932182,2016,4.34e-05,-0.233376564,-0.054461765,0.024232633279483107,0.6898222940226171
2459,0.0064807869106361,0.7963163146010499,0.013193041783609999,-2.07007922156328,-0.39209158882719997,2017,4.21e-05,0.016092846,-0.233376564,0.5984455958549222,0.6243523316062176
2459,-0.0074278347117508,0.4343745626422,0.24562558637833998,-0.26934132053869997,0.31298087995621,2018,1.34e-05,0.463826575,0.016092846,-0.2598039215686274,-0.19362745098039214
2467,-0.0214891924546442,1.1554428205304799,1.65330318449279,0.14009184336249,-0.13934821976939,2016,4.37e-05,-0.326217458,-0.494160944,-0.36672051696284325,0.6962843295638126
2467,0.0022850069570535,1.10241585422269,1.04056873023787,-0.6212854327399401,0.47632615717258,2017,8.09e-05,0.912936298,-0.326217458,0.20207253886010368,0.8886010362694301
2467,-0.0394688267765035,1.16719942989896,1.56390805973297,-0.50913723148884,0.28844824602558,2018,5.42e-05,0.136242856,0.912936298,-0.7745098039215687,0.7843137254901962
2467,0.2595707209404269,1.05271926311942,0.64274377351482,-1.92496597024185,0.49687581235628997,2019,4.1e-05,-0.366149248,0.136242856,0.9927884615384615,0.7259615384615385
2468,-0.0459682396550616,0.76013644533739,1.32705610719921,-0.10443380112351999,0.20212826525205,2016,1.13e-05,-0.32976149,-0.122012565,-0.6639741518578353,-0.5993537964458804
2468,0.006753848976941,0.90712619716945,0.72975775052918,-0.1767699438493,0.36112926233132,2017,4.47e-05,0.462511361,-0.32976149,0.6113989637305699,0.645077720207254
2468,0.0535302301694576,0.5578346785996,-0.15043592711514,-0.36638404376633,0.48316983270725994,2018,1.08e-05,-0.348396281,0.462511361,0.8823529411764706,-0.5441176470588236
2468,-0.0086249378430138,1.15022834574226,0.24334223836358,0.71326118975016,-0.44593867175162,2019,1.07e-05,-0.543235252,-0.348396281,-0.15865384615384615,-0.40865384615384615
2469,0.0153931974576157,1.11598143750632,0.91009048579295,-0.41061687556396,0.47326599972327005,2018,1.34e-05,0.039847913,0.033195925,0.357843137254902,-0.19362745098039214
2469,-0.0093753103400368,1.0967680760641099,1.69403400166903,0.5695173963243699,-0.007412194084686001,2019,3.43e-05,0.239189576,0.039847913,-0.17307692307692313,0.6105769230769231
2471,-0.021707985296486,1.02142181051578,-0.60273041275795,-0.8370527745269399,-0.78365687619799,2016,2.52e-05,-0.377894686,-0.215356285,-0.3764135702746365,0.32471728594507265
2471,0.0050386331860744,0.9908231262270399,0.7709427419540701,-0.0809719134024,0.07923039970132001,2017,1.74e-05,-0.063046285,-0.377894686,0.5077720207253886,-0.12176165803108807
2474,-0.0708194114975479,1.15802448163871,0.32065491925493,-1.55502871120339,0.59859562133637,2019,1.03e-05,-0.110274996,-0.182634568,-0.8870192307692307,-0.4807692307692307
2476,-0.0235318240034139,1.12553348933879,0.61294135896198,-1.07881462050333,0.18290300411465,2016,1.21e-05,-0.45609541,-0.046937807,-0.40226171243941844,-0.47657512116316636
2476,-0.0088527996021892,1.3136460492532098,1.55725649766328,-0.40375359133110994,-0.17607795453603,2017,1.2e-05,0.430001534,-0.45609541,-0.7694300518134716,-0.46113989637305697
2478,-0.0079950191566705,1.12006118310773,1.11083959880595,-0.04237870553708,0.24789840106015001,2016,1.48e-05,-0.202201039,0.050534789,-0.16639741518578355,-0.15347334410339253
2480,-0.0203934140823194,0.94669933815663,1.26664308836797,-0.1891759403243,-0.02199981855129,2016,2.39e-05,-0.051003035,-0.279883512,-0.34087237479806143,0.25686591276252013
2480,-0.0020595022338262,0.9792502724649901,0.40680214478787,-0.53913441781758,0.09896991297498,2017,2.38e-05,-0.387656217,-0.051003035,-0.34974093264248707,0.15025906735751304
2483,0.0454738890430167,0.9477805775944801,0.9998743803904799,-0.53796854017239,0.21511546679088,2016,3.15e-05,-0.364621101,-0.091488624,0.6025848142164782,0.47657512116316636
2483,0.0027748157354293,1.1465521057852999,0.54639399820991,-0.77083780870026,0.23451660195632998,2017,3.1e-05,-0.019637401,-0.364621101,0.2538860103626943,0.37823834196891193
2483,0.0103043860142062,1.11895221318481,0.8997084394964199,-0.35546451905397,0.55512578946967,2018,6e-05,0.072577809,-0.019637401,0.24264705882352944,0.8406862745098038
2483,0.0287803311498294,0.84935287104541,1.37495352765038,0.59304597165495,-0.69668173061676,2019,5.83e-05,0.075594606,0.072577809,0.5096153846153846,0.8653846153846154
2486,-0.1022284898035804,1.03673779692889,1.2509687931012001,-0.30458845102526,0.23218389447989,2018,4.24e-05,0.067330585,-0.057164937,-0.9877450980392157,0.661764705882353
2486,0.0453254416501233,0.6896047471407399,1.6120140989985,0.49210312038254,-0.59659749054624,2019,2.41e-05,-0.26429182,0.067330585,0.7043269230769231,0.39182692307692313
2487,-0.1018419350433573,0.97750945612662,0.43791407734551,-1.13080727240748,-0.38918121387467003,2016,1.5e-05,-0.425360514,-0.301295101,-0.938610662358643,-0.13731825525040386
2487,-0.0172181053242852,1.1045463184467599,0.60817359352952,-0.51877306410748,0.23886985254181,2017,1.36e-05,0.149857267,-0.425360514,-0.8911917098445596,-0.272020725388601
2492,0.0156013574198628,1.7686423773873898,2.80004303106583,1.01449972293036,0.0044184291401359,2017,1.22e-05,-0.274404718,-0.232364965,0.8730569948186528,-0.42227979274611394
2497,0.0477984322039515,1.04382894066658,1.07237014473359,0.41689288616562004,-0.59979278358194,2016,2.12e-05,0.072298478,0.2469895,0.6284329563812601,0.12116316639741509
2497,-0.0110543963806255,0.9974259779610599,1.7208428432272,0.1952503988736,-0.5063247204222701,2017,1.86e-05,-0.347146402,0.072298478,-0.8264248704663213,-0.0803108808290155
2497,-0.0237700847243766,1.77192744415232,1.51183613387451,-0.07376312176966,0.23748877531412,2018,9.1e-06,0.304853862,-0.347146402,-0.5759803921568627,-0.803921568627451
2498,-0.0462471746934734,0.85746562526635,1.0311290061395801,-0.39555040582239,-0.21806114452665,2016,4.58e-05,-0.397438205,-0.161189757,-0.6704361873990308,0.7189014539579968
2498,-0.0005882763021703,0.85960355262129,0.0076743899799565,-0.79950839003528,0.12333344159439,2017,3.46e-05,0.336543362,-0.397438205,-0.18134715025906734,0.47150259067357503
2498,-0.001855795730245,0.75588441079251,0.8654017398178899,0.14586710672161,-0.0094399881447481,2018,3.47e-05,0.562321248,0.336543362,-0.1029411764705882,0.5122549019607843
2498,0.0367955801099574,1.00628476981487,1.8078123136716098,0.28874349882117,-0.72030591700211,2019,1.02e-05,-0.23619229,0.562321248,0.625,-0.49759615384615385
2505,0.1128897266608337,0.8827664054944,1.45015388548209,0.27265044389505,0.33331914216734,2016,8.45e-06,-0.396493772,-0.112792747,0.9418416801292406,-0.9289176090468497
2505,0.0043177136314539,-0.03781486142602,0.06738234269070001,-0.09560510702059999,-0.45404104040618,2018,1.17e-05,0.125143357,-0.093421059,0.06617647058823528,-0.375
2505,-0.0147063822877896,0.51491083500332,1.29679381708591,-0.12480838119284,-0.64171891734048,2019,9.62e-06,-0.019723831,0.125143357,-0.2692307692307693,-0.6081730769230769
2506,0.0068852127530308,0.93222178859555,0.40626604427928,-0.410030671728,0.16778124569105,2017,9.51e-06,0.406649663,0.004427123,0.6139896373056994,-0.8134715025906736
2506,-0.0022284821057594,0.36520983729975,0.16733193852205,-0.57497603984572,-0.02853248570606,2018,8.68e-06,-0.615730545,0.406649663,-0.10784313725490191,-0.8602941176470589
2506,0.0231541533049037,0.59558627846622,0.5276946041346801,0.02932685042919,0.29374149447591,2019,8.63e-06,0.313229523,-0.615730545,0.43028846153846145,-0.7884615384615384
2512,-0.1307979709919285,1.1016608611207002,0.64261881651356,0.65290774013564,0.12144311276531,2016,5.23e-05,-0.407399196,-0.215842731,-0.9644588045234249,0.7738287560581583
2512,-0.0016395025623937,0.73981751571164,0.57743965950823,0.17339229729542,-0.09879994692999,2017,0.000236613,-0.536872184,-0.407399196,-0.3082901554404145,0.9922279792746114
2512,-0.006945097582501,0.77967629925932,1.19102324444042,-1.94385190129758,-0.7256234155391801,2019,6.76e-05,-0.267197594,0.100537033,-0.11538461538461542,0.90625
2514,0.1121201077230786,0.48001966762679,0.98745186573812,-0.71902835404188,-0.57815656433394,2016,1.01e-05,-0.292315027,-0.349837196,0.9353796445880453,-0.789983844911147
2514,-0.0196351989059112,1.07241820955129,1.02768072382719,-0.02563689397963,-0.31391034154914,2017,2.1e-05,0.034328975,-0.292315027,-0.9041450777202072,0.020725388601036343
2514,0.023152181768456,0.81401850160775,0.65546036901588,0.18524510189566998,0.16813307882775,2018,2.23e-05,-0.353389264,0.034328975,0.5245098039215685,0.16176470588235303
2514,-0.0664497251220509,0.49651486979950005,0.66021380843209,0.16516848649605,-0.39874975789988,2019,5.21e-05,0.048705544,-0.353389264,-0.8677884615384616,0.8245192307692308
2520,0.1311516409828235,1.02107875278633,0.73476032988102,-0.54484652142833,-0.39078944371482,2018,4.5e-05,-0.094803923,0.00114475,0.9926470588235294,0.7058823529411764
2520,0.0003014398541891,0.9164400772806,0.19407364349678,-1.4277079660421002,0.65017387820118,2019,1.99e-05,0.14037774,-0.094803923,0.060096153846153744,0.19471153846153855
2523,-0.0463668215453305,1.13058026430409,1.2934402482190699,0.40013800277978,-0.01905997672665,2016,2.88e-05,-0.16387873,0.082250336,-0.6736672051696284,0.4345718901453959
2523,-0.0061821788773653,1.01967511066068,1.0550540587021,0.06101877064387,-0.10926922749038,2017,5.21e-05,0.077604217,-0.16387873,-0.6709844559585492,0.7072538860103628
2523,0.0103717916988357,0.21047711125119997,0.5680118210734301,-0.38861217752422,-0.19898898150009,2018,3.63e-05,-0.27112724,0.077604217,0.24754901960784315,0.5514705882352942
2524,0.0712123603125828,1.16595905046377,1.1158373281827,-0.72449812715648,0.6747787151305801,2016,5.43e-05,-0.478345906,0.165060005,0.7705977382875606,0.8061389337641358
2524,0.0287145783071503,1.1339941211526001,0.94762683014839,-1.0139287716746,0.47528744159132,2017,3.97e-05,0.061683805,-0.478345906,0.9689119170984455,0.5803108808290156
2526,0.0129404988416785,1.0118182098797701,0.6868746834685601,-0.6075411670680599,-0.10233111113888999,2016,2.8e-05,-0.271682036,-0.238381507,0.14054927302100162,0.4184168012924072
2527,-0.0398483509110415,0.97628205439246,1.2135627346233402,-0.5960319816063699,0.41123008838767006,2019,8.66e-06,0.51768298,-0.07837085,-0.6418269230769231,-0.78125
2529,-0.0304545329996935,0.8748708913076599,1.67315105706951,0.43756529219509,-0.74529596336767,2016,1.24e-05,-0.38066915,-0.158866281,-0.49273021001615513,-0.43457189014539577
2529,-4.46552358280261e-05,1.06012147087635,0.60956968081057,-0.57460053407788,-0.15700745214142,2017,1.23e-05,-0.278406471,-0.38066915,-0.09326424870466321,-0.4067357512953368
2529,0.0101587771521167,0.48681740728732,-0.14705341298698998,-1.08015297055918,0.03334975947812,2018,1.12e-05,-0.2563931,-0.278406471,0.23774509803921573,-0.4681372549019608
2529,-0.0245297042112375,1.3559910041326,1.83141730351092,0.26190416048501003,0.08397781538779,2019,1.08e-05,0.311831,-0.2563931,-0.4375,-0.3870192307692307
2530,-0.0108845463900458,0.19804805333067002,0.5419524822874601,-0.58018844101749,0.24745687789299,2017,2.07e-05,0.055123876,-0.511881076,-0.8212435233160622,0.0
