asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,rank_beta,rank_br,choice,industry
300300,-0.00477266,0.009288855,0.005103325,-0.00563953,0.003016097,2019,0.0,0.018757906,-0.6508921376666666,-1.0,0,I65
300302,-0.009071268,0.009982867,0.010954782,-0.003714994,-0.008855567,2016,0.0,-0.441741779,-0.31858262475,-1.0,0,I65
300302,-0.001096486,0.015206114,0.010267353,-0.011525444,0.003804,2017,0.0,0.01394259,-0.31858262475,-1.0,0,I65
300302,-0.047371499,0.008482643,0.00156601,-0.028903892,-0.007908588,2018,0.0,0.189715804,-0.31858262475,-1.0,0,I65
300302,-0.005472421,0.008458798,0.010561176,-0.012236421,0.003886439,2019,0.0,-0.160833321,-0.31858262475,-1.0,0,I65
300303,-0.005800763,0.009971404,0.007135297,-0.003571244,-0.003271082,2016,0.0,-0.364713456,0.10902186175,-1.0,0,C39
300303,0.012347955,0.009030145,0.016126555,-0.000266848,-0.003387646,2017,0.0,0.206947111,0.10902186175,-1.0,0,C39
300303,0.024886927,0.011116446,0.007990577,-0.00964487,0.003502003,2018,0.0,0.753604011,0.10902186175,-1.0,0,C39
300303,-0.055679438,0.010990612,0.014945462,0.002697758,-0.00384516,2019,0.0,-0.119361442,0.10902186175,-1.0,0,C39
300304,0.096510687,0.012145941,0.01656797,0.003381743,-0.003571385,2016,0.0,-0.531659023,-0.3033709975,-1.0,0,C36
300304,-0.005723771,0.007555997,0.019342517,-0.003086705,-0.007255002,2017,0.0,-0.059445849,-0.3033709975,-1.0,0,C36
300304,-0.065968115,0.013893053,0.019256211,0.000757167,-0.000278418,2018,0.0,-0.069714498,-0.3033709975,-1.0,0,C36
300304,-0.036241138,0.011914276,0.015755992,0.002412142,0.001019793,2019,0.0,0.393596922,-0.3033709975,-1.0,0,C36
300305,0.000968155,0.010508699,0.013290789,0.004635901,-0.003001954,2016,0.0,-0.328995546,-0.19354708925,-1.0,0,C29
300305,0.001658621,0.011127538,0.012997974,-0.003763413,0.001219184,2017,0.0,0.574885305,-0.19354708925,-1.0,0,C29
300305,-0.004778028,0.01117803,0.012211488,-9.94e-05,0.002893704,2018,0.0,0.074315714,-0.19354708925,-1.0,0,C29
300305,-0.050796949,0.007121124,0.002398941,-0.003153332,-0.000733677,2019,0.0,0.542854466,-0.19354708925,-1.0,0,C29
300306,-0.019842983,0.009374902,0.017754996,0.001187123,-0.004019262,2016,0.0,-0.461775665,-0.33936055925,-1.0,0,C40
300306,0.002447423,0.009056023,0.014798583,0.001100399,0.003712548,2017,0.0,-0.047884508,-0.33936055925,-1.0,0,C40
300306,-0.018222124,0.00941443,0.015665365,-0.007015925,-0.005075098,2018,0.0,-0.001950002,-0.33936055925,-1.0,0,C40
300306,-0.060860357,0.011585001,0.007365292,-0.015284905,0.002408459,2019,0.0,0.050450261,-0.33936055925,-1.0,0,C40
300307,-0.019431375,0.011802136,0.018571547,0.007168973,-0.006076235,2016,0.0,-0.386031103,0.12237188549999999,-1.0,0,C35
300307,0.009925878,0.011551619,0.013960169,0.001621056,-0.000346601,2017,0.0,0.121904013,0.12237188549999999,-1.0,0,C35
300307,-0.016210938,0.011618896,0.010340454,-0.004724893,0.000246775,2018,0.0,-0.400438502,0.12237188549999999,-1.0,0,C35
300307,0.028671074,0.010206489,0.01004995,-0.00318408,0.00023058,2019,0.0,0.900810053,0.12237188549999999,-1.0,0,C35
300308,-0.003427249,0.011500295,0.023965592,0.00773717,0.004669408,2017,0.0,-0.216864092,-0.17006834333333334,-0.48358585866666665,0,C35
300308,-0.000246129,0.013515493,-0.001705433,-0.013796467,-0.002935743,2018,0.0,0.826870463,-0.17006834333333334,-0.48358585866666665,0,C39
300308,-0.003966886,0.012965977,-0.004774987,-0.018038891,0.0043466,2019,9.2e-06,-0.395699076,-0.17006834333333334,-0.48358585866666665,0,C39
300310,-0.072417551,0.007614614,0.01598565,-0.000497538,-0.005870884,2016,0.0,-0.521985292,0.05377546475,-1.0,0,I63
300310,0.008603368,0.009551141,0.022672154,0.008821249,0.012240182,2017,0.0,0.14871707,0.05377546475,-1.0,0,I63
300310,-0.032758464,0.010751833,0.002529105,-0.019902758,0.000462705,2018,0.0,-0.25892983,0.05377546475,-1.0,0,I63
300310,0.166039517,0.011587523,0.005449736,-0.021891809,0.004541712,2019,0.0,-0.187854615,0.05377546475,-1.0,0,I63
300311,-0.115686015,0.01142792,0.012672088,-0.002974257,-0.004789079,2016,0.0,-0.281169147,-0.26805843925000006,-0.061614455250000005,0,I65
300311,-0.037005502,0.01125989,0.026164086,0.009955744,-0.004033466,2017,0.0,-0.005751795,-0.26805843925000006,-0.061614455250000005,0,I65
300311,0.000938801,0.009915115,0.014012091,-0.007622724,-0.002670617,2018,3.18e-05,-0.075482512,-0.26805843925000006,-0.061614455250000005,0,I65
300311,0.06624752,0.009460091,0.00534253,-0.018785583,9.48e-05,2019,3.56e-05,-0.174740495,-0.26805843925000006,-0.061614455250000005,0,I65
300314,-0.041529859,0.009519027,0.006713411,-0.008417236,-0.006405235,2016,0.0,-0.389820563,-0.1536002495,-1.0,0,C35
300314,0.004391974,0.014776477,0.011453489,-0.000833304,0.005629962,2017,0.0,-0.12574694,-0.1536002495,-1.0,0,C35
300314,0.003442777,0.012207986,0.016877345,0.002335583,0.000880475,2018,0.0,0.713427178,-0.1536002495,-1.0,0,C35
300314,-0.031414656,0.011748777,0.010788598,5.16e-05,0.003450108,2019,0.0,0.071468081,-0.1536002495,-1.0,0,C35
300315,0.008699713,0.009182104,0.015916417,0.001618526,-0.003745403,2016,0.0,-0.494675289,0.12722605274999998,-1.0,0,I64
300315,0.08544084,0.01059388,0.00384992,-0.006316311,-0.001233664,2017,0.0,-0.185217359,0.12722605274999998,-1.0,0,I64
300315,-0.019151799,0.008603897,0.012661018,-0.007434305,0.000309145,2018,0.0,1.094335242,0.12722605274999998,-1.0,0,I64
300315,-0.006972714,0.01053557,0.010893475,-0.003792568,-0.001604824,2019,0.0,-0.429547728,0.12722605274999998,-1.0,0,I64
300316,0.058679508,0.008112237,0.015865724,0.01102813,-0.008536216,2016,0.0,0.368595982,0.27600618499999996,-1.0,0,C35
300316,0.00797701,0.007696525,0.008251878,-0.008931106,-0.006482472,2017,0.0,-0.051613055,0.27600618499999996,-1.0,0,C35
300316,0.039379281,0.013643358,-0.014033437,-0.032283442,-0.003191778,2018,0.0,0.930336319,0.27600618499999996,-1.0,0,C35
300316,-0.091690121,0.013412559,-0.003931123,-0.019288922,0.005938921,2019,0.0,1.011604125,0.27600618499999996,-1.0,0,C35
300317,-0.138943032,0.009437475,0.017690348,0.005961419,-0.003082286,2016,1.77e-05,-0.193378848,-0.26305928333333334,0.5434789243333333,0,C38
300317,0.002733863,0.003409705,0.026113468,0.003599839,0.00413682,2017,8.73e-06,-0.573149696,-0.26305928333333334,0.5434789243333333,0,C38
300317,-0.006129119,0.011321337,0.025068935,0.011303724,-0.006990165,2019,8.39e-06,1.514185889,-0.26305928333333334,0.5434789243333333,0,C38
300318,0.028985811,0.010999373,0.013464611,-0.005051825,-0.005167919,2016,0.0,-0.337770015,0.107849468,-1.0,0,C35
300318,0.002432212,0.012365202,0.010856396,-0.003138468,0.001968735,2017,0.0,-0.142535607,0.107849468,-1.0,0,C35
300318,0.015882741,0.009813236,0.013011716,0.000641775,0.001156922,2018,0.0,0.501995918,0.107849468,-1.0,0,C35
300318,-0.032664961,0.011893826,0.01132555,-0.002115334,0.005488109,2019,0.0,0.259282546,0.107849468,-1.0,0,C35
300319,-0.000517612,0.010362612,0.01442904,0.000772641,-0.004670532,2016,0.0,-0.146005627,0.12066005850000001,-1.0,0,C39
300319,0.001346262,0.008463327,0.017069901,2.94e-05,0.002730057,2017,0.0,-0.071166969,0.12066005850000001,-1.0,0,C39
300319,-0.014207041,0.005796269,0.006371021,-0.006264719,-0.001767263,2018,0.0,0.53322086,0.12066005850000001,-1.0,0,C39
300319,0.066032698,0.010077061,0.010481778,-0.000972142,-0.005336166,2019,0.0,0.068023558,0.12066005850000001,-1.0,0,C39
300320,0.022859503,0.011056905,0.008071034,0.002110959,-0.005486082,2016,5.82e-05,-0.36924176,-0.25120193700000004,0.9350021185,0,C29
300320,-0.096407577,0.010014452,0.00040989,-0.006055479,-0.000844038,2017,6.63e-05,-0.110670045,-0.25120193700000004,0.9350021185,0,C29
300320,-0.010131583,0.014039724,-5.23e-05,-0.006460421,0.006316569,2018,4.51e-05,0.100698857,-0.25120193700000004,0.9350021185,0,C29
300320,-0.003229014,0.01287637,0.012015678,0.003994342,-0.000963804,2019,4.05e-05,0.254106628,-0.25120193700000004,0.9350021185,0,C29
300321,0.033333881,0.011640889,0.014855018,0.003959664,-0.003400737,2016,0.0,-0.376824214,-0.08572896299999999,-1.0,0,C29
300321,-0.003757805,0.011996657,0.016139834,-0.006339789,0.002030343,2017,0.0,0.05590702,-0.08572896299999999,-1.0,0,C29
300321,-0.012485887,0.01091467,0.019490081,0.003349787,0.003034217,2018,0.0,0.395134969,-0.08572896299999999,-1.0,0,C29
300321,-0.001130926,0.010374106,0.013961438,-0.000674444,0.002360638,2019,0.0,-0.157253266,-0.08572896299999999,-1.0,0,C29
300322,-0.096822359,0.007874212,0.013352627,0.001157221,-0.011638403,2016,0.0,-0.505092605,-0.4562752073333334,-1.0,0,C39
300322,0.006646951,0.010453627,0.018714678,-0.003517903,0.000189369,2018,0.0,0.091699971,-0.4562752073333334,-1.0,0,C39
300322,-0.040893857,0.009582751,-0.000977595,-0.017668539,0.002901501,2019,0.0,-0.279062704,-0.4562752073333334,-1.0,0,C39
300323,0.005008121,0.012271006,0.018223614,0.009763408,-0.008791811,2017,1.02e-05,-0.526088581,-0.0006376936666666241,-0.516508539,0,C39
300323,0.013196684,0.009045905,-0.003753263,-0.022200024,0.00148529,2018,0.0,-0.124757391,-0.0006376936666666241,-0.516508539,0,C39
300323,-0.059394839,0.010175028,0.001267633,-0.018106904,-0.000935115,2019,0.0,0.988323819,-0.0006376936666666241,-0.516508539,0,C39
300324,0.064953575,0.011568159,0.007627984,-0.007002484,-0.002620342,2016,0.0,-0.224111257,-0.2779868993333333,-0.42739899,0,I65
300324,-0.016134072,0.009677683,-0.000535684,-0.009129093,0.007461906,2017,0.0,-0.396416254,-0.2779868993333333,-0.42739899,0,I65
300324,-0.04529668,0.009758036,-0.00135139,-0.024938939,-0.001186893,2019,1.54e-05,-0.3705881,-0.2779868993333333,-0.42739899,0,I65
300326,-0.015820767,0.01192951,0.008899074,-0.002944706,-0.004135434,2016,0.0,0.032992425,-0.03376248325,-1.0,0,C35
300326,0.000418083,0.011404252,0.006853488,-0.002493679,0.001789464,2017,0.0,-0.089595457,-0.03376248325,-1.0,0,C35
300326,-0.016667621,0.00688401,0.007652332,-0.007673118,-0.008258214,2018,0.0,2.194316299,-0.03376248325,-1.0,0,C35
300326,0.036626783,0.009724705,-0.003457548,-0.007256296,0.001411456,2019,0.0,-0.539880333,-0.03376248325,-1.0,0,C35
300327,0.11571951,0.011818595,0.0185597,0.010698641,-0.0094558,2016,0.0,-0.081473995,0.11791741824999999,-1.0,0,C39
300327,0.006816374,0.012794559,0.012512096,-0.003773539,-0.002193425,2017,0.0,-0.02743133,0.11791741824999999,-1.0,0,C39
300327,-0.007918608,0.011263067,-0.006773456,-0.026109877,-0.002861215,2018,0.0,0.702954657,0.11791741824999999,-1.0,0,C39
300327,-0.064717459,0.009135824,-0.002397222,-0.015755075,0.007003876,2019,0.0,1.593096221,0.11791741824999999,-1.0,0,C39
300328,0.024665504,0.009191542,0.009536235,-0.006512686,-0.006890899,2016,0.0,-0.334522637,-0.57181895525,-1.0,0,C33
300328,-0.01642681,0.011747562,0.008119394,-0.006373131,-0.005405044,2017,0.0,0.291826261,-0.57181895525,-1.0,0,C33
300328,-0.061066806,0.008375421,0.009275424,-0.008878419,-0.00211776,2018,0.0,0.82432521,-0.57181895525,-1.0,0,C33
300328,-0.067560009,0.010070661,0.001268384,-0.007116387,-0.002041868,2019,0.0,-0.375959918,-0.57181895525,-1.0,0,C33
300329,-0.024050976,0.01044852,0.012432469,-0.003150779,-0.00060788,2016,0.0,-0.316729075,0.012457023750000004,-1.0,0,C24
300329,0.003341217,0.012521839,0.012577184,-0.002961251,0.003839673,2017,0.0,-0.070221512,0.012457023750000004,-1.0,0,C24
300329,-0.000370106,0.012696855,0.016024876,-0.00115844,0.001781913,2018,0.0,-0.082325363,0.012457023750000004,-1.0,0,C24
300329,0.007500919,0.009015526,0.003676486,-0.004477371,-0.000805456,2019,0.0,-0.043893742,0.012457023750000004,-1.0,0,C24
300330,0.014465397,0.010705927,0.015672463,-0.000774939,-0.004054379,2016,0.0,-0.319988334,-0.21234186124999999,-1.0,0,I65
300330,-0.004423147,0.010428507,0.016209914,-0.000882378,3.6e-06,2017,0.0,0.148338723,-0.21234186124999999,-1.0,0,I65
300330,0.009028106,0.010571655,0.016266344,-0.004679684,-0.001193304,2018,0.0,-0.000818677,-0.21234186124999999,-1.0,0,I65
300330,-0.049635789,0.009873903,0.008475938,-0.01539688,0.009637514,2019,0.0,0.079880517,-0.21234186124999999,-1.0,0,I65
300331,-0.097400791,0.010446409,0.018312122,-0.003173703,-0.003184396,2016,0.0,-0.358792013,-0.34735704125,-1.0,0,C39
300331,0.015813166,0.010612102,0.019774345,0.001051626,0.001821676,2017,0.0,0.440436982,-0.34735704125,-1.0,0,C39
300331,-0.037193023,0.012971827,0.009084159,-0.00952321,0.001384939,2018,0.0,0.467842556,-0.34735704125,-1.0,0,C39
300331,-0.045314695,0.009955706,0.00609287,-0.00987334,0.003701938,2019,0.0,-0.169322054,-0.34735704125,-1.0,0,C39
300332,0.020181913,0.010293359,0.01810055,-0.004112415,-0.013755067,2017,0.0,0.000264443,0.499862703,-1.0,0,D45
300332,-0.007991859,0.010794215,0.010988474,-0.002252816,0.006916596,2018,0.0,-0.080063264,0.499862703,-1.0,0,D45
300332,0.061975924,0.011858378,0.01426395,0.00130957,0.001004085,2019,0.0,0.263106987,0.499862703,-1.0,0,D45
300333,0.004104593,0.012255187,0.018295372,0.004167407,-0.005791841,2016,0.0,-0.213725537,-0.40869922925,-0.6056925995,0,I65
300333,-0.007988423,0.014674377,0.008729082,-0.004766629,0.002303096,2017,1.28e-05,0.053477095,-0.40869922925,-0.6056925995,0,I65
300333,-0.015672828,0.01035602,0.003412502,-0.023075812,-0.003142982,2018,0.0,-0.164667952,-0.40869922925,-0.6056925995,0,I65
300333,-0.033259836,0.009326357,-0.001052459,-0.022215304,0.002761743,2019,0.0,-0.090984536,-0.40869922925,-0.6056925995,0,I65
300334,-0.02007935,0.00630772,0.028893276,-0.001842155,-0.022267962,2017,0.0,-0.004178553,-0.24313377533333336,-1.0,0,C35
300334,0.023758292,0.014142514,0.007825627,-0.015214236,0.00646295,2018,0.0,-0.045110209,-0.24313377533333336,-1.0,0,C35
300334,-0.019573037,0.01233266,0.01340209,-0.003155902,0.003291015,2019,0.0,-0.2267031,-0.24313377533333336,-1.0,0,C35
300335,-0.116507339,0.010709963,0.009120681,-0.003662644,-0.00050793,2016,0.0,-0.448691285,-0.07625582350000001,-1.0,0,D44
300335,0.007653775,0.008732653,0.002310421,-0.008654311,0.004149131,2017,0.0,-0.376467247,-0.07625582350000001,-1.0,0,D44
300335,0.036324327,0.011699469,0.006454336,-0.004379881,0.001227019,2018,0.0,-0.27901937,-0.07625582350000001,-1.0,0,D44
300335,-0.048521955,0.013212058,0.009402101,-0.002496678,0.005013618,2019,0.0,0.102518855,-0.07625582350000001,-1.0,0,D44
300336,-0.085267563,0.011955628,0.009169049,0.004128632,-0.006755249,2016,0.0,-0.477767758,-0.3135788785,-1.0,0,R86
300336,0.006024475,0.013402452,0.000484634,-0.009906535,-0.004838207,2017,0.0,-0.23906678,-0.3135788785,-1.0,0,R86
300336,-0.024971878,0.011301278,0.010124227,-0.00667669,0.002434359,2018,0.0,0.162074551,-0.3135788785,-1.0,0,R86
300336,-0.024840207,0.012095395,0.01272797,-0.002115147,0.000416001,2019,0.0,-0.460056416,-0.3135788785,-1.0,0,R86
300337,0.02858163,0.008935383,0.012241879,-0.007339477,-0.001107959,2016,0.0,-0.147396647,-0.18270932150000002,-1.0,0,C32
300337,0.008878186,0.011808394,0.003631476,-0.003349733,-0.000864041,2017,0.0,-0.525396233,-0.18270932150000002,-1.0,0,C32
300337,-0.091066309,0.002011985,0.009739799,0.000808693,-0.002799511,2018,0.0,-0.081887933,-0.18270932150000002,-1.0,0,C32
300337,-0.06876019,0.008727179,0.012778087,-0.010813461,0.003134748,2019,0.0,0.432445754,-0.18270932150000002,-1.0,0,C32
300338,-0.016083453,0.004858979,-0.001162437,0.003073183,0.002547366,2017,0.0,-0.185447005,-0.3618567353333333,-1.0,0,C40
300338,-0.005829586,0.007419339,0.003872914,-0.004633054,0.000229416,2018,0.0,-0.356383865,-0.3618567353333333,-1.0,0,C40
300338,-0.003147081,0.011321211,0.007751044,-0.002466121,0.00116556,2019,0.0,-0.31392922,-0.3618567353333333,-1.0,0,P82
300339,0.039266538,0.011306296,0.012495416,0.001980179,-0.01127063,2016,0.0,-0.144842706,-0.23441481025,-1.0,0,I65
300339,0.000800891,0.011398197,0.010599046,-0.006434541,-0.000534205,2017,0.0,0.279208536,-0.23441481025,-1.0,0,I65
300339,-0.021228607,0.011464456,0.011866661,-0.007488049,-0.006560501,2018,0.0,-0.275923209,-0.23441481025,-1.0,0,I65
300339,-0.129004061,0.011043394,-0.006825955,-0.026836915,0.007314049,2019,0.0,3.122424249,-0.23441481025,-1.0,0,I65
300340,0.117456496,0.011731719,0.010685983,-0.000710377,-0.001939847,2016,0.0,-0.049821145,-0.11992701933333332,-1.0,0,C39
300340,-0.035420959,0.010570699,0.020046808,0.004281272,0.001226777,2018,0.0,-0.356538407,-0.11992701933333332,-1.0,0,C39
300340,-0.038720838,0.014156866,0.01141759,0.000637374,-0.001822059,2019,0.0,0.4266591,-0.11992701933333332,-1.0,0,C38
300341,-0.012224436,0.011945772,0.011682267,-0.00242351,-0.001202025,2016,0.0,-0.359603681,0.14456062775,-1.0,0,C38
300341,0.003389143,0.010166413,0.011795301,-0.001794204,-0.003507487,2017,0.0,-0.035093788,0.14456062775,-1.0,0,C38
300341,-0.020632905,0.010647691,0.012726325,-0.001670845,-0.002309498,2018,0.0,0.748385034,0.14456062775,-1.0,0,C38
300341,0.144777848,0.009665682,0.009470411,-0.004523604,-0.000981732,2019,0.0,-0.090753036,0.14456062775,-1.0,0,C38
300342,0.172766447,0.010674244,0.014233131,-0.00316411,0.001268362,2016,0.0,-0.196861027,0.06865553025000001,-0.5216216215,0,C38
300342,0.006591755,0.012453344,0.002475692,-0.008525797,0.00252344,2017,0.0,-0.206525591,0.06865553025000001,-0.5216216215,0,C38
300342,-0.025746353,0.005708726,0.004595433,-0.007123897,0.002747184,2018,4.42e-05,0.739614311,0.06865553025000001,-0.5216216215,0,C38
300342,-0.05235549,0.006401081,0.008626791,-0.005397767,-0.002910581,2019,0.0,-0.280623479,0.06865553025000001,-0.5216216215,0,C38
300343,-0.039854479,0.009463524,0.021491469,0.002373804,0.000837396,2016,0.0,-0.49144175,0.252817689,-1.0,0,I64
300343,0.004275776,0.009499276,0.003142985,-0.00182648,0.000342864,2017,0.0,-0.278944971,0.252817689,-1.0,0,I64
300343,0.091730524,0.008921491,0.00688558,-0.019287824,0.002138842,2019,0.0,0.558295038,0.252817689,-1.0,0,I64
300344,0.032114028,0.011987687,0.014883411,0.00031427,-0.001930473,2016,0.0,-0.493447618,-0.20152605575000002,-0.09535217025,0,C30
300344,-0.030695185,0.010513124,0.016615155,-0.003686069,-0.002851419,2017,0.0,-0.070278254,-0.20152605575000002,-0.09535217025,0,C30
300344,-0.04434401,0.012562306,0.016652439,-0.005551387,0.004394497,2018,2.48e-05,-0.179888427,-0.20152605575000002,-0.09535217025,0,C30
300344,0.030029464,0.011123151,0.005964433,-0.006979925,0.004383544,2019,2.26e-05,0.419929201,-0.20152605575000002,-0.09535217025,0,L72
300345,0.076308065,0.01020948,0.011552738,-0.001600541,-0.005302221,2016,0.0,-0.078496141,0.286444756,-1.0,0,C33
300345,-0.000955799,0.013302786,0.011351678,-0.004139034,-0.002378871,2017,0.0,-0.116165183,0.286444756,-1.0,0,C33
300345,0.0118056,0.005753354,0.005769574,-0.00612475,0.008547408,2018,0.0,-0.059011572,0.286444756,-1.0,0,C33
300345,0.013969327,0.009731007,0.013938365,-0.006897216,0.001892967,2019,0.0,-0.228474114,0.286444756,-1.0,0,C33
300346,-0.132682935,0.009065656,0.012657463,0.005662108,-0.008017084,2016,0.0,-0.035112678,-0.14375635275,-1.0,0,C39
300346,0.015074984,0.008812344,0.025496106,9.95e-06,-0.004302512,2017,0.0,-0.02995628,-0.14375635275,-1.0,0,C39
300346,-0.004185315,0.011995908,0.005522952,-0.015162817,-0.005215433,2018,0.0,3.991268314,-0.14375635275,-1.0,0,C39
300346,-0.022374513,0.010636761,-0.000833286,-0.021557861,0.010320979,2019,0.0,-0.115761394,-0.14375635275,-1.0,0,C39
300347,-0.010884961,0.009584134,0.010570984,0.00172157,-0.005406367,2016,0.0,1.5393124,0.19682515,-1.0,0,Q83
300347,0.014807815,0.007074137,0.007793694,-0.001312919,0.002949062,2017,0.0,0.227693565,0.19682515,-1.0,0,Q83
300347,-0.045842259,0.008173594,-0.002446999,-0.012288438,-0.005085621,2018,0.0,0.969566605,0.19682515,-1.0,0,Q83
300347,0.108856271,0.012222147,-0.009659481,-0.00420851,-0.006322967,2019,0.0,0.872716447,0.19682515,-1.0,0,Q83
300348,0.142639367,0.012718897,0.004135704,-0.007623364,-0.009859267,2016,3.06e-05,0.293635114,-0.04298796125000001,-0.16806673924999999,0,I65
300348,0.004028398,0.014065888,0.021256774,0.006291703,-0.005023023,2017,1.07e-05,-0.223681671,-0.04298796125000001,-0.16806673924999999,0,I65
300348,-0.044227969,0.011264311,0.009882779,-0.011041775,-0.012883153,2018,0.0,0.938392774,-0.04298796125000001,-0.16806673924999999,0,I65
300348,-0.052676343,0.013184066,-0.002855272,-0.02737575,0.003705745,2019,0.0,-0.047925295,-0.04298796125000001,-0.16806673924999999,0,I65
300349,0.015282907,0.005553737,0.009735751,-0.008288766,-0.001925421,2016,0.0,0.22836116,-0.22410159724999998,-0.11567533424999998,0,C40
300349,0.004523123,0.011587601,0.009396342,-0.010238534,-0.002241805,2017,0.0,-0.063613238,-0.22410159724999998,-0.11567533424999998,0,C40
300349,-0.063978317,0.010099523,0.005707326,-0.007392137,0.00145238,2018,1.64e-05,-0.138300979,-0.22410159724999998,-0.11567533424999998,0,I65
300349,-0.041663174,0.011229566,0.001329257,-0.005857274,0.006992531,2019,2.37e-05,-0.202721461,-0.22410159724999998,-0.11567533424999998,0,I65
300350,0.061452405,0.012454275,0.010102273,-0.005755122,-0.00313245,2016,0.0,-0.222569784,0.5490939913333334,-1.0,1,G59
300350,0.003341849,0.012722834,0.016246089,-0.002795504,0.001074934,2017,0.0,-0.292374588,0.5490939913333334,-1.0,1,I65
300350,0.0427817,0.012306756,0.011465217,-0.003106907,0.001990483,2019,0.0,2.763838229,0.5490939913333334,-1.0,1,I65
300351,0.050289104,0.011675385,0.003586179,-0.009386072,-0.002771597,2016,2.72e-05,-0.319123589,-0.12631064649999996,-0.15280920674999998,1,C39
300351,0.002863771,0.006915518,0.006771652,-0.007651583,0.00480961,2017,1.23e-05,-0.225283208,-0.12631064649999996,-0.15280920674999998,1,C39
300351,-0.025407999,0.009279048,-0.000714528,-0.019484079,6.53e-05,2018,0.0,-0.130094182,-0.12631064649999996,-0.15280920674999998,1,C39
300351,-0.064925308,0.011759276,0.005692856,-0.008204843,0.001325944,2019,0.0,-0.023301467,-0.12631064649999996,-0.15280920674999998,1,C39
300352,0.128822136,0.009137747,0.00995367,-0.005529067,-0.01387677,2016,0.0,-0.308700781,-0.24328344775,-0.20086251025,0,I65
300352,-0.038338007,0.014357067,0.015990517,-0.001752389,0.005105631,2017,0.0,0.507424535,-0.24328344775,-0.20086251025,0,I65
300352,-0.008086325,0.005704347,0.010376199,-0.015524759,-0.006448592,2018,1.23e-05,0.125988579,-0.24328344775,-0.20086251025,0,I65
300352,-0.051769345,0.009266079,-0.001423001,-0.023266089,0.005241205,2019,9.4e-06,-0.027982641,-0.24328344775,-0.20086251025,0,I65
300353,-0.003450008,0.020837845,-0.014323883,-0.029173598,-0.001325914,2017,0.0,0.00717095,-0.229269411,-1.0,0,C39
300353,-0.006813115,0.009597936,0.006305349,-0.017774272,-0.005109085,2018,0.0,-0.15266678,-0.229269411,-1.0,0,C39
300353,-0.00416253,0.012952716,0.002806035,-0.023685263,0.013366386,2019,0.0,-0.147226117,-0.229269411,-1.0,0,C39
300354,-0.052113077,0.010486106,0.013160323,-0.002487363,-0.00335712,2016,1.26e-05,-0.384141132,-0.39303640925,-0.199379867,0,C40
300354,-0.00153346,0.009873632,0.017710259,-0.009345414,0.004444805,2017,1.31e-05,0.164113881,-0.39303640925,-0.199379867,0,C40
300354,-0.032054596,0.011805637,0.02439612,0.001244881,-0.001076335,2018,0.0,0.054505592,-0.39303640925,-0.199379867,0,C40
300354,-0.000809143,0.011065399,0.012738915,-0.0046696,0.002753562,2019,0.0,0.728281364,-0.39303640925,-0.199379867,0,C40
300355,-0.027533187,0.009522025,0.016555398,0.003105695,-0.003042442,2016,1.77e-05,-0.449208281,-0.179739258,0.13851892724999998,0,E48
300355,0.002945378,0.008330568,0.026035846,0.010049962,-0.005253315,2017,7.92e-06,-0.318006416,-0.179739258,0.13851892724999998,0,N77
300355,-0.080766044,0.013304164,0.015460108,0.005413458,0.00236273,2018,7.65e-06,-0.351085377,-0.179739258,0.13851892724999998,0,N77
300355,0.020651166,0.013267909,0.013061281,0.002650301,0.005731872,2019,0.0,0.514612731,-0.179739258,0.13851892724999998,0,N77
300356,-0.036254372,0.01195578,0.018519439,0.0010314,0.008426376,2017,0.0,0.27825824,-0.3907203736666667,-1.0,0,C38
300356,-0.088590363,0.013855042,0.003818544,-0.018000243,0.004979441,2018,0.0,-0.297715312,-0.3907203736666667,-1.0,0,C38
300356,0.055982601,0.010499829,0.009349935,-0.007081399,-0.008121359,2019,0.0,-0.314650432,-0.3907203736666667,-1.0,0,C38
300357,0.076210491,0.010731085,0.011120488,0.010597827,-0.008207594,2016,0.0,0.728082159,0.57952053675,-1.0,0,C27
300357,0.003747597,0.011696874,0.005212593,0.001462304,-0.002239106,2017,0.0,0.51703825,0.57952053675,-1.0,0,C27
300357,0.009185984,0.008493597,0.002138861,-0.009630969,-0.003600908,2018,0.0,0.8148022,0.57952053675,-1.0,0,C27
300357,0.143297996,0.011567084,-0.004807596,-0.001870106,-0.002556042,2019,0.0,0.016468774,0.57952053675,-1.0,0,C27
300358,-0.015233876,0.011226042,0.010058555,-0.003641083,-0.008402843,2016,0.0,-0.313335835,0.05410999799999999,-1.0,0,C35
300358,0.000583433,0.013714699,0.012841276,0.002905522,0.004620651,2017,0.0,-0.271629347,0.05410999799999999,-1.0,0,C35
300358,0.011658113,0.011466427,0.010788977,-0.001769227,-0.002542251,2018,0.0,0.427027228,0.05410999799999999,-1.0,0,C35
300358,0.009955722,0.011326385,0.012065306,9.75e-05,0.001388943,2019,0.0,0.753608077,0.05410999799999999,-1.0,0,C35
300359,0.068168002,0.011127959,0.009172886,-0.007571958,-0.005396635,2016,0.0,-0.462752452,-0.04716269675000001,-1.0,0,I65
300359,0.002855564,0.014871441,0.008488096,-0.006930289,0.009437685,2017,0.0,-0.15529912,-0.04716269675000001,-1.0,0,I65
