"Symbol","ShortName","EndDate","ListedCoID","IndustryNameC","IndustryCodeC"
"300320","海达股份","2015-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2016-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2017-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2018-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2019-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2020-12-31","107644","橡胶和塑料制品业","C29"
"300320","海达股份","2021-12-31","107644","橡胶和塑料制品业","C29"
"300321","同大股份","2014-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2015-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2016-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2017-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2018-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2019-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2020-12-31","107628","橡胶和塑料制品业","C29"
"300321","同大股份","2021-12-31","107628","橡胶和塑料制品业","C29"
"300322","硕贝德","2014-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2015-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2016-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2017-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2018-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2019-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2020-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300322","硕贝德","2021-12-31","107747","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2014-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2015-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2016-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2017-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2018-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2019-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2020-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300323","华灿光电","2021-12-31","107648","计算机、通信和其他电子设备制造业","C39"
"300324","旋极信息","2014-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2015-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2016-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2017-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2018-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2019-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2020-12-31","107652","软件和信息技术服务业","I65"
"300324","旋极信息","2021-12-31","107652","软件和信息技术服务业","I65"
"300325","德威新材","2014-12-31","107649","橡胶和塑料制品业","C29"
"300325","德威新材","2015-12-31","107649","橡胶和塑料制品业","C29"
"300325","德威新材","2016-12-31","107649","橡胶和塑料制品业","C29"
"300325","德威新材","2017-12-31","107649","橡胶和塑料制品业","C29"
"300325","德威新材","2018-12-31","107649","橡胶和塑料制品业","C29"
"300325","德威新材","2019-12-31","107649","橡胶和塑料制品业","C29"
"300325","ST 德威","2020-12-31","107649","橡胶和塑料制品业","C29"
"300325","*ST 德威","2021-12-31","107649","橡胶和塑料制品业","C29"
"300326","凯利泰","2014-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2015-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2016-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2017-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2018-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2019-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2020-12-31","107698","专用设备制造业","C35"
"300326","凯利泰","2021-12-31","107698","专用设备制造业","C35"
"300327","中颖电子","2014-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2015-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2016-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2017-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2018-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2019-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2020-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300327","中颖电子","2021-12-31","107697","计算机、通信和其他电子设备制造业","C39"
"300328","宜安科技","2014-12-31","10380","金属制品业","C33"
"300328","宜安科技","2015-12-31","10380","金属制品业","C33"
"300328","宜安科技","2016-12-31","10380","金属制品业","C33"
"300328","宜安科技","2017-12-31","10380","金属制品业","C33"
"300328","宜安科技","2018-12-31","10380","金属制品业","C33"
"300328","宜安科技","2019-12-31","10380","金属制品业","C33"
"300328","宜安科技","2020-12-31","10380","金属制品业","C33"
"300328","宜安科技","2021-12-31","10380","金属制品业","C33"
"300329","海伦钢琴","2014-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2015-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2016-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2017-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2018-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2019-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2020-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300329","海伦钢琴","2021-12-31","107667","文教、工美、体育和娱乐用品制造业","C24"
"300330","华虹计通","2014-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2015-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2016-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2017-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2018-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2019-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2020-12-31","107720","软件和信息技术服务业","I65"
"300330","华虹计通","2021-12-31","107720","软件和信息技术服务业","I65"
"300331","苏大维格","2014-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2015-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2016-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2017-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2018-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2019-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2020-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300331","苏大维格","2021-12-31","107833","计算机、通信和其他电子设备制造业","C39"
"300332","天壕节能","2014-12-31","107653","专业技术服务业","M74"
"300332","天壕环境","2015-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2016-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2017-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2018-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2019-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2020-12-31","107653","燃气生产和供应业","D45"
"300332","天壕环境","2021-12-31","107653","燃气生产和供应业","D45"
"300333","兆日科技","2014-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2015-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2016-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2017-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2018-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2019-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2020-12-31","107630","软件和信息技术服务业","I65"
"300333","兆日科技","2021-12-31","107630","软件和信息技术服务业","I65"
"300334","津膜科技","2014-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2015-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2016-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2017-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2018-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2019-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2020-12-31","107802","专用设备制造业","C35"
"300334","津膜科技","2021-12-31","107802","专用设备制造业","C35"
"300335","迪森股份","2014-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2015-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2016-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2017-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2018-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2019-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2020-12-31","107668","电力、热力生产和供应业","D44"
"300335","迪森股份","2021-12-31","107668","电力、热力生产和供应业","D44"
"300336","新文化","2014-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2015-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2016-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2017-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2018-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2019-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2020-12-31","106468","广播、电视、电影和影视录音制作业","R86"
"300336","新文化","2021-12-31","106468","商务服务业","L72"
"300337","银邦股份","2014-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2015-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2016-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2017-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2018-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2019-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2020-12-31","107746","有色金属冶炼及压延加工业","C32"
"300337","银邦股份","2021-12-31","107746","有色金属冶炼及压延加工业","C32"
"300338","开元仪器","2014-12-31","107611","仪器仪表制造业","C40"
"300338","开元仪器","2015-12-31","107611","仪器仪表制造业","C40"
"300338","开元仪器","2016-12-31","107611","仪器仪表制造业","C40"
"300338","开元股份","2017-12-31","107611","仪器仪表制造业","C40"
"300338","开元股份","2018-12-31","107611","仪器仪表制造业","C40"
"300338","开元股份","2019-12-31","107611","教育","P82"
"300338","开元教育","2020-12-31","107611","教育","P82"
"300338","开元教育","2021-12-31","107611","教育","P82"
"300339","润和软件","2014-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2015-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2016-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2017-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2018-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2019-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2020-12-31","107744","软件和信息技术服务业","I65"
"300339","润和软件","2021-12-31","107744","软件和信息技术服务业","I65"
"300340","科恒股份","2014-12-31","108365","计算机、通信和其他电子设备制造业","C39"
"300340","科恒股份","2015-12-31","108365","计算机、通信和其他电子设备制造业","C39"
"300340","科恒股份","2016-12-31","108365","计算机、通信和其他电子设备制造业","C39"
"300340","科恒股份","2017-12-31","108365","计算机、通信和其他电子设备制造业","C39"
"300340","科恒股份","2018-12-31","108365","计算机、通信和其他电子设备制造业","C39"
"300340","科恒股份","2019-12-31","108365","电气机械及器材制造业","C38"
"300340","科恒股份","2020-12-31","108365","电气机械及器材制造业","C38"
"300340","科恒股份","2021-12-31","108365","电气机械及器材制造业","C38"
"300341","麦迪电气","2014-12-31","108077","电气机械及器材制造业","C38"
"300341","麦迪电气","2015-12-31","108077","电气机械及器材制造业","C38"
"300341","麦迪电气","2016-12-31","108077","电气机械及器材制造业","C38"
"300341","麦迪电气","2017-12-31","108077","电气机械及器材制造业","C38"
"300341","麦克奥迪","2018-12-31","108077","电气机械及器材制造业","C38"
"300341","麦克奥迪","2019-12-31","108077","电气机械及器材制造业","C38"
"300341","麦克奥迪","2020-12-31","108077","电气机械及器材制造业","C38"
"300341","麦克奥迪","2021-12-31","108077","电气机械及器材制造业","C38"
"300342","天银机电","2014-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2015-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2016-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2017-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2018-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2019-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2020-12-31","108155","电气机械及器材制造业","C38"
"300342","天银机电","2021-12-31","108155","电气机械及器材制造业","C38"
"300343","联创节能","2014-12-31","10100019","化学原料及化学制品制造业","C26"
"300343","联创股份","2015-12-31","10100019","化学原料及化学制品制造业","C26"
"300343","联创互联","2016-12-31","10100019","互联网和相关服务","I64"
"300343","联创互联","2017-12-31","10100019","互联网和相关服务","I64"
"300343","联创互联","2018-12-31","10100019","互联网和相关服务","I64"
"300343","联创股份","2019-12-31","10100019","互联网和相关服务","I64"
"300343","联创股份","2020-12-31","10100019","互联网和相关服务","I64"
"300343","联创股份","2021-12-31","10100019","化学原料及化学制品制造业","C26"
"300344","太空板业","2014-12-31","10100041","非金属矿物制品业","C30"
"300344","太空板业","2015-12-31","10100041","非金属矿物制品业","C30"
"300344","太空板业","2016-12-31","10100041","非金属矿物制品业","C30"
"300344","太空智造","2017-12-31","10100041","非金属矿物制品业","C30"
"300344","太空智造","2018-12-31","10100041","非金属矿物制品业","C30"
"300344","太空智造","2019-12-31","10100041","商务服务业","L72"
"300344","立方数科","2020-12-31","10100041","商务服务业","L72"
"300344","立方数科","2021-12-31","10100041","软件和信息技术服务业","I65"
"300345","红宇新材","2014-12-31","10100068","金属制品业","C33"
"300345","红宇新材","2015-12-31","10100068","金属制品业","C33"
"300345","红宇新材","2016-12-31","10100068","金属制品业","C33"
"300345","红宇新材","2017-12-31","10100068","金属制品业","C33"
"300345","红宇新材","2018-12-31","10100068","金属制品业","C33"
"300345","红宇新材","2019-12-31","10100068","金属制品业","C33"
"300345","华民股份","2020-12-31","10100068","金属制品业","C33"
"300345","华民股份","2021-12-31","10100068","金属制品业","C33"
"300346","南大光电","2014-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2015-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2016-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2017-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2018-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2019-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2020-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300346","南大光电","2021-12-31","10100076","计算机、通信和其他电子设备制造业","C39"
"300347","泰格医药","2014-12-31","10100160","卫生","Q83"
"300347","泰格医药","2015-12-31","10100160","卫生","Q83"
"300347","泰格医药","2016-12-31","10100160","卫生","Q83"
"300347","泰格医药","2017-12-31","10100160","卫生","Q83"
"300347","泰格医药","2018-12-31","10100160","卫生","Q83"
"300347","泰格医药","2019-12-31","10100160","卫生","Q83"
"300347","泰格医药","2020-12-31","10100160","卫生","Q83"
"300347","泰格医药","2021-12-31","10100160","研究和试验发展","M73"
"300348","长亮科技","2014-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2015-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2016-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2017-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2018-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2019-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2020-12-31","10100162","软件和信息技术服务业","I65"
"300348","长亮科技","2021-12-31","10100162","软件和信息技术服务业","I65"
"300349","金卡股份","2014-12-31","10100161","仪器仪表制造业","C40"
"300349","金卡股份","2015-12-31","10100161","仪器仪表制造业","C40"
"300349","金卡智能","2016-12-31","10100161","仪器仪表制造业","C40"
"300349","金卡智能","2017-12-31","10100161","仪器仪表制造业","C40"
"300349","金卡智能","2018-12-31","10100161","软件和信息技术服务业","I65"
"300349","金卡智能","2019-12-31","10100161","软件和信息技术服务业","I65"
"300349","金卡智能","2020-12-31","10100161","软件和信息技术服务业","I65"
"300349","金卡智能","2021-12-31","10100161","软件和信息技术服务业","I65"
"300350","华鹏飞","2014-12-31","10100192","仓储业","G59"
"300350","华鹏飞","2015-12-31","10100192","仓储业","G59"
"300350","华鹏飞","2016-12-31","10100192","仓储业","G59"
"300350","华鹏飞","2017-12-31","10100192","软件和信息技术服务业","I65"
"300350","华鹏飞","2018-12-31","10100192","软件和信息技术服务业","I65"
"300350","华鹏飞","2019-12-31","10100192","软件和信息技术服务业","I65"
"300350","华鹏飞","2020-12-31","10100192","软件和信息技术服务业","I65"
"300350","华鹏飞","2021-12-31","10100192","软件和信息技术服务业","I65"
"300351","永贵电器","2014-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2015-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2016-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2017-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2018-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2019-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2020-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300351","永贵电器","2021-12-31","10100856","计算机、通信和其他电子设备制造业","C39"
"300352","北信源","2014-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2015-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2016-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2017-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2018-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2019-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2020-12-31","10100798","软件和信息技术服务业","I65"
"300352","北信源","2021-12-31","10100798","软件和信息技术服务业","I65"
"300353","东土科技","2014-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2015-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2016-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2017-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2018-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2019-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2020-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300353","东土科技","2021-12-31","104858","计算机、通信和其他电子设备制造业","C39"
"300354","东华测试","2014-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2015-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2016-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2017-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2018-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2019-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2020-12-31","10100900","仪器仪表制造业","C40"
"300354","东华测试","2021-12-31","10100900","仪器仪表制造业","C40"
"300355","蒙草抗旱","2014-12-31","10100920","土木工程建筑业","E48"
"300355","蒙草抗旱","2015-12-31","10100920","土木工程建筑业","E48"
"300355","蒙草生态","2016-12-31","10100920","土木工程建筑业","E48"
"300355","蒙草生态","2017-12-31","10100920","生态保护和环境治理业","N77"
"300355","蒙草生态","2018-12-31","10100920","生态保护和环境治理业","N77"
"300355","蒙草生态","2019-12-31","10100920","生态保护和环境治理业","N77"
"300355","蒙草生态","2020-12-31","10100920","生态保护和环境治理业","N77"
"300355","蒙草生态","2021-12-31","10100920","生态保护和环境治理业","N77"
"300356","光一科技","2014-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2015-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2016-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2017-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2018-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2019-12-31","10101176","电气机械及器材制造业","C38"
"300356","光一科技","2020-12-31","10101176","电气机械及器材制造业","C38"
"300356","ST 光一","2021-12-31","10101176","电气机械及器材制造业","C38"
"300357","我武生物","2014-12-31","10106930","医药制造业","C27"
"300357","我武生物","2015-12-31","10106930","医药制造业","C27"
"300357","我武生物","2016-12-31","10106930","医药制造业","C27"
"300357","我武生物","2017-12-31","10106930","医药制造业","C27"
"300357","我武生物","2018-12-31","10106930","医药制造业","C27"
"300357","我武生物","2019-12-31","10106930","医药制造业","C27"
"300357","我武生物","2020-12-31","10106930","医药制造业","C27"
"300357","我武生物","2021-12-31","10106930","医药制造业","C27"
"300358","楚天科技","2014-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2015-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2016-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2017-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2018-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2019-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2020-12-31","10106938","专用设备制造业","C35"
"300358","楚天科技","2021-12-31","10106938","专用设备制造业","C35"
"300359","全通教育","2014-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2015-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2016-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2017-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2018-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2019-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2020-12-31","10102061","软件和信息技术服务业","I65"
"300359","全通教育","2021-12-31","10102061","软件和信息技术服务业","I65"
"300360","炬华科技","2014-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2015-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2016-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2017-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2018-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2019-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2020-12-31","10106935","仪器仪表制造业","C40"
"300360","炬华科技","2021-12-31","10106935","仪器仪表制造业","C40"
"300362","天保重装","2014-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2015-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2016-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2017-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2018-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2019-12-31","10106950","通用设备制造业","C34"
"300362","天翔环境","2020-12-31","10106950","通用设备制造业","C34"
"300363","博腾股份","2014-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2015-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2016-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2017-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2018-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2019-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2020-12-31","10106939","医药制造业","C27"
"300363","博腾股份","2021-12-31","10106939","医药制造业","C27"
"300364","中文在线","2014-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2015-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2016-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2017-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2018-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2019-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2020-12-31","10102395","新闻和出版业","R85"
"300364","中文在线","2021-12-31","10102395","新闻和出版业","R85"
"300365","恒华科技","2014-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2015-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2016-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2017-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2018-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2019-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2020-12-31","10106911","软件和信息技术服务业","I65"
"300365","恒华科技","2021-12-31","10106911","软件和信息技术服务业","I65"
"300366","创意信息","2014-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2015-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2016-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2017-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2018-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2019-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2020-12-31","104686","软件和信息技术服务业","I65"
"300366","创意信息","2021-12-31","104686","软件和信息技术服务业","I65"
"300367","东方网力","2014-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","东方网力","2015-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","东方网力","2016-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","东方网力","2017-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","东方网力","2018-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","东方网力","2019-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","ST 网力","2020-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300367","*ST 网力","2021-12-31","10106940","计算机、通信和其他电子设备制造业","C39"
"300368","汇金股份","2014-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2015-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2016-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2017-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2018-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2019-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2020-12-31","10106942","专用设备制造业","C35"
"300368","汇金股份","2021-12-31","10106942","专用设备制造业","C35"
"300369","绿盟科技","2014-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2015-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2016-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2017-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2018-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2019-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2020-12-31","10107086","软件和信息技术服务业","I65"
"300369","绿盟科技","2021-12-31","10107086","软件和信息技术服务业","I65"
"300370","安控科技","2014-12-31","102961","仪器仪表制造业","C40"
"300370","安控科技","2015-12-31","102961","仪器仪表制造业","C40"
